SequenceID,Source,FeatureType,FeatureStart,FeatureEnd,Score,Strand,Phase,Attributes,VALUE
CM002237.1,Genbank,gene,4442223,4443601,.,+,.,ID=gene3567;Name=NCU09489;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09489,NCU09489
CM002237.1,Genbank,gene,4386697,4388109,.,-,.,"ID=gene3548;Name=NCU09470;end_range=4388109,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09470;partial=true;start_range=.,4386697",NCU09470
CM002237.1,Genbank,gene,4389610,4392089,.,-,.,"ID=gene3549;Name=NCU09471;end_range=4392089,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09471;partial=true;start_range=.,4389610",NCU09471
CM002237.1,Genbank,gene,4393055,4396374,.,+,.,"ID=gene3550;Name=NCU09472;end_range=4396374,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09472;partial=true;start_range=.,4393055",NCU09472
CM002237.1,Genbank,gene,4396477,4397796,.,-,.,ID=gene3551;Name=NCU09473;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09473,NCU09473
CM002237.1,Genbank,gene,4398179,4399974,.,+,.,ID=gene3552;Name=NCU09474;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09474,NCU09474
CM002237.1,Genbank,gene,4399691,4401580,.,-,.,ID=gene3553;Name=NCU09475;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09475,NCU09475
CM002237.1,Genbank,gene,4401667,4403088,.,+,.,ID=gene3554;Name=NCU09476;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09476,NCU09476
CM002237.1,Genbank,gene,4407665,4409112,.,+,.,ID=gene3556;Name=NCU09478;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09478,NCU09478
CM002237.1,Genbank,gene,4410678,4411546,.,+,.,"ID=gene3557;Name=NCU09479;end_range=4411546,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09479;partial=true;start_range=.,4410678",NCU09479
CM002237.1,Genbank,gene,4359885,4361970,.,+,.,ID=gene3538;Name=NCU09461;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09461,NCU09461
CM002237.1,Genbank,gene,4360689,4361822,.,-,.,ID=gene3539;Name=NCU09462;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09462,NCU09462
CM002237.1,Genbank,gene,4367027,4367654,.,+,.,"ID=gene3541;Name=NCU09464;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09464;partial=true;start_range=.,4367027",NCU09464
CM002237.1,Genbank,gene,4369446,4370975,.,+,.,ID=gene3543;Name=NCU09465;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09465,NCU09465
CM002237.1,Genbank,gene,4370827,4373297,.,-,.,ID=gene3544;Name=NCU09466;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09466,NCU09466
CM002237.1,Genbank,gene,4373346,4376670,.,+,.,ID=gene3545;Name=NCU09467;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09467,NCU09467
CM002237.1,Genbank,gene,4380944,4386281,.,+,.,ID=gene3547;Name=NCU09469;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09469,NCU09469
CM002242.1,Genbank,gene,238438,240965,.,+,.,ID=gene9329;Name=NCU09451;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09451,NCU09451
CM002242.1,Genbank,gene,242470,243276,.,-,.,"ID=gene9331;Name=NCU09452;end_range=243276,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09452;partial=true;start_range=.,242470",NCU09452
CM002242.1,Genbank,gene,250769,251228,.,-,.,"ID=gene9332;Name=NCU09453;end_range=251228,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09453;partial=true;start_range=.,250769",NCU09453
CM002242.1,Genbank,gene,255204,256129,.,+,.,"ID=gene9333;Name=NCU09455;end_range=256129,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09455;partial=true;start_range=.,255204",NCU09455
CM002242.1,Genbank,gene,257736,259406,.,-,.,"ID=gene9334;Name=NCU09456;end_range=259406,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09456;partial=true",NCU09456
CM002242.1,Genbank,gene,264560,267312,.,-,.,ID=gene9335;Name=NCU09458;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09458;old_locus_tag=NCU10945,NCU09458
CM002242.1,Genbank,gene,269512,271576,.,-,.,"ID=gene9336;Name=NCU09459;end_range=271576,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09459;partial=true;start_range=.,269512",NCU09459
CM002242.1,Genbank,gene,201399,202463,.,-,.,"ID=gene9318;Name=NCU09440;Note=old_locus_tag NCU10958 has been split into new_locus_tags (NCU09440%2CNCU09441);end_range=202463,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09440;old_locus_tag=NCU10958;partial=true;start_range=.,201399",NCU09440
CM002242.1,Genbank,gene,202488,206606,.,-,.,"ID=gene9319;Name=NCU09441;Note=old_locus_tag NCU10958 has been split into new_locus_tags (NCU09440%2CNCU09441);end_range=206606,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09441;old_locus_tag=NCU10958;partial=true;start_range=.,202488",NCU09441
CM002242.1,Genbank,gene,207634,209135,.,+,.,ID=gene9320;Name=NCU09442;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09442,NCU09442
CM002242.1,Genbank,gene,209181,214330,.,+,.,"ID=gene9321;Name=NCU09443;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09443;partial=true;start_range=.,209181",NCU09443
CM002242.1,Genbank,gene,215241,218122,.,-,.,ID=gene9323;Name=NCU09444;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09444,NCU09444
CM002242.1,Genbank,gene,219417,220601,.,-,.,"ID=gene9324;Name=NCU09445;end_range=220601,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09445;partial=true;start_range=.,219417",NCU09445
CM002242.1,Genbank,gene,226094,226416,.,+,.,"ID=gene9326;Name=NCU09448;end_range=226416,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09448;partial=true;start_range=.,226094",NCU09448
CM002242.1,Genbank,gene,227948,232807,.,-,.,ID=gene9327;Name=NCU09449;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09449,NCU09449
CM002242.1,Genbank,gene,153543,155404,.,+,.,"ID=gene9307;Name=NCU09430;end_range=155404,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09430;partial=true",NCU09430
CM002242.1,Genbank,gene,157176,158203,.,-,.,"ID=gene9308;Name=NCU09431;end_range=158203,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09431;partial=true;start_range=.,157176",NCU09431
CM002242.1,Genbank,gene,159486,162922,.,-,.,ID=gene9309;Name=NCU09432;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09432,NCU09432
CM002242.1,Genbank,gene,163496,165828,.,-,.,"ID=gene9310;Name=NCU09433;end_range=165828,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09433;partial=true;start_range=.,163496",NCU09433
CM002242.1,Genbank,gene,173694,178281,.,-,.,ID=gene9312;Name=NCU09435;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09435,NCU09435
CM002242.1,Genbank,gene,181662,185357,.,-,.,ID=gene9314;Name=NCU09437;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09437,NCU09437
CM002242.1,Genbank,gene,193052,197941,.,+,.,ID=gene9315;Name=NCU09438;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09438,NCU09438
CM002242.1,Genbank,gene,199270,200445,.,+,.,"ID=gene9317;Name=NCU09439;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09439;partial=true;start_range=.,199270",NCU09439
CM002242.1,Genbank,gene,1149635,1152060,.,+,.,ID=gene9556;Name=NCU09429;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09429,NCU09429
CM002242.1,Genbank,gene,1152457,1154951,.,+,.,ID=gene9557;Name=NCU09428;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09428,NCU09428
CM002242.1,Genbank,gene,1158981,1160438,.,+,.,"ID=gene9559;Name=NCU09426;end_range=1160438,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09426;partial=true",NCU09426
CM002242.1,Genbank,gene,1166511,1169415,.,+,.,ID=gene9560;Name=NCU09425;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09425,NCU09425
CM002242.1,Genbank,gene,1169634,1171495,.,+,.,"ID=gene9561;Name=NCU09424;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09424;partial=true;start_range=.,1169634",NCU09424
CM002242.1,Genbank,gene,1171648,1172777,.,-,.,ID=gene9562;Name=NCU09423;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09423,NCU09423
CM002242.1,Genbank,gene,1173596,1175261,.,-,.,ID=gene9563;Name=NCU09422;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09422,NCU09422
CM002242.1,Genbank,gene,1176211,1177377,.,-,.,ID=gene9564;Name=NCU09421;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09421,NCU09421
CM002242.1,Genbank,gene,1177940,1181465,.,-,.,ID=gene9565;Name=NCU09419;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09419,NCU09419
CM002242.1,Genbank,gene,1183040,1184371,.,+,.,ID=gene9568;Name=NCU09418;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09418,NCU09418
CM002242.1,Genbank,gene,1189102,1190441,.,-,.,"ID=gene9571;Name=NCU09416;end_range=1190441,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09416;partial=true;start_range=.,1189102",NCU09416
CM002242.1,Genbank,gene,1190762,1192784,.,-,.,ID=gene9572;Name=NCU09415;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09415,NCU09415
CM002242.1,Genbank,gene,1195503,1196626,.,+,.,"ID=gene9573;Name=NCU09413;end_range=1196626,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09413;partial=true;start_range=.,1195503",NCU09413
CM002242.1,Genbank,gene,1197628,1201343,.,+,.,ID=gene9574;Name=NCU09412;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09412,NCU09412
CM002242.1,Genbank,gene,1201446,1203002,.,-,.,ID=gene9575;Name=NCU09411;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09411,NCU09411
CM002242.1,Genbank,gene,1203992,1206796,.,+,.,ID=gene9576;Name=NCU09410;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09410,NCU09410
CM002242.1,Genbank,gene,1206484,1209868,.,-,.,ID=gene9577;Name=NCU09408;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09408,NCU09408
CM002242.1,Genbank,gene,1207049,1208238,.,+,.,ID=gene9578;Name=NCU09409;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09409,NCU09409
CM002242.1,Genbank,gene,1211627,1214877,.,+,.,ID=gene9579;Name=NCU09407;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09407,NCU09407
CM002242.1,Genbank,gene,1217822,1220555,.,-,.,ID=gene9580;Name=NCU09406;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09406,NCU09406
CM002242.1,Genbank,gene,1226350,1227037,.,-,.,"ID=gene9584;Name=NCU09404;end_range=1227037,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09404;partial=true;start_range=.,1226350",NCU09404
CM002242.1,Genbank,gene,1228534,1229859,.,+,.,ID=gene9585;Name=NCU09403;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09403,NCU09403
CM002242.1,Genbank,gene,1230157,1231998,.,+,.,ID=gene9586;Name=NCU09402;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09402,NCU09402
CM002242.1,Genbank,gene,1232018,1235352,.,-,.,ID=gene9587;Name=NCU09401;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09401,NCU09401
CM002242.1,Genbank,gene,1235849,1237629,.,+,.,ID=gene9588;Name=NCU09400;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09400,NCU09400
CM002242.1,Genbank,gene,1246604,1247150,.,+,.,"ID=gene9593;Name=NCU09396;end_range=1247150,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09396;partial=true;start_range=.,1246604",NCU09396
CM002242.1,Genbank,gene,1250271,1251358,.,-,.,ID=gene9594;Name=NCU09395;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09395,NCU09395
CM002242.1,Genbank,gene,1254067,1254651,.,-,.,"ID=gene9595;Name=NCU09394;end_range=1254651,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09394;partial=true;start_range=.,1254067",NCU09394
CM002242.1,Genbank,gene,1255973,1256531,.,+,.,"ID=gene9596;Name=NCU09393;end_range=1256531,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09393;partial=true;start_range=.,1255973",NCU09393
CM002242.1,Genbank,gene,1261491,1263991,.,-,.,"ID=gene9597;Name=NCU09391;end_range=1263991,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09391;partial=true",NCU09391
CM002236.1,Genbank,gene,3495757,3499576,.,+,.,ID=gene919;Name=NCU09388;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09388,NCU09388
CM002236.1,Genbank,gene,3505641,3506956,.,+,.,ID=gene921;Name=NCU09386;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09386,NCU09386
CM002236.1,Genbank,gene,3507468,3510482,.,+,.,ID=gene922;Name=NCU09384;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09384,NCU09384
CM002236.1,Genbank,gene,3510698,3512537,.,-,.,ID=gene923;Name=NCU09383;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09383,NCU09383
CM002236.1,Genbank,gene,3513355,3514840,.,+,.,ID=gene924;Name=NCU09382;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09382,NCU09382
CM002236.1,Genbank,gene,3513381,3515832,.,-,.,ID=gene925;Name=NCU09381;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09381,NCU09381
CM002236.1,Genbank,gene,3516010,3518525,.,+,.,ID=gene926;Name=NCU09380;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09380,NCU09380
CM002242.1,Genbank,gene,1268152,1268758,.,+,.,"ID=gene9600;Name=NCU09389;end_range=1268758,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09389;partial=true;start_range=.,1268152",NCU09389
CM002236.1,Genbank,gene,3519553,3520820,.,+,.,"ID=gene927;Name=NCU09379;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09379;partial=true;start_range=.,3519553",NCU09379
CM002236.1,Genbank,gene,3520676,3522296,.,-,.,ID=gene928;Name=NCU09378;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09378,NCU09378
CM002236.1,Genbank,gene,3527539,3529586,.,+,.,ID=gene930;Name=NCU09376;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09376,NCU09376
CM002236.1,Genbank,gene,3530085,3531746,.,+,.,ID=gene931;Name=NCU09375;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09375,NCU09375
CM002236.1,Genbank,gene,3531755,3536460,.,-,.,ID=gene932;Name=NCU09374;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09374,NCU09374
CM002236.1,Genbank,gene,3540764,3541793,.,-,.,"ID=gene934;Name=NCU09372;end_range=3541793,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09372;partial=true",NCU09372
CM002236.1,Genbank,gene,3543639,3545481,.,+,.,ID=gene935;Name=NCU09371;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09371,NCU09371
CM002236.1,Genbank,gene,3545195,3550304,.,-,.,ID=gene936;Name=NCU09370;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09370,NCU09370
CM002236.1,Genbank,gene,3566080,3569412,.,+,.,ID=gene937;Name=NCU09368;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09368,NCU09368
CM002236.1,Genbank,gene,3582759,3585550,.,+,.,ID=gene941;Name=NCU09365;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09365,NCU09365
CM002236.1,Genbank,gene,3589485,3591557,.,+,.,ID=gene944;Name=NCU09363;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09363,NCU09363
CM002236.1,Genbank,gene,3592036,3595536,.,-,.,"ID=gene945;Name=NCU09362;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09362;partial=true;start_range=.,3592036",NCU09362
CM002236.1,Genbank,gene,3638094,3640580,.,+,.,ID=gene946;Name=NCU09360;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09360,NCU09360
CM002237.1,Genbank,gene,4200550,4202684,.,-,.,ID=gene3499;Name=NCU09350;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09350,NCU09350
CM002237.1,Genbank,gene,4205247,4205693,.,-,.,"ID=gene3500;Name=NCU09351;end_range=4205693,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09351;partial=true;start_range=.,4205247",NCU09351
CM002237.1,Genbank,gene,4209457,4212864,.,+,.,ID=gene3501;Name=NCU09352;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09352,NCU09352
CM002237.1,Genbank,gene,4219234,4222288,.,+,.,ID=gene3504;Name=NCU09354;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09354,NCU09354
CM002237.1,Genbank,gene,4219386,4223547,.,-,.,ID=gene3505;Name=NCU09355;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09355,NCU09355
CM002237.1,Genbank,gene,4227535,4229791,.,-,.,ID=gene3508;Name=NCU09356;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09356,NCU09356
CM002237.1,Genbank,gene,4230923,4238486,.,+,.,ID=gene3509;Name=NCU09357;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09357,NCU09357
CM002237.1,Genbank,gene,4239025,4241456,.,-,.,ID=gene3510;Name=NCU09358;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09358,NCU09358
CM002237.1,Genbank,gene,4170238,4171479,.,+,.,"ID=gene3490;Name=NCU09342;end_range=4171479,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09342;partial=true",NCU09342
CM002237.1,Genbank,gene,4172885,4174364,.,-,.,ID=gene3491;Name=NCU09343;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09343,NCU09343
CM002237.1,Genbank,gene,4175365,4175887,.,+,.,"ID=gene3492;Name=NCU09344;end_range=4175887,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09344;partial=true;start_range=.,4175365",NCU09344
CM002237.1,Genbank,gene,4190016,4192784,.,-,.,ID=gene3496;Name=NCU09347;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09347,NCU09347
CM002237.1,Genbank,gene,4192303,4193099,.,+,.,"ID=gene3497;Name=NCU09348;end_range=4193099,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09348;partial=true;start_range=.,4192303",NCU09348
CM002237.1,Genbank,gene,4197884,4200108,.,+,.,ID=gene3498;Name=NCU09349;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09349,NCU09349
CM002236.1,Genbank,gene,4197553,4201223,.,+,.,ID=gene990;Name=NCU09333;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09333,NCU09333
CM002236.1,Genbank,gene,4202950,4206244,.,-,.,ID=gene992;Name=NCU09332;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09332,NCU09332
CM002236.1,Genbank,gene,4206965,4208009,.,+,.,ID=gene993;Name=NCU09331;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09331,NCU09331
CM002236.1,Genbank,gene,4208122,4209245,.,+,.,ID=gene994;Name=NCU09330;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09330,NCU09330
CM002237.1,Genbank,gene,4129416,4133255,.,+,.,ID=gene3483;Name=NCU09335;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09335,NCU09335
CM002237.1,Genbank,gene,4135231,4137503,.,-,.,ID=gene3485;Name=NCU09336;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09336,NCU09336
CM002237.1,Genbank,gene,4158160,4160993,.,-,.,"ID=gene3488;Name=NCU09338;end_range=4160993,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09338;partial=true;start_range=.,4158160",NCU09338
CM002237.1,Genbank,gene,4164714,4165274,.,-,.,"ID=gene3489;Name=NCU09339;end_range=4165274,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09339;partial=true;start_range=.,4164714",NCU09339
CM002236.1,Genbank,gene,4210793,4212676,.,-,.,ID=gene995;Name=NCU09329;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09329,NCU09329
CM002236.1,Genbank,gene,4216631,4218403,.,+,.,"ID=gene996;Name=NCU09328;end_range=4218403,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09328;partial=true;start_range=.,4216631",NCU09328
CM002236.1,Genbank,gene,4225488,4227910,.,+,.,ID=gene999;Name=NCU09326;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09326,NCU09326
CM002236.1,Genbank,gene,4230174,4234281,.,-,.,ID=gene1000;Name=NCU09325;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09325,NCU09325
CM002236.1,Genbank,gene,4242903,4243847,.,-,.,"ID=gene1002;Name=NCU09323;end_range=4243847,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09323;partial=true;start_range=.,4242903",NCU09323
CM002236.1,Genbank,gene,4247227,4251744,.,+,.,ID=gene1004;Name=NCU09322;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09322,NCU09322
CM002236.1,Genbank,gene,4251989,4255396,.,-,.,ID=gene1005;Name=NCU09321;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09321,NCU09321
CM002236.1,Genbank,gene,4258279,4261511,.,-,.,ID=gene1007;Name=NCU09319;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09319,NCU09319
CM002236.1,Genbank,gene,4261801,4265842,.,-,.,ID=gene1008;Name=NCU09318;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09318,NCU09318
CM002236.1,Genbank,gene,4266074,4269233,.,+,.,ID=gene1009;Name=NCU09317;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09317,NCU09317
CM002236.1,Genbank,gene,4272048,4276396,.,+,.,ID=gene1010;Name=NCU09316;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09316,NCU09316
CM002236.1,Genbank,gene,4281932,4283980,.,+,.,"ID=gene1012;Name=NCU09314;end_range=4283980,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09314;partial=true;start_range=.,4281932",NCU09314
CM002236.1,Genbank,gene,4284208,4287496,.,-,.,ID=gene1013;Name=NCU09313;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09313,NCU09313
CM002236.1,Genbank,gene,4287675,4289737,.,+,.,ID=gene1014;Name=NCU09312;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09312,NCU09312
CM002236.1,Genbank,gene,4300914,4304419,.,+,.,ID=gene1016;Name=NCU09310;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09310,NCU09310
CM002236.1,Genbank,gene,4306303,4308572,.,-,.,ID=gene1018;Name=NCU09308;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09308,NCU09308
CM002236.1,Genbank,gene,4308746,4313017,.,-,.,ID=gene1019;Name=NCU09307;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09307,NCU09307
CM002242.1,Genbank,gene,950,2274,.,-,.,ID=gene9259;Name=NCU09306;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09306,NCU09306
CM002242.1,Genbank,gene,5593,6962,.,-,.,"ID=gene9261;Name=NCU09305;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09305;old_locus_tag=NCU11423;partial=true;start_range=.,5593",NCU09305
CM002242.1,Genbank,gene,6964,8885,.,-,.,ID=gene9262;Name=NCU09304;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09304;old_locus_tag=NCU11422,NCU09304
CM002242.1,Genbank,gene,8952,11128,.,-,.,ID=gene9263;Name=NCU09303;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09303;old_locus_tag=NCU11421,NCU09303
CM002242.1,Genbank,gene,11354,13870,.,+,.,ID=gene9264;Name=NCU09302;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09302;old_locus_tag=NCU11420,NCU09302
CM002242.1,Genbank,gene,14946,20558,.,+,.,ID=gene9265;Name=NCU09301;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09301;old_locus_tag=NCU11407%2CNCU11419,NCU09301
CM002242.1,Genbank,gene,21491,25060,.,+,.,ID=gene9266;Name=NCU09300;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09300;old_locus_tag=NCU11408,NCU09300
CM002242.1,Genbank,gene,34072,38571,.,+,.,ID=gene9270;Name=NCU09297;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09297,NCU09297
CM002242.1,Genbank,gene,39192,43527,.,-,.,ID=gene9271;Name=NCU09296;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09296,NCU09296
CM002242.1,Genbank,gene,43876,45903,.,-,.,ID=gene9272;Name=NCU09295;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09295,NCU09295
CM002242.1,Genbank,gene,47166,49774,.,+,.,"ID=gene9274;Name=NCU09294;end_range=49774,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09294;partial=true;start_range=.,47166",NCU09294
CM002242.1,Genbank,gene,51151,52158,.,-,.,ID=gene9275;Name=NCU09293;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09293,NCU09293
CM002242.1,Genbank,gene,58771,60278,.,+,.,ID=gene9279;Name=NCU09291;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09291,NCU09291
CM002242.1,Genbank,gene,62964,63785,.,-,.,"ID=gene9281;Name=NCU09289;end_range=63785,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09289;partial=true;start_range=.,62964",NCU09289
CM002242.1,Genbank,gene,64250,67930,.,+,.,ID=gene9282;Name=NCU09288;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09288,NCU09288
CM002242.1,Genbank,gene,70827,73411,.,+,.,ID=gene9283;Name=NCU09287;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09287,NCU09287
CM002242.1,Genbank,gene,85892,89396,.,-,.,ID=gene9288;Name=NCU09283;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09283,NCU09283
CM002242.1,Genbank,gene,86449,88220,.,+,.,ID=gene9289;Name=NCU09284;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09284,NCU09284
CM002242.1,Genbank,gene,90082,93835,.,+,.,ID=gene9291;Name=NCU09282;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCU09282,NCU09282
