"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002238.1.291901.292200",0,0,0,-3.02872056859299,-2.30460152274212
"CM002238.1.292201.292500",0,0,0,-2.67001617507937,-2.25774484852153
"CM002238.1.292501.292800",0,0,0,-3.23315896690122,-2.00747820334658
"CM002238.1.292801.293100",0,0,0,-3.56207941417418,-2.0490916046446
"CM002238.1.293101.293400",0,0,0,-3.66515875910047,-2.41570362555332
"CM002238.1.293401.293700",0,0,0,-3.74143092781078,-2.30950621739667
"CM002238.1.293701.294000",0,0,0,-3.7543712170439,-1.90956429641248
"CM002238.1.294001.294300",0,0,0,-4.11018004470706,-2.23642821549003
"CM002238.1.294301.294600",0,0,0,-4.40610069665526,-2.04076713599223
"CM002238.1.294601.294900",0,0,0,-4.2901173105467,-2.14069688670922
"CM002238.1.295501.295800",0,0,0,-3.89283822257644,-1.83831705805678
"CM002238.1.295801.296100",0,0,0,-3.77778626759587,-2.31632860671495
"CM002238.1.296401.296700",0,0,0,-3.42034099646964,-2.81845498910941
"CM002238.1.296701.297000",0,0,0,-3.45982824863223,-1.99423419916521
"CM002238.1.297001.297300",0,0,0,-3.87627923786861,-1.9568565266294
"CM002238.1.297301.297600",0,0,0,-3.35156981252006,-1.82971221106613
"CM002238.1.297601.297900",0,0,0,-3.30570179270202,-1.97096807111735
"CM002238.1.297901.298200",0,0,0,-4.1135719544705,-1.92246143201226
"CM002238.1.298201.298500",0,0,0,-3.51539929452414,-1.82904318481376
"CM002238.1.298501.298800",0,0,0,-2.87706687547454,-2.12762229302851
"CM002238.1.298801.299100",0,0,0,-3.16578074040268,-1.48833771613233
"CM002238.1.299101.299400",0,0,0,-3.00775545052712,-1.60144570294261
"CM002238.1.299401.299700",0,0,0,-3.37100071824617,-1.33557674096477
"CM002238.1.299701.300000",0,0,0,-3.55402550321724,-1.62834907379743
"CM002238.1.300001.300300",0,0,0,-4.0731735572217,-1.40630610410765
"CM002238.1.300301.300600",0,0,0,-3.69697447102252,-1.5260878378898
"CM002238.1.300601.300900",0,0,0,-3.50936101437517,-1.82264569274211
"CM002238.1.300901.301200",0,0,0,-3.67077805646798,-1.96660621139491
"CM002238.1.342001.342300",0,0,0,-2.44426827892595,-2.80857272237375
"CM002238.1.342301.342600",0,0,0,-2.68970969362135,-2.67726420802503
"CM002238.1.342601.342900",0,0,0,-2.94217341560844,-3.0239079304408
"CM002238.1.342901.343200",0,0,0,-1.67557413774503,-2.62555091371598
"CM002238.1.343201.343500",0,0,1.15154188670642,-1.86920684419034,-2.50689723868526
"CM002238.1.343501.343800",0,0,0,-2.33906185010741,-3.20869095188825
"CM002238.1.343801.344100",0,0,0,-2.20636310871001,-3.3475915040071
"CM002238.1.344101.344400",0,0,0,-1.9839368717809,-3.14855712791214
"CM002238.1.344401.344700",0,0,0,-2.70983081091453,-3.64834910647421
"CM002238.1.344701.345000",0,0,0,-3.25828270930934,-3.37530855622374
"CM002238.1.345001.345300",0,0,0,-3.46118458470474,-3.1579843961568
"CM002238.1.345301.345600",0,0,0,-2.84471567817992,-2.88773678441678
"CM002238.1.381301.381600",0,0,0,-3.79803438773618,-4.08106366562796
"CM002238.1.381601.381900",0,0,0,-3.67782006174327,-4.35805337979538
"CM002238.1.381901.382200",0,0,0,-4.04093577025869,-3.36781246990666
"CM002238.1.382201.382500",0,0,0,-2.91749400687536,-3.52685893661747
"CM002238.1.382501.382800",0,0,0,-3.01151808826124,-3.4801026296854
"CM002238.1.384301.384600",0,0,0,-3.55663453646872,-3.67867911053296
"CM002238.1.384601.384900",0,0,0,-3.45288669088526,-3.93538978394698
"CM002238.1.384901.385200",0,0,0,-2.991815960875,-4.11892009954453
"CM002238.1.385201.385500",0,0,0,-3.0754804256531,-3.52095632644883
"CM002238.1.385501.385800",0,0,0,-2.90293011684986,-3.34966428118506
"CM002238.1.385801.386100",0,0,0,-2.56834942973468,-3.89299263263679
"CM002238.1.386101.386400",0,0,0,-2.4286317135211,-3.44193619609027
"CM002238.1.386401.386700",0,0,0,-3.72800369722018,-3.66343718413265
"CM002238.1.386701.387000",0,0,0,-2.93237500770755,-3.378923803757
"CM002238.1.387001.387300",0,0,0,-3.30445835088224,-3.56229223552304
"CM002238.1.387301.387600",0,0,1.24678380102987,-2.94322936932907,-3.52533014830172
"CM002238.1.389101.389400",0,0,1.39301632631873,-3.48094229750144,-2.50561112527707
"CM002238.1.389401.389700",0,0,0,-3.13988635422435,-2.19712572293866
"CM002238.1.389701.390000",0,0,0,-3.60992809377076,-2.40799920325814
"CM002238.1.390001.390300",0,0,1.15946191035969,-4.24343581967062,-2.20277258394385
"CM002238.1.390301.390600",0,0,0,-3.63751590519893,-2.28465460602556
"CM002238.1.390601.390900",0,0,0,-3.36161056724311,-3.02450628356705
"CM002238.1.390901.391200",0,0,0,-3.54806168186638,-3.68745835865187
"CM002238.1.391201.391500",0,0,0,-3.22747746215226,-3.58027207899217
"CM002238.1.391501.391800",0,0,0,-3.67642826806119,-4.30184377302811
"CM002238.1.391801.392100",0,0,0,-3.16578086653104,-2.96730290686647
"CM002238.1.392101.392400",0,0,0,-3.38821838296818,-3.58404820234102
"CM002238.1.392401.392700",0,0,0,-3.00771897406406,-3.64910322928271
"CM002238.1.392701.393000",0,0,0,-2.67620238929656,-4.19161950415989
"CM002238.1.393001.393300",0,0,0,-2.72074122857,-3.67703814990227
"CM002238.1.393301.393600",0,0,0,-2.56328320650119,-2.71272945516582
"CM002238.1.393601.393900",0,0,0,-2.96249497544693,-3.84664598735044
"CM002238.1.393901.394200",0,0,0,-3.36967295523889,-3.25147491312823
"CM002238.1.394201.394500",0,0,0,-3.60493306699695,-3.02842449160283
"CM002238.1.394501.394800",0,0,0,-2.82563049091459,-2.79791822005372
"CM002238.1.395401.395700",0,0,0,-3.87062892593442,-3.19708685173167
"CM002238.1.395701.396000",0,0,1.18588636867325,-3.4712269720595,-3.29236069005288
"CM002238.1.396001.396300",0,0,0,-3.98036442342348,-3.07274429910758
"CM002238.1.396301.396600",0,0,0,-3.35243720308706,-3.09161331945167
"CM002238.1.396601.396900",0,0,0,-3.7526006272635,-2.75515003789085
"CM002238.1.396901.397200",0,0,1.27549045307399,-3.32965864638297,-2.80172696379497
"CM002238.1.397201.397500",0,0,0,-3.29105650956271,-2.36459441305079
"CM002238.1.398401.398700",0,0,0,-3.10953677301909,0
"CM002238.1.398701.399000",0,0,1.09062092409561,-3.48566114714253,-2.179204789631
"CM002238.1.399001.399300",0,0,0,-3.8018893003519,-2.52356235034661
"CM002238.1.399301.399600",0,0,0,-3.86377344028195,-2.66269592752309
"CM002238.1.400201.400500",0,0,0,-3.44203915033196,-2.75324259194304
"CM002238.1.400501.400800",0,0,0,-2.56772936531603,-3.07603702968042
"CM002238.1.400801.401100",0,0,0,-2.17847946134749,-2.73271422753752
"CM002238.1.401101.401400",0,0,0,-1.71120937434748,-2.44398813987461
"CM002238.1.401401.401700",0,0,1.69148159171979,-1.63289401397843,-1.53583831568937
"CM002238.1.401701.402000",0,0,1.49519523307154,-1.2792933507539,0
"CM002238.1.402001.402300",0,0,1.57020833342936,0,0
"CM002238.1.402301.402600",0,0,1.09603375572847,0,-1.85327734045484
"CM002238.1.402601.402900",0,0,1.58270483267893,-1.31821107382115,-2.08114850646761
"CM002238.1.402901.403200",0,0,1.32835996420081,-1.54639428857687,-2.29165483404142
"CM002238.1.425701.426000",0,0,0,-1.98118073151439,-1.66779896359219
"CM002238.1.426001.426300",0,0,1.13847582285669,-1.78765780276484,-1.81629409598097
"CM002238.1.426301.426600",0,0,0,-1.83481106936626,-1.94770054403046
"CM002238.1.426601.426900",0,0,0,-2.04264392767537,-1.69372328760212
"CM002238.1.426901.427200",0,0,0,-2.36909937389381,-2.06893052526675
"CM002238.1.427201.427500",0,0,0,-2.56667446723145,-2.06258117184951
"CM002238.1.427501.427800",0,0,0,-2.61219197465983,-1.98235699458393
"CM002238.1.427801.428100",0,0,0,-2.15185630292452,-2.11581493267481
"CM002238.1.428101.428400",0,0,1.11366552600128,-2.66890705578326,-2.08805285886478
"CM002238.1.428401.428700",0,0,0,-2.54639938349521,-2.3651527158614
"CM002238.1.428701.429000",0,0,1.36429899170994,-2.69632708214442,-2.22351176728918
"CM002238.1.429001.429300",0,0,0,-3.3066993047419,-2.2214143512393
"CM002238.1.429601.429900",0,0,1.13704200381248,-3.23972631965786,-2.55431394498253
"CM002238.1.429901.430200",0,0,0,-2.68218087590972,-2.80255718966316
"CM002238.1.430201.430500",0,0,1.36971081993076,-2.90150612835307,-2.94926764281672
"CM002238.1.430501.430800",0,0,1.23239093059847,-2.37811398601065,-2.97018470606124
"CM002238.1.430801.431100",1.46406179552313,0,2.16665538174931,0,-1.55763633367994
"CM002238.1.448801.449100",0,0,0,-3.92903371420733,-3.61735217617116
"CM002238.1.449101.449400",0,0,1.1780999035552,-3.20768926431728,-3.03578772492293
"CM002238.1.449401.449700",0,0,0,-3.21740152234775,-3.19175433686232
"CM002238.1.449701.450000",0,0,1.18978149038577,-2.6491673599771,-3.0981493805495
"CM002238.1.450001.450300",0,0,1.09668982253869,-3.09304350127801,-2.90478498804266
"CM002238.1.450301.450600",0,0,1.1159486466906,-2.85327962680832,-3.89482923634762
"CM002238.1.450601.450900",0,0,0,-2.83459054463492,-3.25902913522582
"CM002238.1.450901.451200",0,0,0,-3.2027492125394,-3.62248404361956
"CM002238.1.451201.451500",0,0,1.23274433757391,-3.20137033291376,-3.74279696001692
"CM002238.1.451501.451800",0,0,0,-2.72143173860898,-3.45291734963668
"CM002238.1.451801.452100",0,0,1.15431134502918,-2.65484176720212,-3.5364913658325
"CM002238.1.452101.452400",0,0,1.21388324250581,-2.82616341892069,-2.88292025240071
"CM002238.1.452401.452700",0,0,1.26413829918821,-2.96625586114477,-3.66133467443857
"CM002238.1.452701.453000",0,0,1.11942839512419,-2.83110305718229,-3.92876316666247
"CM002238.1.453001.453300",0,0,1.47711364442074,-3.23543497063291,-3.32788166583222
"CM002238.1.453901.454200",0,0,1.27280934736519,-2.78333044733202,-3.54808901170306
"CM002238.1.454201.454500",0,0,1.55583579351772,-2.41085120096302,-3.53129691173403
"CM002238.1.454501.454800",0,0,1.4757281820662,-2.32335175288828,-3.19776833079101
"CM002238.1.454801.455100",0,0,1.80869438632985,-2.89985439341475,-3.29255603121432
"CM002238.1.455101.455400",0,0,1.38730184721938,-2.09971388506108,-2.82049000825495
"CM002238.1.455401.455700",0,0,1.48956652126932,-2.67845789558764,-3.48712565340178
"CM002238.1.455701.456000",0,0,0,-1.69308042482609,-3.04794940979772
"CM002238.1.456001.456300",0,0,1.26004729168613,-2.12623558548139,-2.98575438982862
"CM002238.1.456301.456600",0,0,1.59728412601626,-2.21395331364401,-3.46879890866099
"CM002238.1.456601.456900",0,0,1.6735260782984,-2.72044784674406,-3.02349605557719
"CM002238.1.456901.457200",0,0,1.418514327985,-2.35355559377959,-3.47336774429974
"CM002238.1.457201.457500",0,0,1.34207333896745,-1.9924358888353,-3.04416051441762
"CM002238.1.457501.457800",0,0,1.61371418654504,-1.28152567541675,-2.83029313524395
"CM002238.1.459001.459300",0,0,1.39960274698956,-2.56398141290119,-3.95565546506898
"CM002238.1.459301.459600",0,0,0,-2.8960233420972,-2.79453382456541
"CM002238.1.459601.459900",0,0,1.29629876498032,-2.58113346215232,-2.72976800456377
"CM002238.1.459901.460200",0,0,1.31477823700289,-2.75403375806563,-4.00688910789314
"CM002238.1.554401.554700",2.08656667061656,0,3.10304734275163,0,0
"CM002238.1.554701.555000",1.3327263943027,1.40897964068967,2.59958226446205,0,0
"CM002238.1.555001.555300",1.56193899306967,0,2.49916324518981,-1.34960203462282,0
"CM002238.1.555301.555600",1.40518953258887,1.55857163856858,2.52351798632812,0,0
"CM002238.1.555601.555900",1.38412659518041,0,2.29894834911795,0,0
"CM002238.1.555901.556200",0,0,1.66515788906902,-2.14400622881837,0
"CM002238.1.556201.556500",0,0,1.59814536547665,-1.72269664460205,0
"CM002238.1.556501.556800",0,0,1.45009650956705,-2.60857611765757,0
"CM002238.1.556801.557100",0,0,1.44160993573014,-1.8744151341023,0
"CM002238.1.4574101.4574400",0,0,0,-2.73747034591094,0
"CM002238.1.4574401.4574700",0,0,0,-2.25111933592146,0
"CM002238.1.4574701.4575000",0,0,0,-3.21264374667127,0
"CM002238.1.4575001.4575300",0,0,0,-2.64225146474535,0
"CM002238.1.4575301.4575600",0,0,0,-3.27355901178933,0
"CM002238.1.4575601.4575900",0,0,0,-2.82764580698629,0
"CM002238.1.4575901.4576200",0,0,0,-2.90334411605819,0
"CM002238.1.4576201.4576500",0,0,0,-3.08808412811463,0
"CM002238.1.4605601.4605900",0,0,0,-1.41152732155418,0
"CM002238.1.4605901.4606200",0,0,0,-1.38558033439809,1.58281837783294
"CM002238.1.4606201.4606500",0,0,0,0,1.36678109524569
"CM002238.1.4606501.4606800",0,0,0,-2.53553385442241,0
"CM002238.1.4626901.4627200",0,0,0,-2.64116922293542,0
"CM002238.1.4627201.4627500",0,0,0,-2.42952335750988,0
"CM002238.1.4627501.4627800",0,0,0,-2.95977087843786,0
"CM002238.1.4630801.4631100",0,0,0,-2.84086892924695,0
"CM002238.1.4631101.4631400",0,0,0,-3.34029417195603,0
"CM002238.1.4631401.4631700",0,0,0,-3.47239599230958,0
"CM002238.1.4631701.4632000",0,0,0,-2.50752422581725,0
"CM002238.1.4632001.4632300",0,0,0,-3.07059032867267,0
"CM002238.1.4632301.4632600",0,0,0,-3.11375202836428,0
"CM002238.1.4632601.4632900",0,0,0,-3.04432020818242,0
"CM002238.1.4632901.4633200",0,0,0,-2.52527166139326,0
"CM002238.1.4633201.4633500",0,0,0,-2.88002829191925,0
"CM002238.1.4634401.4634700",0,0,0,-3.27626083397483,0
"CM002238.1.4634701.4635000",0,0,0,-3.19937950570886,0
"CM002238.1.4635001.4635300",0,0,0,-3.13975616741214,0
"CM002238.1.4635301.4635600",0,0,0,-3.50418354795166,0
"CM002238.1.4635601.4635900",0,0,0,-2.99679643628577,0
"CM002238.1.4635901.4636200",0,0,0,-3.16128917554045,0
"CM002238.1.4636201.4636500",0,0,0,-3.74840414184527,0
"CM002238.1.4636501.4636800",0,0,0,-3.55996824959425,0
"CM002238.1.4638301.4638600",0,0,-1.27403400151006,-2.7456188656021,0
"CM002238.1.4638601.4638900",0,0,-1.17508184680386,-3.57462876107619,0
"CM002238.1.4638901.4639200",0,-1.18547419961736,-1.47207990883803,-3.44581488779654,0
"CM002238.1.4639201.4639500",0,0,0,-3.79739889028554,0
"CM002238.1.4639501.4639800",0,-1.16189618893781,-1.15222681873488,-2.95895508039458,0
"CM002238.1.4639801.4640100",0,-1.39658259707253,-1.21375135553889,-3.14868476789398,0
"CM002238.1.4640101.4640400",0,-1.20504507619204,0,-2.94794422015021,0
"CM002238.1.4640401.4640700",0,0,0,-3.55355891323661,0
"CM002238.1.4640701.4641000",0,0,0,-3.87994323440528,0
"CM002238.1.4641001.4641300",0,0,0,-3.49393192000965,0
"CM002238.1.4644901.4645200",0,0,0,-3.60596447460373,0
"CM002238.1.4645201.4645500",0,-1.41403050927533,0,-3.56267318336293,0
"CM002238.1.4645501.4645800",0,0,0,-3.02368442390803,0
"CM002238.1.4645801.4646100",0,0,0,-3.38422630856006,0
"CM002238.1.4646101.4646400",0,0,0,-3.58477681642484,0
"CM002238.1.4646701.4647000",0,0,0,-4.12674043056262,0
"CM002238.1.4647001.4647300",0,0,0,-3.66972759413581,0
"CM002238.1.4647301.4647600",0,0,0,-3.69771740583947,0
"CM002238.1.4647601.4647900",0,0,0,-3.66548925663173,0
"CM002238.1.4647901.4648200",0,0,0,-4.07098215803884,0
"CM002238.1.4648501.4648800",0,0,0,-3.57434212958815,0
"CM002238.1.4648801.4649100",0,0,0,-3.85993436669674,0
"CM002238.1.4649101.4649400",0,0,0,-3.35454267365032,0
"CM002238.1.4649401.4649700",0,0,0,-3.47085590328478,0
"CM002238.1.4649701.4650000",0,0,0,-3.31240937044826,0
"CM002238.1.4650001.4650300",0,0,0,-3.55221989975669,0
"CM002238.1.4650301.4650600",0,0,0,-3.9246858953846,0
"CM002238.1.4650601.4650900",0,0,0,-3.87616608567199,0
"CM002238.1.4650901.4651200",0,0,0,-3.75711581188342,0
"CM002238.1.4651201.4651500",0,0,0,-3.00820748527456,0
"CM002238.1.4651501.4651800",0,0,0,-3.68284730427652,0
"CM002238.1.4651801.4652100",0,0,0,-4.58354895644971,0
"CM002238.1.4652101.4652400",0,0,0,-3.22504133169502,0
"CM002238.1.4652401.4652700",0,0,0,-3.09976460259912,0
"CM002238.1.4652701.4653000",0,0,0,-3.85044023933101,0
"CM002238.1.4653001.4653300",0,0,0,-3.75168953849772,0
"CM002238.1.4653301.4653600",0,0,0,-3.49007111917765,0
"CM002238.1.4653601.4653900",0,0,0,-3.34964569756621,0
"CM002238.1.4653901.4654200",0,0,0,-3.21666598976343,0
"CM002238.1.4654201.4654500",0,0,0,-4.00708033792962,0
"CM002238.1.4654501.4654800",0,0,0,-2.93089532554835,0
"CM002238.1.4654801.4655100",0,0,0,-3.04769722032032,0
"CM002238.1.4655101.4655400",0,0,0,-3.41877443691284,0
"CM002238.1.4655401.4655700",0,0,0,-3.85801382728585,0
"CM002238.1.4655701.4656000",0,0,0,-3.4971921392828,0
"CM002238.1.4656001.4656300",0,0,0,-2.87124765217277,0
"CM002238.1.4656301.4656600",0,0,0,-2.79040362231854,0
"CM002238.1.4656601.4656900",0,0,0,-2.80630244502835,0
"CM002238.1.4657201.4657500",0,0,0,-3.38595062796685,0
"CM002238.1.4657501.4657800",0,0,0,-2.95553973617921,0
"CM002238.1.4657801.4658100",0,0,0,-2.426407221884,0
"CM002238.1.4658101.4658400",0,0,0,-3.03263806400625,0
"CM002238.1.4658401.4658700",0,0,0,-2.73888614079074,0
"CM002238.1.4658701.4659000",0,0,0,-3.34751592911318,0
"CM002238.1.4659001.4659300",0,0,0,-3.0904262228156,0
"CM002238.1.4672801.4673100",0,0,-2.07062611327358,-1.85863130477852,1.43221046918327
"CM002238.1.4673101.4673400",0,0,-3.00177909385638,-3.65838197098905,0
"CM002238.1.4673401.4673700",0,0,-2.90309957761321,-3.92176407076938,0
"CM002238.1.4673701.4674000",0,0,-2.3116597530832,-3.94759196532566,0
"CM002238.1.4674001.4674300",0,0,-1.57341582836358,-3.77736070488754,0
"CM002238.1.4675501.4675800",0,0,0,-3.69813684077096,0
"CM002238.1.4675801.4676100",0,0,0,-3.33541345300854,0
"CM002238.1.4676101.4676400",0,0,0,-3.27926509502409,0
"CM002238.1.4676401.4676700",0,0,0,-2.92370733045435,0
"CM002238.1.4676701.4677000",0,0,0,-3.29117920636742,0
"CM002238.1.4677001.4677300",0,0,0,-3.45837757087066,0
"CM002238.1.4677301.4677600",0,0,0,-4.09118522440119,0
"CM002238.1.4677601.4677900",0,0,0,-2.69158228755455,0
"CM002238.1.4677901.4678200",0,0,0,-3.30112901664256,0
"CM002238.1.4678201.4678500",0,0,0,-3.63232232692955,0
"CM002238.1.4678501.4678800",0,0,0,-3.85063512721906,0
"CM002238.1.4679401.4679700",0,0,0,-3.45009728839449,0
"CM002238.1.4679701.4680000",0,0,0,-3.94604207534225,0
"CM002238.1.4680001.4680300",0,0,0,-3.37325252010155,0
"CM002238.1.4680301.4680600",0,0,0,-3.41821769274594,0
"CM002238.1.4680601.4680900",0,0,0,-3.577413188967,0
"CM002238.1.4680901.4681200",0,0,0,-3.82927776993301,0
"CM002238.1.4681201.4681500",0,0,0,-3.46091848888777,0
"CM002238.1.4681501.4681800",0,0,0,-3.44446283387091,0
"CM002238.1.4681801.4682100",0,0,0,-3.00451111281885,0
"CM002238.1.4682101.4682400",0,0,0,-3.00258137127505,0
"CM002238.1.4682401.4682700",0,0,0,-2.84429492504929,0
"CM002238.1.4683301.4683600",0,0,0,-3.17871004270689,0
"CM002238.1.4683601.4683900",0,0,0,-3.04515549819477,0
"CM002238.1.4683901.4684200",0,0,0,-4.06923431745062,0
"CM002238.1.4684201.4684500",0,0,0,-3.64206941810019,0
"CM002238.1.4684501.4684800",0,0,0,-3.60013097544998,0
"CM002238.1.4684801.4685100",0,0,0,-3.35916105668795,0
"CM002238.1.4723201.4723500",0,0,0,-2.50489015526008,0
"CM002238.1.4723501.4723800",0,0,-1.42237984117473,-2.35519545752894,0
"CM002238.1.4723801.4724100",0,0,-1.32789766953624,-2.35516963869638,0
"CM002238.1.4725901.4726200",0,0,-1.60796167695221,-3.09563653881789,0
"CM002238.1.4726201.4726500",0,0,-1.33693388230008,-3.04839873298751,0
"CM002238.1.4726501.4726800",0,0,-1.35015180697241,-2.79973385676814,0
"CM002238.1.4726801.4727100",0,0,-1.87886472906583,-3.02984920910981,0
"CM002238.1.4727101.4727400",0,0,-1.4956114351193,-3.4255819636334,0
"CM002238.1.4731601.4731900",0,0,-1.20342660475757,-3.67732032621874,0
"CM002238.1.4731901.4732200",0,0,0,-3.35058317822611,0
"CM002238.1.4732201.4732500",0,0,0,-3.34359254263552,0
"CM002238.1.4732501.4732800",0,0,0,-3.63350071342664,0
"CM002238.1.4732801.4733100",0,0,0,-3.95520258824688,0
"CM002238.1.4733101.4733400",0,0,0,-3.35572580919549,0
"CM002238.1.4735201.4735500",0,0,-1.15572160093476,-3.4798322649702,0
"CM002238.1.4735501.4735800",0,0,0,-3.73157454384484,0
"CM002238.1.4735801.4736100",0,0,0,-3.75381914154181,0
"CM002238.1.4736101.4736400",0,0,-1.31107937266212,-3.81406859612227,0
"CM002238.1.4736401.4736700",0,0,-1.39115594933246,-3.78286637721687,0
"CM002238.1.4736701.4737000",0,0,0,-3.188981304749,0
"CM002238.1.4737001.4737300",0,0,-1.19931898907614,-3.63895554104049,0
"CM002238.1.4737301.4737600",0,0,-1.65383872576598,-3.61060004974393,0
"CM002238.1.4737601.4737900",0,0,-1.63097455494131,-3.986327734252,0
"CM002238.1.4737901.4738200",0,0,-1.61121203474042,-4.11026545526917,0
"CM002238.1.4738201.4738500",0,0,-1.59590653595213,-3.46144899683639,0
"CM002238.1.4740301.4740600",0,0,-2.04610697519019,-4.64127173189326,0
"CM002238.1.4740601.4740900",0,0,-1.74311940115387,-4.09162787203883,0
"CM002238.1.4740901.4741200",0,0,-1.78898689391496,-3.7539043844194,0
"CM002238.1.4741201.4741500",0,0,-1.34441323320783,-3.78364100982361,0
"CM002238.1.4741501.4741800",0,0,-1.52374655592103,-3.28503274139046,0
"CM002238.1.4741801.4742100",0,0,0,-3.46189292518397,0
"CM002238.1.4742101.4742400",0,0,-1.31766982183032,-4.07329296979143,0
"CM002238.1.4742401.4742700",0,0,-1.11443138204024,-3.95426047254736,0
"CM002238.1.4742701.4743000",0,0,-1.3443768571963,-4.07595320131397,0
"CM002238.1.4743001.4743300",0,0,-1.23009926438392,-3.92183201896672,0
"CM002238.1.4743301.4743600",0,0,0,-4.5497821293,0
"CM002238.1.4744501.4744800",0,0,-1.84384889437251,-5.09122463730956,0
"CM002238.1.4744801.4745100",0,0,0,-4.19368376093611,0
"CM002238.1.4745101.4745400",0,0,0,-4.14848249618568,0
"CM002238.1.4745401.4745700",0,0,-1.19554450079553,-4.04047110752776,0
"CM002238.1.4745701.4746000",0,0,0,-3.75730923577126,0
"CM002238.1.4746001.4746300",0,0,-1.84933570881994,-4.1838678243753,0
"CM002238.1.4746301.4746600",0,0,-1.37699988841022,-4.49664643111709,0
"CM002238.1.4746601.4746900",0,0,-1.5069427170994,-4.08511053383849,0
"CM002238.1.4749001.4749300",0,0,-1.7993496766214,-3.9408135531688,0
"CM002238.1.4749301.4749600",0,0,-2.07365803357824,-4.60957790999606,0
"CM002238.1.4749601.4749900",0,0,-2.11208163069946,-4.14050678188651,0
"CM002238.1.4749901.4750200",0,0,-1.94492577177927,-3.6845664010658,0
"CM002238.1.4751101.4751400",0,0,-1.27666156739405,-3.80771555942355,0
"CM002238.1.4751401.4751700",0,0,0,-3.48362071440391,0
"CM002238.1.4751701.4752000",0,0,0,-4.06857796306997,0
"CM002238.1.4752001.4752300",0,0,0,-4.34733353487167,0
"CM002238.1.4754101.4754400",0,0,0,-3.28915272853059,0
"CM002238.1.4754401.4754700",0,0,-1.36292258671666,-3.75401593444403,0
"CM002238.1.4754701.4755000",0,0,-1.40490619276509,-3.77152383820558,0
"CM002238.1.4755001.4755300",0,0,-1.42960095972639,-3.82096050069598,0
"CM002238.1.4755301.4755600",0,0,-1.66473184688756,-3.84847797593868,0
"CM002238.1.4755601.4755900",0,0,-1.61893253940125,-4.13177679054058,0
"CM002238.1.4755901.4756200",0,0,-1.40868468308644,-3.63584103716613,0
"CM002238.1.4756801.4757100",0,0,-1.47424713511983,-2.98124005669962,0
"CM002238.1.4757101.4757400",0,0,-1.33149589408658,-3.54771187273744,0
"CM002238.1.4757401.4757700",0,0,-1.62864210117032,-3.81012864024309,0
"CM002238.1.4757701.4758000",0,0,-1.59413556309121,-3.67809843547776,0
"CM002238.1.4758001.4758300",0,0,-2.00169190856833,-3.91069569133869,0
"CM002238.1.4758301.4758600",0,-1.23106038425917,-1.98458432483717,-3.74834195890145,0
"CM002238.1.4758901.4759200",0,0,-1.95930277770367,-3.66536733048918,0
"CM002238.1.4759201.4759500",0,0,-1.63712485728326,-3.48486106235521,0
"CM002238.1.4759501.4759800",0,-1.37666195965699,-2.23399853710275,-4.07781255716466,0
"CM002238.1.4759801.4760100",0,0,-1.93081845669036,-4.30256031090991,0
"CM002238.1.4760101.4760400",0,0,-1.85411834319803,-3.18100835907166,0
"CM002238.1.4760401.4760700",-1.57185522309029,0,-2.10517816270731,-2.88229634507052,0
"CM002238.1.4762201.4762500",0,0,-2.66388842934361,-4.38811456194613,0
"CM002238.1.4762501.4762800",-1.92662866027338,-1.85690589684611,-2.85812577213415,-4.01528428609921,0
"CM002238.1.4762801.4763100",-1.6902439941175,-1.70010308172903,-3.27696241224408,-3.79566434463894,0
"CM002238.1.4763101.4763400",-1.66660693092373,-1.48649671125608,-2.94129945161363,-4.01837035237439,0
"CM002238.1.4763401.4763700",0,-1.63404822785991,-2.25832856346126,-3.37888137772063,0
"CM002238.1.4763701.4764000",0,-1.49436537202637,-2.08123031968886,-4.21970514816747,0
"CM002238.1.4764001.4764300",0,-1.4797625156582,-2.18348137103978,-3.17356973233901,0
"CM002238.1.4764301.4764600",0,0,-1.61220066070493,-3.27745848112314,0
"CM002238.1.4764601.4764900",0,0,-1.82917926232007,-4.39603898160591,0
"CM002238.1.4764901.4765200",0,0,-2.08418312286065,-4.03920596378165,0
"CM002238.1.4765201.4765500",0,-1.23970328743363,-1.98923639017877,-3.47938705144372,0
"CM002238.1.4765501.4765800",0,0,-2.29508341377519,-3.25617404397297,0
"CM002238.1.4765801.4766100",0,0,-1.18891152393235,-3.01868342114545,0
"CM002238.1.4766101.4766400",0,0,0,-3.73435217944145,0
"CM002238.1.4766401.4766700",0,0,-1.26597159389688,-3.54303497890747,0
"CM002238.1.4766701.4767000",0,0,-1.41961010886808,-3.52564010858527,0
"CM002238.1.4767601.4767900",0,0,0,-4.45203432475792,0
"CM002238.1.4767901.4768200",0,0,0,-3.80509270632605,0
"CM002238.1.4768201.4768500",0,0,0,-3.79684404574865,0
"CM002238.1.4768501.4768800",0,0,0,-3.17701484367685,0
"CM002238.1.4768801.4769100",0,0,0,-2.99854921628026,0
"CM002238.1.4769101.4769400",0,0,0,-3.45314077164311,0
"CM002238.1.4769401.4769700",0,0,0,-3.53133629183195,0
"CM002238.1.4769701.4770000",0,0,0,-3.35549817291068,0
"CM002238.1.4770001.4770300",0,0,0,-3.43537896146787,0
"CM002238.1.4772101.4772400",0,0,0,-3.67945282430419,0
"CM002238.1.4772401.4772700",0,0,0,-3.66598930001499,0
