"seqnames","start","end","name","strand","logFC_WT","PValue_WT","FDR_WT","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7","logFC_ash1","PValue_ash1","FDR_ash1"
"CM002238.1",388932,390336,".","-",4.32628042530574,5.81582579281345e-34,5.48019824663164e-33,4.65275836444736,6.69049527594374e-36,1.49644077671942e-34,4.7365551244107,1.40960134401602e-36,4.29928409924887e-35,5.42753465893608,1.26698738596897e-40,8.5014853598518e-38,0.672219892846628,0.013714526493862,0.0943081503844202,1.78279670524055,5.70267827209489e-09,8.52226530195026e-09
"CM002238.1",391093,393053,".","-",3.70402609833222,2.51083142558186e-28,5.26489964551697e-28,3.84147334744648,3.83694411113516e-29,1.40687950741623e-28,3.91959427052699,7.70988140610311e-30,3.07936334731856e-29,4.2235100952473,7.20233363719188e-32,4.27678395624403e-31,0.496047344468466,0.073179979123937,0.155454144488983,-0.221490435904262,0.455363348918993,0.477420011132257
"CM002238.1",394403,394979,".","+",4.25259519553441,1.65822816686323e-27,3.08219141264606e-27,4.62226871668807,2.09975001616717e-29,8.0649112491317e-29,4.44371674382024,1.19969116357141e-28,3.85164005146612e-28,5.03175276051208,6.67171473496353e-32,4.03308161005453e-31,0.823558009041724,0.0144565959979752,0.0943081503844202,0.833509212304664,0.018054325276919,0.0221066647095121
"CM002238.1",396310,397505,".","+",4.27386309809362,1.43541245989313e-31,5.94544296659437e-31,4.81186827389581,8.64376484743075e-35,1.41462590551854e-33,4.68138077300697,3.56183371114697e-34,4.68625572584239e-33,5.17720841483758,5.19865591567934e-37,2.83541952013046e-35,0.649739461417758,0.0253216673743892,0.100890367104368,1.29917856421129,3.29536147590303e-05,4.44906951776848e-05
"CM002238.1",399176,399894,".","+",4.42370566808007,7.53737746944442e-31,2.55612471148537e-30,5.03277744637047,2.93877864890522e-34,3.9438409468308e-33,4.79416127561999,4.00829684969024e-33,3.68433861115363e-32,5.13283948782924,8.08826848188712e-35,1.1075975819074e-33,0.76283948194092,0.0160154189438081,0.0943081503844202,1.65609286695953,9.80638699858116e-07,1.36516300332945e-06
"CM002238.1",401170,401661,".","+",1.75825122239895,8.77138420135248e-10,8.99938654297785e-10,1.73567246472449,3.38783941583242e-09,4.20970416300658e-09,2.02213981069121,9.22539353888293e-12,1.23804781291809e-11,2.95959044880594,6.17082138606852e-19,1.34873653096156e-18,-0.190716923120234,0.55453613551944,0.610083291827705,-0.821246752183004,0.0216403408578834,0.0262579904441949
"CM002238.1",402180,403426,".","+",1.83736120863533,5.15411030510566e-11,5.38692837184719e-11,1.3784754181604,3.29080379005275e-07,3.93605943516113e-07,1.94428813992819,7.76136863731597e-12,1.04575870595161e-11,3.10046382924992,2.46451274650463e-21,5.82284525670635e-21,0.327713812449609,0.266037789236166,0.345952241429201,-0.516967856496893,0.111945372901552,0.126884029082672
"CM002238.1",425597,426575,".","-",2.4653679996316,3.43663460912215e-18,4.0455821451245e-18,2.71748518729769,3.16079072962323e-20,5.08606853615633e-20,3.09923369331719,8.69326934484785e-24,1.74124887474415e-23,3.46135611787182,1.86567870260589e-26,5.53924959932986e-26,0.555578405479925,0.0487965816236605,0.124496221556944,0.331087802305764,0.261378096775578,0.282420881209717
"CM002238.1",427249,428547,".","-",3.10060309518103,1.55923781298728e-23,2.2308071908624e-23,3.19277096272551,5.21130902233864e-24,9.96235998287529e-24,3.34758334373682,1.78963406041127e-25,4.05690694099988e-25,3.94075903732224,7.66073482583854e-30,3.23292645794822e-29,0.601773857856141,0.0324549006701394,0.109022635650274,0.722315182128807,0.0146905745273828,0.0181201755659446
"CM002238.1",429336,430124,".","-",3.74917103934446,8.73333398304689e-27,1.52209535133103e-26,3.86523155816352,2.63838924602623e-27,7.02523485747461e-27,3.95688217011106,3.73790143636211e-28,1.12309041159728e-27,4.84256527859458,8.76968280415402e-34,8.28796783322162e-33,0.72454868636871,0.0185536117015085,0.0943081503844202,0.875552815953691,0.00642856825307573,0.00818514098256891
"CM002238.1",448519,449458,".","-",3.70011361424079,4.23406013014231e-28,8.60925559795602e-28,3.7627315762644,3.20532102141448e-28,9.73199278447565e-28,3.96175336555842,6.7258038521902e-30,2.71918923493876e-29,4.86745140020248,8.86033831092782e-36,2.05009896780433e-34,0.403475914192839,0.159504581420276,0.243555937353046,0.280239723593415,0.350631059449641,0.372268102675172
"CM002238.1",449716,452595,".","-",3.56178921826365,6.59623326133355e-29,1.51577825971055e-28,3.56543711315965,8.13716159683139e-29,2.81445125333704e-28,3.85373502737691,3.71483117582084e-31,2.04315714670146e-30,4.66290676263525,8.16531725269366e-37,3.22289875091615e-35,0.588338613892576,0.0233936066247561,0.100651752515622,0.112306586268788,0.68307101207211,0.70082668058163
"CM002238.1",453711,454278,".","-",3.74148350138876,2.85484889264766e-27,5.17730704585563e-27,3.78463567687858,3.57231064590014e-27,9.36336110702733e-27,4.00558873270405,4.51508020115025e-29,1.56165918297516e-28,5.12090860735452,5.39147713208251e-36,1.39141582908745e-34,0.866290556447785,0.00581359051360956,0.0923951948970686,-0.434264289788442,0.195740236585331,0.213911561480061
"CM002238.1",454998,455457,".","-",3.09012523061348,4.07212338186525e-22,5.47574106058433e-22,3.44685893249705,2.08470437114978e-24,4.12636174938497e-24,3.55609240353492,1.42326382433567e-25,3.24833342220827e-25,4.79353761336383,5.75278808714732e-34,5.59437798039979e-33,0.548136817925836,0.0871994635945925,0.167805707875189,-0.719406189662187,0.0361816242263611,0.0428937629962691
"CM002238.1",456204,456978,".","-",2.82120433591635,9.78556284016188e-21,1.24831039272787e-20,2.96579232883132,1.33103712720032e-21,2.24968743665343e-21,3.23954483247655,3.97788641866194e-24,8.13768837476268e-24,4.47744595719122,4.15429288785604e-33,3.31848872351357e-32,0.581580406713411,0.0481405848242194,0.124496221556944,-0.841001079152908,0.01009084587101,0.0126559954756032
"CM002238.1",458930,459470,".","-",3.21686407028193,6.66450434198691e-22,8.8029181367583e-22,3.27050272986611,5.77456758749043e-22,9.96075797225213e-22,3.87010094194675,1.4766220422579e-26,3.72486236975582e-26,4.61115005527086,2.03060477484839e-31,1.08137762216132e-30,0.520999955496342,0.111749245111249,0.192942030228082,-0.566246222247383,0.117705301922099,0.132739928722233
"CM002238.1",555278,557222,".","+",2.68603077181655,5.83640618035772e-19,6.98079954905531e-19,3.6632254311382,1.09776088370731e-26,2.7281390850652e-26,3.52972958133636,8.25842013431914e-26,1.95119715145357e-25,4.49967804723006,1.5953566800115e-32,1.12682561293444e-31,0.843168506502129,0.00372817984560465,0.0923951948970686,1.96470504307456,2.25366779532038e-09,3.42905009219949e-09
"CM002238.1",4573917,4575576,".","-",3.45847355036043,2.12482835862793e-25,3.3157205317194e-25,3.59152242318182,3.50183606567884e-26,8.18721951244078e-26,3.49352556576103,1.38321984049228e-25,3.16771506133214e-25,3.28580561001777,1.28828207269566e-23,3.33759564007255e-23,0.689986076704318,0.0171618874966856,0.0943081503844202,3.0183284239065,1.18502718218616e-16,3.04656413504564e-16
"CM002238.1",4606354,4606862,".","+",2.3491549672458,9.25544589818762e-13,9.90495087349903e-13,2.9608300101658,5.76485012391154e-17,8.46436418631213e-17,2.68162284906692,5.10736959221589e-15,7.3071321884368e-15,3.30928463474438,1.0485278466163e-18,2.26955543574045e-18,0.597609154945208,0.0976936625285857,0.177168777180219,2.88429252295716,1.12191262940011e-12,1.95533343981163e-12
"CM002238.1",4626604,4626922,".","-",2.74900505566261,4.61418243262336e-14,4.99373614885528e-14,2.45940760130712,9.07202070587046e-12,1.20065599480061e-11,1.92917794679453,3.8332186796698e-08,4.83475513920758e-08,2.55700537392933,8.61648144559867e-12,1.55004264074979e-11,0.0399232747045744,0.924993558557381,0.9389874096702,3.52257438789947,1.02254608836422e-14,2.06665188341081e-14
"CM002238.1",4631534,4633728,".","+",3.60111082570835,5.56509310486943e-26,9.01975235112896e-26,3.18874564516294,1.41992093557185e-22,2.53395464832103e-22,3.1754839312388,1.52191785711497e-22,2.85253319029092e-22,3.44655722346982,1.9207052781017e-24,5.19674694196064e-24,0.599993836390901,0.0392950681191713,0.115824076574439,3.39897597428451,9.48584184690406e-19,4.00314457815889e-18
"CM002238.1",4634181,4636013,".","-",3.92808565330849,5.06066238666091e-30,1.42676658044095e-29,3.33483887242364,3.05963313918133e-25,6.49687922908442e-25,3.28793301845325,6.18576512064768e-25,1.34325190807592e-24,3.33300072225231,5.34687580437878e-25,1.50115216097831e-24,0.608957740101422,0.0295334081680819,0.104331242164871,3.46902490941934,1.79766496793782e-20,1.58714893879773e-19
"CM002238.1",4638294,4639296,".","-",3.68056739906416,1.0651535837421e-26,1.84205684198698e-26,3.30288611601832,2.67563721575242e-23,4.959537491077e-23,2.89205673566265,3.96187506986897e-20,6.67944264291979e-20,2.48954869614323,3.76849734465854e-16,7.45917910992885e-16,0.514407526340915,0.0895665436059864,0.170051493904916,3.23389398234681,8.85545681560614e-18,2.81611920534205e-17
"CM002238.1",4640145,4641315,".","+",3.93998582791769,8.07215317721458e-28,1.59776247254011e-27,3.16170904012238,9.05295051642429e-22,1.54175883160424e-21,3.07871631177249,3.44954699360166e-21,6.07518643755042e-21,3.34591997494319,5.6210395032022e-23,1.42328962515044e-22,0.398347341390313,0.189741521741791,0.274081257433289,3.03580293029397,6.31313086390257e-16,1.43596976599275e-15
"CM002238.1",4644660,4645491,".","-",3.77215216048466,1.79493553656455e-27,3.30879600284289e-27,2.94326901881009,1.39487821644971e-20,2.2940276549945e-20,2.89829963068141,2.64253638617491e-20,4.50036019066844e-20,3.23466724199519,1.28518581156051e-22,3.1821390389561e-22,0.354004085023397,0.252146566836061,0.335030388805934,2.93071769643006,1.02895548531719e-15,2.23439848106095e-15
"CM002238.1",4646676,4647252,".","-",4.3540472033433,4.28436001773417e-30,1.2285493897007e-29,3.8684506505007,2.90137342651527e-26,6.80706842374736e-26,3.77318519203754,6.12281903789448e-26,1.45688353703092e-25,4.31550707208441,3.65957183770142e-29,1.44445453123392e-28,0.484098204854422,0.143911456778895,0.22936956650508,3.61271586997434,4.18974074128564e-19,1.95230280375185e-18
"CM002238.1",4648489,4649239,".","-",4.29291407194397,1.74898824707385e-28,3.8351997182567e-28,4.12998914691135,6.05049710955693e-27,1.53203153226894e-26,4.02283112897247,1.54139223746746e-26,3.87368610989013e-26,4.71297705282175,1.3449152514064e-30,6.18108310749107e-30,0.659937336705421,0.0486035847688257,0.124496221556944,3.3781435891803,7.53721981145395e-17,2.00693432281175e-16
"CM002238.1",4649975,4652197,".","-",4.39821886958899,4.14429269642993e-34,4.15047820791713e-33,4.12897489072732,4.51312489271285e-32,2.99832356733695e-31,4.17711083637778,1.60861254859501e-32,1.21278541585084e-31,4.6526055277493,1.27217348229969e-35,2.84542802207698e-34,0.71638450695664,0.00862539288449408,0.0923951948970686,3.61107882887765,5.0917690795538e-22,1.10212162980019e-20
"CM002238.1",4652961,4654746,".","-",4.04240239710069,3.67880112910994e-30,1.07793692473047e-29,3.90111048234188,6.23678310890093e-29,2.17962576357944e-28,3.89604384371027,4.92325636252233e-29,1.67690610114339e-28,4.27015556401093,1.65616997257012e-31,9.10893484913567e-31,0.457803471278763,0.104365851346677,0.184774370062322,3.39861223852639,1.73831450623965e-19,9.33127226949442e-19
"CM002238.1",4655559,4656093,".","-",4.3978987497388,2.75968364799664e-30,8.41703512638975e-30,4.2471733651326,1.12076769738852e-28,3.74146828332188e-28,4.17364128510053,1.44269510673648e-28,4.56626611613293e-28,4.55401852151826,1.30208126504934e-30,6.02549330240074e-30,0.934885035165345,0.00515732774519326,0.0923951948970686,3.37421391552875,1.3926195128628e-17,4.26688444352028e-17
"CM002238.1",4657090,4658449,".","-",3.86267862908459,1.54938570573706e-27,2.89592704331355e-27,3.48172784956665,1.90778236580162e-24,3.78734309897304e-24,3.57768757451196,2.67957073326899e-25,6.01335104355682e-25,3.59831240164322,3.97604413539269e-25,1.12097714909601e-24,0.827456903879482,0.0064947058378134,0.0923951948970686,3.59295856948049,1.04101972032743e-19,6.40847919577712e-19
"CM002238.1",4673730,4674312,".","+",4.67232645036077,3.35036144608413e-31,1.20218851888901e-30,4.50235133053179,9.32348326596857e-30,3.88574985805274e-29,4.65052875609906,6.59701806312832e-31,3.35348418209023e-30,3.02678808205911,1.33711609146461e-18,2.87565672234858e-18,0.65706263161474,0.0483679971369996,0.124496221556944,3.61648151826915,1.68795333116109e-18,6.66245108946525e-18
"CM002238.1",4675408,4676370,".","-",4.19944517276492,3.58847769905341e-30,1.05608269125651e-29,3.97937499085952,2.11508681792739e-28,6.57047803161704e-28,4.23987973504098,2.43293755174256e-30,1.08112655444984e-29,4.30798269313035,1.79923177170382e-30,8.04856345875507e-30,0.670461322842463,0.0259778514278569,0.100890367104368,3.49896590577087,2.63249135088357e-19,1.34839824155945e-18
"CM002238.1",4676767,4677879,".","-",4.33765140626659,3.18291016328069e-31,1.16072430410943e-30,4.38232878035943,3.58800084928104e-31,1.94157142731256e-30,4.47596336016545,5.82394070622656e-32,3.98761654477349e-31,4.62741511614048,9.70850298489941e-33,6.93021862007181e-32,0.903558290000845,0.00296630372267279,0.0923951948970686,3.58703266917197,6.13617656444188e-20,4.1589641158995e-19
"CM002238.1",4680232,4682796,".","+",4.0292209764029,2.06683541262246e-31,8.20619267378504e-31,4.04108420346427,2.38142815660122e-31,1.33161524423285e-30,4.0515705534577,1.65099695471444e-31,1.00324173860198e-30,3.98747461297849,6.90344157845215e-31,3.38117467090612e-30,0.731205238551127,0.00716673390159798,0.0923951948970686,3.53732083161851,1.88956410540904e-21,3.17775317333856e-20
"CM002238.1",4683041,4684305,".","-",4.16438670398542,1.73209898195168e-29,4.4191574786676e-29,4.43428108857857,5.39468698042096e-31,2.80607361539726e-30,4.31197627277702,2.26809231249278e-30,1.0145932944551e-29,3.90583664055415,2.97732943439126e-27,9.60475024267566e-27,0.570836942624211,0.059006976597402,0.139718123725426,3.75094801185056,1.566848601187e-20,1.44021289232394e-19
"CM002238.1",4724182,4724256,".","+",3.57614555006804,4.58577637398059e-17,5.27796903420407e-17,3.63974574825485,1.18860312684854e-16,1.73004923669278e-16,3.4017248634892,2.66557073165859e-15,3.84644722783422e-15,2.75357556232657,2.9305471487938e-10,5.12082587718917e-10,0.0402101438029906,0.93238315936516,0.943633634892944,2.25918889096549,1.1745481375567e-06,1.62835082706724e-06
"CM002238.1",4725646,4726429,".","-",3.70614438448425,1.05306491563175e-27,2.04813495185189e-27,3.6970602405948,3.90163026587775e-27,1.01867467253073e-26,3.4755554250293,1.05132881926352e-25,2.44097452500284e-25,2.328793014767,4.76293839719016e-15,9.1052184174205e-15,0.459914344774543,0.125818109496992,0.210533544819156,3.18437428779749,5.30661205465164e-18,1.74545916111336e-17
"CM002238.1",4726808,4727471,".","+",3.56905976087457,5.04144825756886e-25,7.68820859279251e-25,3.34765916564862,8.241244984955e-23,1.48652564110344e-22,3.25744587893983,2.3557200288325e-22,4.33065243656605e-22,2.02857868547276,2.68929887867783e-11,4.78652399891995e-11,0.51476563572614,0.106160103903607,0.186964382465408,3.43185164341944,2.40236607391584e-18,9.00551751730464e-18
"CM002238.1",4732541,4733660,".","+",4.33935764767142,2.92899958445408e-29,7.25224620357449e-29,3.83083686252151,1.2213102977072e-25,2.74999734819305e-25,3.92363232933853,2.19652634926203e-26,5.39878820642793e-26,3.69110030315821,2.06647843384859e-24,5.56870292816227e-24,0.593508013650505,0.0608423321342966,0.140550020344544,3.35507010670109,4.1927193328598e-17,1.1820649883819e-16
"CM002238.1",4735925,4738698,".","+",4.37995149963088,1.45187187412264e-31,5.97672409531466e-31,3.86118575838413,7.47619504532599e-28,2.1346922874101e-27,3.85992418465361,6.13562583601498e-28,1.77457109308882e-27,3.10170559578428,6.3827226767602e-22,1.52957389860932e-21,0.599014291305212,0.036925464508372,0.11313692550282,3.64703611726789,2.07112695742032e-20,1.76403445753107e-19
"CM002238.1",4740151,4742400,".","-",4.6206367722008,2.80018946455e-33,2.05942653449072e-32,4.05047831442489,2.54386250895583e-29,9.58950417701887e-29,3.9871036081056,5.51132670335871e-29,1.85834181806718e-28,3.20641659995706,8.88999415652646e-23,2.22581570113032e-22,0.687914678514071,0.0178526050090444,0.0943081503844202,3.67421965418771,1.03135376752921e-20,1.06467442771092e-19
"CM002238.1",4743261,4743806,".","+",5.13268233194321,2.91149753201964e-35,4.32402768839477e-34,4.95871802219356,1.17623047412393e-33,1.33835075282536e-32,4.91462011814846,1.04477680912448e-33,1.1307181272944e-32,4.24451586705343,8.90851670810241e-29,3.34126460808823e-28,0.763866162323355,0.0210948581368231,0.0972461745796461,3.73058355590713,4.26519438794625e-20,3.07736068205585e-19
"CM002238.1",4744492,4745995,".","-",4.98533520126877,7.03258892099579e-36,1.42995974726914e-34,4.54162123087574,5.86633103938686e-33,5.31933530733593e-32,4.6825797431648,6.23799686283352e-34,7.21671706027809e-33,3.87659646429302,3.54253083361279e-28,1.25769216367946e-27,0.732629984629886,0.0121652873868608,0.0927285800824433,3.82675717671902,6.9834530553833e-22,1.3782050000477e-20
"CM002238.1",4748855,4749347,".","-",5.00086574770097,1.23612400532752e-30,4.02640392026585e-30,4.69362035096038,1.83425631338516e-28,5.78174107560542e-28,4.49766689830302,1.13263013103239e-27,3.15350546855906e-27,3.08914231798888,1.71216999886139e-17,3.49199413141639e-17,0.7803752907038,0.0292055367682319,0.104331242164871,3.69761820502527,2.19846193326232e-17,6.49853725647145e-17
"CM002238.1",4752018,4752486,".","+",4.974054906494,7.50823040738828e-33,4.75285151260145e-32,4.77776916677818,5.08244697422542e-31,2.68529285016162e-30,4.53385924813053,5.55359243253364e-30,2.3290378263938e-29,4.23372380583959,1.66430077087301e-27,5.611788026411e-27,0.673884557048464,0.0513652486523158,0.127181113821786,3.59332430176757,3.42817188824423e-18,1.21068596684836e-17
"CM002238.1",4754827,4756339,".","+",4.67330954681866,1.71919454811705e-33,1.37330897831731e-32,3.88276498892191,6.57704822759119e-28,1.91878233074508e-27,3.91780084603886,2.77094236492876e-28,8.44787854108549e-28,3.23171630208562,1.12394398583174e-22,2.79320894256703e-22,0.83610941220868,0.00546776503627398,0.0923951948970686,3.63327111970216,2.65360309558454e-20,2.06391203712246e-19
"CM002238.1",4757558,4758706,".","+",4.38587093975629,7.24931269004169e-31,2.48178000766223e-30,3.56674758409554,8.07481749559217e-25,1.66713924293611e-24,3.49922242237187,1.79612063099983e-24,3.75450761184076e-24,2.72389351452274,9.92124887330058e-18,2.05467839320515e-17,0.411007934324699,0.17752083477632,0.262950287273533,3.17109721395598,9.14106922210665e-17,2.40535586197395e-16
"CM002238.1",4759636,4760743,".","+",3.74271947590346,2.39724946176419e-26,3.96767311943913e-26,2.58732659827912,5.27406042340763e-17,7.7607336493564e-17,2.4646879485834,4.61848227292299e-16,6.7811851315784e-16,1.69099378172549,5.50438339243224e-09,9.32687185939908e-09,-0.083192001599925,0.783471112834089,0.816318504210673,2.85361191510641,1.20388873736593e-14,2.42585388219981e-14
"CM002238.1",4761940,4764324,".","-",4.36676353185101,8.43436106477113e-31,2.82972813723072e-30,3.14948795931319,7.46753938208996e-22,1.27824462382203e-21,2.97376433959333,1.5409839462661e-20,2.64450186175077e-20,1.82561186038769,1.44514009631242e-10,2.54511549770508e-10,0.494383368808363,0.0922631352735614,0.170427284669068,3.61488384320659,1.05258017417758e-19,6.42073906248321e-19
"CM002238.1",4764576,4766164,".","-",4.51825504145626,6.46104438671462e-32,2.9899039886107e-31,3.54483106480156,5.65707300398746e-25,1.17884968499242e-24,3.48693656312683,1.16617117769601e-24,2.45298075308471e-24,2.75161114455753,2.03165458899707e-18,4.31405135828175e-18,0.886176595898168,0.00357888603337321,0.0923951948970686,3.49183145591261,5.20700418370706e-19,2.34489919950835e-18
"CM002238.1",4767459,4769023,".","-",4.39059699064496,1.97403261626814e-31,7.88438027092812e-31,3.95139180008186,3.4745931603942e-28,1.04549417516794e-27,3.90905149196809,4.97902488593762e-28,1.45891951897998e-27,3.81586756283454,3.87372167172656e-27,1.23774630558501e-26,0.707895149948802,0.0176370706817089,0.0943081503844202,3.46388347995003,4.41183962520303e-19,2.04161681966292e-18
"CM002238.1",4769936,4770464,".","+",4.24245534620782,7.81215132858988e-28,1.55547582833347e-27,4.03799883079667,5.14741638987105e-26,1.17480149578349e-25,4.11420477902634,9.34557345803919e-27,2.41187684244011e-26,4.25371450004892,4.17987165260226e-27,1.32923880516404e-26,0.691321846321877,0.0444668396910235,0.121784691561946,3.17073891368985,2.54952124669209e-15,5.36278607062818e-15
"CM002238.1",4772092,4772442,".","-",4.65538031048492,3.52271219705588e-29,8.56427494284237e-29,4.48891063647927,1.28439385450178e-27,3.54661842127857e-27,4.63853908442865,1.15036246763085e-28,3.7254127873887e-28,4.43077675975495,4.49724693760441e-27,1.41011808183764e-26,0.900911589536844,0.0128943558925996,0.0927285800824433,3.30435574067126,2.03904062049359e-15,4.32973498845317e-15
"CM002238.1",4773153,4773851,".","+",4.17465879932021,2.88663910943042e-29,7.17383274973263e-29,4.02232551045709,9.34698223343468e-28,2.63522062127507e-27,3.79749696434561,1.84233590178359e-26,4.57854588924737e-26,3.57431318745779,3.38316041405177e-24,8.93740408593992e-24,0.831102145338265,0.0101146569363877,0.0927285800824433,3.23002551328093,5.68292286451375e-17,1.55642499677091e-16
"CM002238.1",4775945,4776607,".","+",4.53153407481676,1.38958412887177e-28,3.07726386294705e-28,4.8928880501369,3.10128230814327e-30,1.41561933929533e-29,4.68834225449066,2.75325368981676e-29,9.72333276772128e-29,4.36600301091155,5.81589421109454e-27,1.79837097495135e-26,0.698245920947726,0.0455271447394276,0.122685598876128,3.75121078901074,5.52422316122356e-18,1.80817255667366e-17
"CM002238.1",4778022,4779106,".","+",4.61857283927678,1.3955987391067e-31,5.81643946546953e-31,4.45439189071451,3.17172821414484e-30,1.43799299438594e-29,4.32566998523929,1.38270767984617e-29,5.3016963038673e-29,3.89989210173388,1.74454533086444e-26,5.2258478437948e-26,0.582975158947632,0.0630103190672228,0.143321776590191,3.84075579710175,2.26031119826922e-20,1.84959611468128e-19
"CM002238.1",4780590,4781498,".","+",4.52605651459564,2.3103705027231e-30,7.2441990996598e-30,4.32509184952404,8.44213776061222e-29,2.87546925754863e-28,4.30999839919956,7.45861799358912e-29,2.47759043252391e-28,4.50077618537401,8.59966630516722e-30,3.6064850567295e-29,0.742795937074071,0.0211593762870765,0.0972461745796461,3.43833292642299,1.47979640828265e-17,4.51337904526209e-17
"CM002238.1",4782347,4783813,".","+",4.65124776021731,1.44237194853087e-29,3.72335956837882e-29,4.0105153436239,2.73407702087415e-25,5.8724469322011e-25,3.96235027312522,3.7500622015507e-25,8.27727545144907e-25,3.64566289586989,9.6528223807346e-23,2.4078229804732e-22,0.652075346709984,0.0522342518498429,0.12804556641293,3.92385341796161,3.35973834621236e-19,1.63361190602065e-18
"CM002238.1",4786332,4787613,".","-",4.81569265588027,1.03825241338797e-32,6.00575318433902e-32,4.3916509412348,9.09723244674728e-30,3.81515185735464e-29,4.33112569406889,1.41686949882283e-29,5.39752546522275e-29,4.03046029388352,2.60346648919991e-27,8.48022337016088e-27,0.755613331143015,0.0170788993639207,0.0943081503844202,3.69427139134206,1.68951834485742e-19,9.14247426934944e-19
"CM002238.1",4788657,4789684,".","+",4.91592591621093,1.03093263157626e-33,8.75640247832496e-33,4.78329052512798,1.86164748553511e-32,1.46586000032073e-31,4.40259489443233,2.03440318852638e-30,9.16164120470604e-30,3.95418389362737,4.32995998559122e-27,1.37047318411873e-26,0.680954059987994,0.0313385715863646,0.107268228278955,3.71248403593636,7.20746952715115e-20,4.72435256893684e-19
"CM002238.1",4788837,4790187,".","-",4.89981848318402,2.39993943571129e-35,3.92770575942018e-34,4.63583137142308,1.9650665778599e-33,2.02855334422153e-32,4.47044142622561,1.47231478742555e-32,1.12264002541198e-31,4.06067722958814,1.5723540870139e-29,6.35572043606222e-29,0.570703518920829,0.0520672314292485,0.12804556641293,3.71504209882906,3.65199975915109e-21,5.4455374186453e-20
"CM002238.1",4791552,4792371,".","-",5.01046970571988,3.20279483071316e-33,2.31083368968659e-32,4.93424780773272,1.88952162486687e-32,1.46586000032073e-31,4.7589021991736,1.22957675820112e-31,7.78345287502782e-31,4.72975817162391,3.29900391418136e-31,1.69204347533989e-30,0.816791804514456,0.0119491499291184,0.0927285800824433,3.54860834936651,3.66554709571403e-18,1.26782582537325e-17
"CM002238.1",4794103,4794463,".","+",4.56886718363465,2.01240327569801e-29,5.11485832573245e-29,4.51890564874939,2.54315254972781e-28,7.75661527666983e-28,4.06199793462233,4.84793356624753e-26,1.16593671073552e-25,3.87229949466336,1.08012563788498e-23,2.82009456428336e-23,0.57820757774397,0.151355923234002,0.238403343873275,4.06103236937345,6.41921717305748e-20,4.26464824071442e-19
"CM002238.1",4795016,4795815,".","-",4.91173415499736,2.50924042651415e-33,1.87077814021222e-32,5.02223493716686,1.53742584394428e-33,1.69116842833871e-32,4.83857700297354,1.01775283154004e-32,8.12990654718297e-32,3.60991249055879,6.90420959455051e-24,1.8167547599778e-23,0.864555823976928,0.00868070397852778,0.0923951948970686,3.82636031423999,2.89553843381602e-20,2.18393024170592e-19
"CM002238.1",4797219,4798623,".","+",4.83880733051429,2.18162941421396e-33,1.70217829876461e-32,4.54912739290595,2.56150264386254e-31,1.42046964796014e-30,4.41332497299046,1.10411701190747e-30,5.1808567481812e-30,3.60890866176513,1.07514144783094e-24,2.9566389815351e-24,0.687668985018789,0.0266134053315546,0.100890367104368,4.04805744321579,5.36935098458271e-22,1.12588578457969e-20
"CM002238.1",4800160,4800732,".","+",5.04857093903995,8.84093452006007e-33,5.44244684675257e-32,4.5572857328425,1.92430882110956e-29,7.46364866453476e-29,4.75365974017967,7.28557360073111e-31,3.62119991562265e-30,4.74943744716473,1.680142327871e-30,7.61740204055028e-30,0.87604392481718,0.0126614314502765,0.0927285800824433,3.59992026023612,7.02265367011727e-18,2.2546414414587e-17
"CM002238.1",4802862,4804759,".","-",4.28676374961087,2.34496779044339e-31,9.09347475921232e-31,3.81599342652047,8.10503277931374e-28,2.30443940462692e-27,3.78656854260408,9.8522962536733e-28,2.80122490941304e-27,3.9088835038431,2.22630229579821e-28,8.16310841792676e-28,0.761922763252362,0.00944630405892908,0.0923951948970686,3.55042350907703,4.56671711939545e-20,3.22554440748879e-19
"CM002238.1",4807035,4808227,".","+",4.53057616086585,4.89302127702404e-30,1.38532374552031e-29,4.05558567059424,1.11329946374221e-26,2.75654590469011e-26,4.10835537684416,3.45376493649672e-27,9.19633441424324e-27,3.81438903341539,5.83168751895618e-25,1.63044263550816e-24,0.832655864162463,0.0109102794423555,0.0927285800824433,3.49186283633675,1.31367370797726e-17,4.04346356904928e-17
"CM002238.1",4809122,4810856,".","+",4.62769156020366,1.29116417537864e-35,2.40658656021964e-34,4.33457823660272,2.15558256972718e-33,2.1915089458893e-32,4.19428365118799,1.40650192084729e-32,1.0847848148144e-31,4.2836938893404,4.99064523043091e-33,3.84910683864269e-32,0.577606253122537,0.0355763883752467,0.112073974646904,3.60812695837558,5.90793882154696e-22,1.20128089371455e-20
"CM002238.1",4811605,4812655,".","+",4.68101862688529,1.18883914406044e-33,9.84828476129078e-33,4.54171881498726,1.81894511328874e-32,1.45299067978184e-31,4.66184241139222,2.19557519665182e-33,2.22055485277856e-32,5.00654520217072,2.76932446696441e-35,5.00395532251762e-34,0.818097656988035,0.00697592445668418,0.0923951948970686,3.55141316761117,7.25198680477637e-20,4.72435256893684e-19
