"seqnames","start","end","name","strand","logFC_WT","PValue_WT","FDR_WT","logFC_cac1","PValue_cac1","FDR_cac1","logFC_cac2","PValue_cac2","FDR_cac2","logFC_cac3","PValue_cac3","FDR_cac3","logFC_set7","PValue_set7","FDR_set7","logFC_ash1","PValue_ash1","FDR_ash1"
"CM002238.1",4652961,4655746,".","-",4.0240822947429,2.09776367904472e-38,5.29961350495509e-38,3.8469969900391,2.40133517282629e-36,7.50556854018264e-36,3.85908390142951,1.3682260560386e-36,4.46333936727153e-36,4.22849749389684,2.79789117002131e-40,1.32407244102417e-39,0.448174162743764,0.0905011497315473,0.195567870826905,3.44145901738309,7.0425425740089e-24,3.15505907315599e-23
"CM002238.1",4655559,4657093,".","-",3.97748013230801,1.16473410542226e-38,3.02201281406856e-38,3.6491037649913,1.01353267731618e-34,2.66052327795498e-34,3.5961707838313,2.44679061407843e-34,6.44801291239493e-34,3.91460881261817,1.69266495290751e-37,6.21568769592266e-37,0.659194558247286,0.0144251301404218,0.131394993011867,3.48359483341956,9.18298648218612e-25,6.12233864554386e-24
"CM002238.1",4657090,4659449,".","-",3.78003962118652,1.57508099161957e-35,2.96485833716626e-35,3.38728183909394,5.19861948495668e-31,1.05862796784572e-30,3.44882768222373,8.32632463601611e-32,1.82852619457609e-31,3.31571212893535,5.25113951850049e-30,1.32163511476866e-29,0.688309918629375,0.011182964640441,0.131394993011867,3.51303252057474,2.59866856532889e-24,1.37504352433151e-23
"CM002238.1",4672730,4674312,".","+",3.99118329222689,3.19584556862904e-40,1.12440221053336e-39,3.72235542194619,5.46532788489555e-37,1.84557805962302e-36,3.94614563148814,1.27601782128941e-39,6.54567920539302e-39,2.00102442691529,1.53644062130671e-15,2.90841717610735e-15,0.234921561868183,0.36264075571831,0.48126955333885,3.3468617184873,1.7646082472878e-24,1.02141621552833e-23
"CM002238.1",4675408,4677370,".","-",4.21838923905959,1.77127535654782e-40,6.72484203163917e-40,4.02735565982285,2.71217596733048e-38,1.09136661679406e-37,4.26504933806606,7.35341452617366e-41,4.8925688728601e-40,4.3536310958224,1.59428684481681e-41,9.65189873618823e-41,0.697262676443462,0.00974700386383813,0.131394993011867,3.56221235187075,5.62537670734578e-25,4.29574221288223e-24
"CM002238.1",4676767,4678879,".","-",4.22696741003844,2.04591520561301e-40,7.59588407829802e-40,4.23060352817616,3.23380741440212e-40,1.8733780883433e-39,4.24767967430557,1.57974994190787e-40,9.739375788643e-40,4.44694219300586,2.35099064505463e-42,1.54888795438893e-41,0.731940654715687,0.0069055885593251,0.131394993011867,3.50605936433097,2.22896196793032e-24,1.2079535826203e-23
"CM002238.1",4679232,4682796,".","+",4.00048336737714,2.71023495451053e-40,9.58567310226883e-40,4.03188771900837,1.71922071908338e-40,1.0421922484717e-39,4.03110580025359,1.46153063354326e-40,9.26555269567045e-40,4.06633930044711,8.41762335940518e-41,4.45404952560652e-40,0.598744956320344,0.0183875479552275,0.131394993011867,3.53806193029205,2.80758284420281e-26,3.98516668637978e-25
"CM002238.1",4683041,4685305,".","-",3.74547264203771,9.62394013526067e-35,1.69745085850267e-34,4.13412391887991,1.39626011114213e-38,5.87842865966795e-38,3.85066128359868,8.94530421048929e-36,2.67166419086613e-35,3.38913188919011,2.03093430403213e-30,5.22907223107123e-30,0.313679559598229,0.243515582770085,0.35965378378351,3.57620605559839,1.55881066499241e-24,9.27009528207874e-24
"CM002238.1",4723182,4724256,".","+",3.03167722226903,2.5289925495969e-29,3.52589832640895e-29,3.33660044633827,1.7147709668796e-32,3.77811832702652e-32,2.89958296421691,2.80782821559048e-27,5.11344325440867e-27,1.83242561511167,1.99791389530229e-13,3.65830555216113e-13,0.299778579964,0.256747215966921,0.372136376145138,3.06342576042309,5.07977401058758e-22,1.51044607748445e-21
"CM002238.1",4725646,4727429,".","-",3.51157002360209,3.24514425414705e-35,6.00753977627223e-35,3.40762284975211,1.19270943724195e-33,2.86250264938069e-33,3.25152667568855,5.81006268084879e-32,1.2928351395796e-31,2.04225822622575,2.40947050498051e-16,4.62618336956257e-16,0.418961938547398,0.104282417033714,0.213002383728436,3.36575929998198,5.55308207655363e-25,4.28927719016556e-24
"CM002238.1",4725808,4727471,".","+",3.49977494746813,3.39930079962777e-35,6.25843873246537e-35,3.38880785360038,1.58049423149586e-33,3.7266390300534e-33,3.1878214002864,2.64479726367248e-31,5.71480309063635e-31,2.00824746862996,5.79504515434676e-16,1.1031927319323e-15,0.451399290429704,0.0803013007228722,0.183129222572814,3.36762326250409,4.33726914126699e-25,3.64330607866427e-24
"CM002238.1",4731541,4733660,".","+",4.22771191434215,6.14306159659953e-40,2.04363237273014e-39,3.72431189165976,1.76419146460111e-34,4.45690475267649e-34,3.84131921323152,8.19133626573867e-36,2.4574008797216e-35,3.41759503360533,6.71896194854376e-31,1.77064408996918e-30,0.548857471608077,0.0436252691734801,0.152195228351803,3.43462095636684,2.02953733698052e-23,8.06677134592612e-23
"CM002238.1",4734925,4738698,".","+",4.3588441366501,1.36354609448333e-42,8.48428681011852e-42,3.88265874042827,1.86778408035198e-37,6.67633458508794e-37,3.87418434829294,1.85722867898665e-37,7.05117328971201e-37,3.17386557223252,2.24357956721119e-29,5.54296128369822e-29,0.596094812543501,0.0224767704955432,0.136190163911773,3.58551185452564,1.15159350607721e-25,1.19057051705213e-24
"CM002238.1",4740151,4743400,".","-",4.63295999394128,4.44624517301287e-45,6.85835755949521e-44,4.18525899473218,2.01200419461907e-40,1.19610702140245e-39,4.10951391672509,9.67578825540542e-40,5.16042040288289e-39,3.3113888083984,1.00240153997014e-30,2.61090633666641e-30,0.645468056986664,0.0145335035747951,0.131394993011867,3.72177275195785,1.02032955646151e-26,1.8177376645643e-25
"CM002238.1",4742261,4743806,".","+",4.81509910714379,4.49059125919329e-45,6.85835755949521e-44,4.54452219525895,3.31576840735675e-42,2.6526147258854e-41,4.44316169047239,2.00435302558237e-41,1.46404916651234e-40,3.6985064164716,2.08321495551374e-33,6.16705044099221e-33,0.618716736216827,0.0264432818438159,0.136884823425753,3.71943330356004,1.74684455341564e-25,1.72629344102251e-24
"CM002238.1",4744492,4746995,".","-",4.93822945754274,3.57689529813971e-48,1.26509138965783e-46,4.68575214582007,1.32539403260331e-45,2.87311222551426e-44,4.70686718167423,6.66245469056722e-46,1.79086782082447e-44,3.66150595582612,8.76271908954165e-35,2.81748671204402e-34,0.653312844232715,0.0134928814345845,0.131394993011867,3.83615451764282,7.84956604668077e-28,3.29681773960592e-26
"CM002238.1",4748855,4750347,".","-",4.44429475109222,2.83720222252531e-34,4.8390860242056e-34,3.97787203719959,1.66035907381038e-30,3.20621062528901e-30,3.76863936784405,5.22448566932778e-29,1.00597546412271e-28,2.4484749474488,8.70177905736688e-17,1.68518603070621e-16,0.359342142073317,0.212049389342626,0.330932386586495,3.56516495347509,6.45543604857657e-21,1.69455196275135e-20
"CM002238.1",4751018,4752486,".","+",4.47959849367238,5.18852364731408e-43,3.87409765666118e-42,4.17192947087582,1.64420479484007e-39,8.12430604509213e-39,3.98973982873008,7.68076195232203e-38,3.00085583253512e-37,3.63936244769482,1.5052310873929e-33,4.47573137490278e-33,0.551330573738026,0.0440311890424104,0.152195228351803,3.4744038118245,4.26045779796746e-24,2.12076121498824e-23
"CM002238.1",4753827,4756339,".","+",4.5014804171999,1.21149535621245e-42,7.78005909895365e-42,3.8243872172427,1.55632738867339e-35,4.52749785795897e-35,3.86949933640989,4.1446843004026e-36,1.29545481389328e-35,3.29972910282461,1.40869212615464e-29,3.519111928535e-29,0.694751001592174,0.0108967740603853,0.131394993011867,3.56917734544292,1.4168744448716e-24,8.57783447706047e-24
"CM002238.1",4756558,4758706,".","+",4.17201435294856,2.94290939203776e-41,1.29257196826757e-40,3.4544131782299,4.27986683440845e-33,9.78255276436218e-33,3.41214384655917,9.82076451903686e-33,2.28358261480719e-32,2.61608767644804,7.99706866385476e-23,1.72244555836872e-22,0.459611688107994,0.0786992710994868,0.181318163375461,3.17238173024624,2.93044523587347e-22,9.24534834979798e-22
"CM002238.1",4758636,4760743,".","+",3.84068100048508,3.32313403511445e-37,7.20369700515133e-37,2.8768191883693,6.13300532326833e-26,1.01014205324419e-25,2.8128895212561,2.83351748204764e-25,4.8574585406531e-25,2.00204905378181,4.42619878197165e-15,8.26223772634708e-15,0.00202962122132753,0.993785339267503,0.995266390443759,3.16165527496101,7.66489661990385e-22,2.20120108058777e-21
"CM002238.1",4761940,4765324,".","-",4.44183353504543,6.18180103378485e-41,2.61268571993926e-40,3.2560300265989,1.61361262158047e-28,2.88390340878211e-28,3.10958561876062,5.52861148754218e-27,9.98716913878587e-27,2.0977041152997,2.26915892464838e-15,4.27135797580871e-15,0.538456444712894,0.0492061847326113,0.159525538339755,3.6836568977418,8.12110136862156e-25,5.62616507186978e-24
"CM002238.1",4764576,4767164,".","-",4.41744733551064,5.93033805581463e-42,3.18814973880595e-41,3.49047395686811,4.50763554695594e-32,9.70875348575126e-32,3.40521935563534,3.07326862709651e-31,6.61934781220787e-31,2.82797813024926,2.52098960935816e-24,5.55444268029077e-24,0.795916401564707,0.00354690586643071,0.131394993011867,3.57923771569636,9.20172921428467e-25,6.12233864554386e-24
"CM002238.1",4767459,4770023,".","-",4.27455900095793,5.86708802090691e-40,1.97134157502472e-39,3.82024533443158,4.14243566119233e-35,1.14556245445319e-34,3.84947366062517,1.62279700623691e-35,4.68034158021975e-35,3.75744397529964,2.43581013492813e-34,7.57807597533195e-34,0.662814458085646,0.0155674301666846,0.131394993011867,3.46722810372848,2.05640452275262e-23,8.08130900169449e-23
"CM002238.1",4768936,4770464,".","+",4.13887246426819,1.70826336574887e-38,4.34830674917894e-38,3.88973138392513,1.23107528002528e-35,3.6477327129742e-35,3.9749686919172,1.16409634465229e-36,3.87263734458584e-36,3.88859610799445,1.7936046534651e-35,5.93744988733274e-35,0.718221840414016,0.0104391229130941,0.131394993011867,3.36488448238884,2.00363610912292e-22,6.50455780352947e-22
"CM002238.1",4772092,4773442,".","-",4.3743789708916,5.13113922425521e-41,2.19625831764299e-40,4.20870100812792,5.24452245429734e-39,2.41391718444371e-38,4.17343776652966,7.83362242085806e-39,3.55688801811934e-38,4.01087960117368,8.69398925089714e-37,3.05882763172926e-36,0.671715060465349,0.0168281663993315,0.131394993011867,3.53310040100668,5.96036085634165e-24,2.74339896949424e-23
"CM002238.1",4772153,4773851,".","+",4.27070595484704,6.81478699188179e-40,2.23392041880223e-39,4.03965861676872,2.815721965605e-37,9.85502687961751e-37,4.01908752521239,3.31472239963235e-37,1.21059426769182e-36,3.8198906675269,9.04099940838877e-35,2.89311981068441e-34,0.711130153573288,0.0107916196273202,0.131394993011867,3.52301381158145,7.87408200741558e-24,3.43596305778135e-23
"CM002238.1",4774945,4776607,".","+",4.00369857801009,8.09399016207835e-37,1.66845441377811e-36,4.24092092431117,6.65776123779195e-39,3.0026950012055e-38,4.00054996864323,1.23784214994623e-36,4.05770695006763e-36,3.57266206840549,8.74181539594291e-32,2.3687499782555e-31,0.683686997426121,0.0144532195252554,0.131394993011867,3.50021293208107,2.14790602250681e-23,8.29536119037113e-23
"CM002238.1",4777022,4779106,".","+",4.22519944719468,8.43180255409597e-41,3.47617872168864e-40,4.15952043040053,7.29243596836877e-40,3.7696284390337e-39,3.89764024286765,2.84378863987283e-37,1.05001426702997e-36,3.44228309681598,5.30734574869511e-32,1.44981152159476e-31,0.0824175774866246,0.75443534935589,0.820356884736502,3.58256847838875,2.62431882535173e-25,2.38316520356265e-24
"CM002238.1",4779590,4781498,".","+",4.45488157843704,8.25011609438432e-42,4.16847971084681e-41,4.2489969017168,1.51361293691708e-39,7.53442884154282e-39,4.2339375533724,1.60076645569664e-39,7.90966954579515e-39,4.36630113802535,1.30687099170669e-40,6.65919533385726e-40,0.65799443260003,0.0169416741002112,0.131394993011867,3.52852078776933,5.5279703856197e-24,2.57971951328919e-23
"CM002238.1",4781347,4783813,".","+",4.51982409456259,2.56328104030551e-39,7.58821523826125e-39,4.02966468218474,1.41071434711997e-34,3.60456289454229e-34,3.99350018769289,2.38332903575597e-34,6.30550044105516e-34,3.85955611083962,7.65279735443082e-33,2.16990709796519e-32,0.552571331230418,0.0527419379914969,0.159525538339755,3.80712994661866,1.91189281752746e-24,1.07065997781538e-23
"CM002238.1",4786332,4788613,".","-",4.61135127276911,8.07352671987549e-43,5.59320613995498e-42,4.13233728202961,6.83246055173222e-38,2.61159750298253e-37,4.06182167471167,2.52326300091781e-37,9.36813666639098e-37,3.73878990115209,1.02169595356083e-33,3.0650878606825e-33,0.591929417262856,0.0326976519774607,0.140119848106442,3.56436776030377,5.85507371954937e-24,2.71352382037046e-23
"CM002238.1",4787657,4789684,".","+",4.63678809587227,1.08445205630293e-43,1.07169379681701e-42,4.30914210084952,3.32972594344526e-40,1.91245797777369e-39,4.07745421729213,4.72220639272671e-38,1.92322587631051e-37,3.6497344363578,2.92037050897249e-33,8.56982088222494e-33,0.514764728675954,0.0605640952000796,0.164773570746775,3.55547402803035,2.80016118145168e-24,1.47008462026213e-23
"CM002238.1",4788837,4791187,".","-",4.84710638887457,4.06128152302875e-47,1.04968507056743e-45,4.58352025684106,2.26865960279474e-44,3.54544012343736e-43,4.50425524320884,9.85703424247386e-44,1.53368645743746e-42,4.20361316148714,1.74947065825573e-40,8.58134512662666e-40,0.467985853476318,0.0783022562256671,0.181318163375461,3.82589362727727,1.37811440739866e-27,4.40996610367571e-26
"CM002238.1",4791552,4793371,".","-",4.7654004572979,5.86104419000052e-45,8.56222107756597e-44,4.76036742739347,1.2113629289514e-44,2.07569731577081e-43,4.59477126612531,3.02270277482106e-43,3.76158567533287e-42,4.52712299204824,2.12090276996269e-42,1.41113530833161e-41,0.841939166311562,0.00236907204769906,0.131394993011867,3.57016898125495,1.86594812743609e-24,1.05371188372862e-23
"CM002238.1",4793103,4794463,".","+",4.58935387278521,6.79455810429812e-44,7.87231559670403e-43,4.7152269977293,1.23553411653024e-44,2.07569731577081e-43,4.38254452182748,9.73978987778613e-42,8.18142349734035e-41,4.35992583249379,4.49186683771163e-41,2.43430202817921e-40,0.609279675975334,0.0299981629125352,0.137023080515526,3.94154397111879,5.3640835740841e-28,2.57476011556037e-26
"CM002238.1",4795016,4796815,".","-",4.44243006263138,6.32052158282294e-42,3.36822616004237e-41,4.56436193152672,7.56596150353736e-43,7.70352443996531e-42,4.41397971548264,1.56585961549297e-41,1.2318370157766e-40,3.08107210751157,9.98250207378352e-27,2.28950218211008e-26,0.419945269349195,0.125828063391686,0.238829757345491,3.56119674565557,2.07502934594315e-24,1.13367456949089e-23
"CM002238.1",4796219,4798623,".","+",4.47065541294988,2.06842147766525e-42,1.26361748453731e-41,4.36115141334514,4.14552847217397e-41,2.78579513330091e-40,4.26037329691262,3.01746623377194e-40,1.81047974026316e-39,3.22808922607719,9.49399003257192e-29,2.29495010859292e-28,0.436424751429466,0.107115803467745,0.217467733928473,3.76775428655759,2.37847690288121e-26,3.47464451899168e-25
"CM002238.1",4799160,4800732,".","+",4.67698727275115,8.36172374896584e-44,8.91917199889689e-43,4.30470479806893,6.73724927195175e-40,3.50987432283226e-39,4.44590105144681,1.80528141523821e-41,1.33313089125283e-40,4.24097458157321,3.64006803248733e-39,1.55804185849139e-38,0.523808593451606,0.0598190779624352,0.164075185268394,3.64213298795499,8.11148067394622e-25,5.62616507186978e-24
"CM002238.1",4802862,4805759,".","-",4.33943963749161,4.64149452021387e-42,2.53584090860465e-41,3.9045324525745,2.62351072118395e-37,9.23036232793514e-37,3.8708257186016,4.46961819656973e-37,1.58919758100257e-36,3.99554610033725,3.51240659647954e-38,1.37228908885712e-37,0.777182575641937,0.00375456803571155,0.131394993011867,3.57383947840107,2.6230139089671e-25,2.38316520356265e-24
"CM002238.1",4806035,4808227,".","+",4.42004284194884,1.8390840704585e-40,6.94305896262983e-40,3.87792926293584,8.37989463939251e-35,2.23463857050467e-34,3.84294788417113,1.38496391619399e-34,3.72278300672945e-34,3.63781131389995,3.38060263940687e-32,9.34882705218691e-32,0.662233924421064,0.0183866312998473,0.131394993011867,3.4159913155428,2.41136230116295e-22,7.67978894019668e-22
"CM002238.1",4808122,4810856,".","+",4.63744831018113,3.63864865246004e-46,7.88765127242951e-45,4.25764588462532,4.40669680068574e-42,3.48388264713037e-41,4.12966931732428,6.82302227891375e-41,4.58507097143004e-40,4.11243857933617,1.51462239179244e-40,7.48401652415087e-40,0.520918064123082,0.0448465373421025,0.152195228351803,3.73257899900031,1.64019663200921e-27,4.59255056962578e-26
"CM002238.1",4810605,4812655,".","+",4.49418853441578,2.08179930284316e-43,1.86529217534747e-42,4.29231054282633,3.75493908132338e-41,2.60135985840136e-40,4.35300755931042,6.81916457072407e-42,5.89734418577786e-41,4.57477746890455,6.5568495499747e-44,5.24547963997976e-43,0.624628625624928,0.0199997798348828,0.133067842069716,3.5087960768572,1.33043985470736e-24,8.12777802148494e-24
"CM002238.1",4814060,4816061,".","+",4.71571994121521,1.95401427152973e-45,3.20267704992189e-44,4.47963833305231,6.33292038741444e-43,6.64956640678516e-42,4.57484555235913,5.45962334807465e-44,9.40735099975939e-43,4.70667337910536,4.44200656589788e-45,4.59235140351289e-44,0.6298733280272,0.0195443494912358,0.131947275934513,3.58960684484452,3.14473381727265e-25,2.78060674369371e-24
"CM002238.1",4817972,4820221,".","+",4.12672883907218,3.6076726419691e-39,1.02726949805222e-38,4.02762339583269,6.8008065128606e-38,2.61159750298253e-37,3.96013288240754,2.47625984206295e-37,9.24470341036836e-37,3.94357381593081,6.35599678847361e-37,2.25990996923506e-36,0.297666980248302,0.268085090752092,0.385766982838128,3.29806808267125,2.2062768303059e-22,7.06008585697887e-22
"CM002238.1",4819892,4822548,".","+",4.36438846695602,9.69221013946368e-43,6.57895476133292e-42,3.98204482897583,1.58149465168614e-38,6.60102115486389e-38,3.9081454400113,6.85953145569069e-38,2.76024259773901e-37,3.98683320380746,1.61792398591084e-38,6.54966818392821e-38,0.588534243419258,0.0254467314334006,0.136884823425753,3.34859047308187,1.37338376879511e-23,5.69699933722415e-23
"CM002238.1",4822695,4824538,".","+",4.29882096917037,5.08769905642088e-40,1.74435396220144e-39,3.98636592361704,1.4181217903523e-36,4.51648266879975e-36,4.00087233244731,7.0208644673953e-37,2.43196954746889e-36,4.18571976893556,1.63154846591337e-38,6.56527286882507e-38,0.623280400661511,0.0246856190208711,0.136884823425753,3.43947973692734,4.95512767205881e-23,1.76182317228758e-22
"CM002238.1",4825345,4826846,".","-",4.57604507242531,1.19533473811353e-42,7.78005909895365e-42,4.24726033300248,3.55713330183075e-39,1.70742398487876e-38,4.29105572208707,9.18681885595094e-40,4.9786631219347e-39,4.56202624526335,3.3827601612844e-42,2.18578348882992e-41,0.509220417168585,0.0685787360602569,0.173894891802302,3.55691016354696,5.50005347754205e-24,2.57971951328919e-23
"CM002238.1",4826687,4828377,".","-",4.52549722059228,7.25658961080104e-43,5.18768959410457e-42,4.68809871201883,3.67815117997745e-44,5.25897360201031e-43,4.52871539612919,8.70343646381238e-43,9.91306661641003e-42,4.95401887680977,1.27394577583077e-46,1.99091060780995e-45,0.534551809375038,0.050504073748756,0.159525538339755,3.29722260429907,3.37817934790867e-22,1.0558774519975e-21
"CM002238.1",4856481,4857922,".","+",3.83264422665484,5.4760197728819e-39,1.47786557725969e-38,4.48075228186981,1.28749235482663e-45,2.87311222551426e-44,3.93181966014858,6.36141445479638e-40,3.59232816270854e-39,4.26302378326726,3.09076292824955e-43,2.2095666891316e-42,0.477043088043619,0.063639053685565,0.170134014170857,2.68980432773977,1.6098133138263e-18,3.37007647006628e-18
"CM002238.1",4858978,4860825,".","-",4.47037481067516,9.03484354862954e-43,6.19532129048883e-42,4.322786248663,4.46080455241603e-41,2.9679808507164e-40,4.44255492445599,2.28832094597386e-42,2.40273699327256e-41,4.58567924031334,1.36652260918214e-43,1.02033688152266e-42,0.598220185160629,0.0276605880587658,0.136884823425753,3.57520542075857,6.56423992955317e-25,4.8474387172085e-24
"CM002238.1",4860631,4862381,".","-",4.41438778690936,2.68091896062398e-42,1.58033117678887e-41,4.39207167999008,8.17702167158205e-42,6.31604432563579e-41,4.34864565816856,1.57645808566649e-41,1.2318370157766e-40,4.52442575987521,4.79498553689607e-43,3.35648987582725e-42,0.688240403674394,0.0111886940542328,0.131394993011867,3.16712795007961,2.39619138379433e-21,6.6605718704602e-21
"CM002238.1",4861542,4863238,".","-",4.2254441705116,3.27446530189448e-39,9.40359266185082e-39,4.31191129076671,8.68488063829519e-40,4.44848116267685e-39,4.24738578783006,2.77897899459284e-39,1.33390991740456e-38,4.29793626804899,1.39785566476985e-39,6.13960135114602e-39,0.507355409704858,0.0650304641422902,0.171374399622035,2.9522713332966,9.12006009449277e-19,1.95180903933094e-18
"CM002238.1",4861926,4864049,".","+",4.16368460634544,2.11122225930004e-39,6.33366677790011e-39,4.28979846579423,1.95065864223482e-40,1.17039518534089e-39,4.25311485224499,3.52501234354385e-40,2.07790201303637e-39,4.1216818284044,1.06784701754302e-38,4.42958762832659e-38,0.420393053814475,0.116728017623664,0.227365877806093,3.05451092259332,3.75465567871059e-20,8.9791053953506e-20
"CM002238.1",4868986,4870940,".","-",3.64448781196019,7.53608811049152e-35,1.35046698940008e-34,3.54515418860402,1.75948234066484e-33,4.13416829694675e-33,3.40408726019753,5.21066757628996e-32,1.1710931810257e-31,3.58929655929723,7.10355141420809e-34,2.15026421186839e-33,0.365715512730217,0.165817362980488,0.282815400819513,2.79336531936726,2.37673041610171e-18,4.89927251417285e-18
"CM002238.1",4869399,4871284,".","+",3.5809323938181,9.20958307923651e-35,1.62864206032814e-34,3.49117791167585,1.84226645972941e-33,4.31359951546398e-33,3.34615199401856,6.44209379167732e-32,1.41937279606792e-31,3.40521505820734,2.46175332949671e-32,6.8359431298421e-32,0.396328159914923,0.129825636298538,0.241128501232915,2.66063731958796,1.75180717313618e-17,3.36346977242146e-17
"CM002238.1",4872419,4873943,".","-",2.16276588221504,9.83276580640036e-19,1.09579081623566e-18,2.13090324176507,4.72867771716998e-18,6.48504372640455e-18,1.65376788644864,2.24785957201526e-12,2.93883586068921e-12,1.83058196198462,4.65323700899796e-14,8.66198135746988e-14,-0.212936711601666,0.400663625131354,0.510903142482485,0.659490356402608,0.0150216631520978,0.0181556792054132
"CM002238.1",4872985,4874990,".","+",2.44983132475277,3.42340257872811e-23,4.07894775337817e-23,2.2150068674303,6.28011143698869e-20,8.86603967574874e-20,1.72224744952249,9.43373761876914e-14,1.25783168250255e-13,1.9857252964004,1.10452251231539e-16,2.13287105826419e-16,0.210035979731022,0.392718278115577,0.505568358033846,1.00694651543559,0.000156474490860903,0.000202602808975967
"CM002238.1",4875326,4878077,".","+",3.5149700223189,3.06239976180286e-34,5.20995605045955e-34,3.16813622021007,5.19527916404633e-30,9.77934901467544e-30,2.76047927964304,3.27880902612559e-25,5.6065131439094e-25,2.57088770578866,1.24552109774039e-22,2.66557381427244e-22,0.418186237249901,0.102740680477774,0.212436114710967,2.85595814670646,1.7800708492044e-19,3.96095235319655e-19
"CM002238.1",4926312,4929808,".","+",2.64795682063695,1.17933975538313e-25,1.49531380305182e-25,1.68501572908771,2.71735305917391e-13,3.48484972474211e-13,1.49514369223982,4.26747195358011e-11,5.47278845955311e-11,1.62117494067924,3.10292320415741e-12,5.56043838185009e-12,0.461466285639323,0.0597522074506763,0.164075185268394,3.70696844416718,2.83742369554295e-29,2.26118938601943e-27
"CM002238.1",4961443,4963886,".","-",2.36232280077362,4.72358442016125e-23,5.61813934574931e-23,2.27214765687018,1.25275832078431e-21,1.85022767377376e-21,1.65100309961001,1.55340983641617e-13,2.06711170311221e-13,0.465573114781635,0.0329118104115186,0.0399219072139721,0.230774860079484,0.330320713167067,0.451169754569652,2.5732641449287,4.35520068779869e-19,9.47150440841658e-19
"CM002238.1",4964707,4966894,".","-",1.87949422872883,1.287301752649e-16,1.39078260093268e-16,0.0662425058015409,0.749677219860291,0.756431068687861,-0.249504901295467,0.236319852949987,0.247362836732696,-0.670544952275267,0.00314462922176885,0.00416802926435634,0.489302757129575,0.0412972144285977,0.151547644684263,3.16980705010582,1.98450242415552e-25,1.87828961835565e-24
"CM002238.1",4967091,4969477,".","-",2.13069249363275,1.69290904449603e-20,1.93804919574333e-20,0.689516346514886,0.000850701085793276,0.000932579330592303,0.321207206272598,0.118131728168316,0.125608419824538,0.37950175962213,0.0760084577215255,0.0882170701016669,0.262689806667906,0.261100451887634,0.376522540061137,3.00321913158422,3.01284383042207e-24,1.56139362041692e-23
"CM002238.1",4968294,4970282,".","+",2.36759708391816,1.2220604220255e-23,1.46909589195194e-23,1.06437335304342,5.38624994727723e-07,6.24062062856948e-07,0.596566150251383,0.00416806203270694,0.00472333505224126,0.731859033168325,0.000716069373287492,0.00100249712260249,0.338317096958742,0.151039023296156,0.267805339459146,3.07178149463112,7.87592444869562e-25,5.57118024160364e-24
"CM002238.1",4980062,4983364,".","-",1.94771838084912,6.55571598733229e-18,7.21021463745875e-18,0.546410503441099,0.00766852304632073,0.00828496380567127,0.407047121814332,0.0467661994758912,0.0508525664203865,0.144931861806116,0.492666123180412,0.52055288486987,0.39632718837452,0.0880874634236466,0.195101638038996,3.00332175173711,4.51552561884026e-24,2.19886464917439e-23
"CM002238.1",4983188,4985971,".","-",1.39417768886675,3.6544293672203e-11,3.73218318354413e-11,0.571076997851521,0.00455837547841819,0.00494069084112423,0.19716831938444,0.325919989054591,0.33643353708861,-0.0850491813835417,0.684148117305133,0.708393736254313,0.154739800075679,0.494816840222179,0.601849015677787,2.80180690533874,1.12319023035871e-22,3.82903653789845e-22
"CM002238.1",4986875,4988967,".","+",1.26609344316352,9.58549042684897e-10,9.68639032607896e-10,1.25040291410375,1.80285001736596e-09,2.19080508439408e-09,0.684024363441332,0.00068097018620194,0.000787628167173328,-0.307491145287763,0.148544133328988,0.166092608314608,-0.179482472223208,0.424745733008792,0.534511484235784,1.80110696704509,3.77289788341982e-12,5.73617053768806e-12
"CM002238.1",4990567,4993181,".","+",3.32696502884088,1.5156126734419e-34,2.61823063381222e-34,2.61628836926567,2.5321248373556e-25,4.08054650048672e-25,2.53332029464855,2.62596592893284e-24,4.33574718487191e-24,1.67259161376564,6.76151161124267e-13,1.23136471619379e-12,0.248841579930698,0.305427223347282,0.422798624688949,3.04836789591229,4.5134481395989e-23,1.62194499989864e-22
"CM002238.1",4992940,4995464,".","+",3.83678615182243,3.62691567816789e-38,8.87946081198203e-38,3.59629571032085,2.77378230601746e-35,7.73436394043043e-35,3.65918336985498,4.29203871969501e-36,1.33530093501623e-35,2.54747822881053,1.82806161961659e-22,3.88752344424794e-22,0.327072095074474,0.199015491903223,0.319948350619535,3.1671830356311,1.37303200927237e-22,4.59043537428376e-22
"CM002238.1",5016033,5018866,".","-",4.08407256408966,1.69286304908606e-40,6.46365891469222e-40,3.66452568302383,1.0036798179874e-35,3.02454187303826e-35,3.66682813629582,7.86703593466922e-36,2.38137303968366e-35,3.74650284736166,1.56129378350137e-36,5.43621462441928e-36,0.645310628107479,0.0127872517368664,0.131394993011867,3.32663256366542,7.72338003292456e-24,3.39222966151981e-23
"CM002238.1",5019206,5020830,".","-",4.10204789251718,4.17226939464964e-39,1.15858059223329e-38,3.88843302522672,1.40436412201567e-36,4.49396519045014e-36,3.77212548533154,1.7206184936587e-35,4.92023671378146e-35,3.91694481920488,9.51000909941805e-37,3.32850318479632e-36,0.5163479129457,0.0562712917067193,0.161633222741645,3.40141519564742,2.04070108453488e-23,8.06677134592612e-23
