# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-35_ChIP_cac-2_K27me3_AM_Rep_2
#
# total peaks = 804
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 150
# genome size = 41233038
# Total tags = 263527.5
# Total tags in peaks = 60232.0
# Approximate IP efficiency = 22.86%
# tags per bp = 0.006274
# expected tags per peak = 0.941
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 6.0
# number of putative peaks = 17859
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-45_ChIP_cac-2_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 5
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-35_ChIP_cac-2_K27me3_AM_Rep_2 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-35_ChIP_cac-2_K27me3_AM_Rep_2_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-45_ChIP_cac-2_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002237.1-727	CM002237.1	1676448	1677909	+	2200.9	1461.000	7.000000	58.0	7.9	7.34	2.15e-30	0.92
KI440766.1-121	KI440766.1	9916	11065	+	2200.9	1149.000	9.500000	58.0	9.6	6.03	3.45e-26	0.92
CM002240.1-1639	CM002240.1	6264474	6265339	+	2163.0	865.000	8.000000	57.0	5.2	11.04	6.78e-39	1.12
CM002236.1-567	CM002236.1	6455007	6456263	+	2144.0	1256.000	9.000000	56.5	8.0	7.09	1.75e-28	0.91
CM002238.1-3583	CM002238.1	4786142	4787519	+	2144.0	1377.000	7.500000	56.5	5.1	11.09	3.75e-38	0.99
CM002239.1-1342	CM002239.1	104163	105574	+	2144.0	1411.000	8.000000	56.5	6.6	8.54	1.86e-32	0.90
CM002239.1-2334	CM002239.1	5865891	5867420	+	2106.0	1529.000	6.500000	55.5	9.2	6.01	1.12e-24	0.98
CM002240.1-1549	CM002240.1	5978273	5979384	+	2106.0	1111.000	8.000000	55.5	4.8	11.65	1.41e-38	0.90
CM002239.1-2253	CM002239.1	709955	711308	+	2087.1	1353.000	6.500000	55.0	8.0	6.85	1.67e-27	1.04
CM002239.1-2268	CM002239.1	726036	727421	+	2068.1	1385.000	6.500000	54.5	6.2	8.73	8.68e-32	0.99
KI440765.1-213	KI440765.1	87482	88855	+	2068.1	1373.000	7.500000	54.5	8.2	6.65	3.10e-26	0.91
CM002238.1-3430	CM002238.1	459272	460420	+	2049.1	1148.000	7.500000	54.0	5.4	10.08	5.17e-35	0.98
CM002238.1-3097	CM002238.1	4729931	4731262	+	2049.1	1331.000	8.000000	54.0	6.1	8.89	2.23e-32	0.98
CM002238.1-3299	CM002238.1	32161	33142	+	2030.1	981.000	7.500000	53.5	5.3	10.05	3.82e-34	0.97
CM002239.1-965	CM002239.1	5847740	5848815	+	2030.1	1075.000	9.500000	53.5	9.6	5.60	1.85e-22	1.00
CM002238.1-3752	CM002238.1	250627	251834	+	2011.2	1207.000	7.000000	53.0	5.8	9.18	1.87e-32	0.98
KI440766.1-157	KI440766.1	8216	9351	+	2011.2	1135.000	7.500000	53.0	7.1	7.45	3.27e-28	0.85
CM002236.1-908	CM002236.1	264022	265257	+	1992.2	1235.000	7.000000	52.5	5.4	9.64	1.10e-32	0.88
CM002241.1-2287	CM002241.1	3815253	3816572	+	1973.2	1319.000	6.500000	52.0	7.4	6.98	1.88e-26	0.98
CM002239.1-777	CM002239.1	255207	256442	+	1916.3	1235.000	10.000000	50.5	4.9	10.30	8.97e-33	0.80
CM002241.1-1960	CM002241.1	3738278	3739382	+	1916.3	1104.000	7.000000	50.5	4.5	11.13	2.64e-34	0.99
CM002239.1-1850	CM002239.1	318127	319236	+	1878.4	1109.000	7.000000	49.5	5.3	9.36	2.53e-30	0.98
CM002237.1-599	CM002237.1	4453153	4454043	+	1840.4	890.000	8.500000	48.5	5.0	9.79	1.45e-30	0.88
CM002236.1-1008	CM002236.1	9776123	9777190	+	1821.4	1067.000	7.000000	48.0	7.4	6.46	3.66e-23	0.98
CM002239.1-1238	CM002239.1	642192	643218	+	1821.4	1026.000	8.500000	48.0	4.9	9.83	7.87e-31	0.91
CM002240.1-2573	CM002240.1	6166112	6167531	+	1821.4	1419.000	6.000000	48.0	5.2	9.29	8.63e-30	0.99
CM002239.1-1771	CM002239.1	5993811	5994696	+	1802.5	885.000	7.500000	47.5	6.9	6.88	1.28e-23	0.99
CM002238.1-2668	CM002238.1	456853	457940	+	1783.5	1087.000	8.500000	47.0	5.4	8.75	4.24e-28	0.99
CM002241.1-1678	CM002241.1	3489013	3490106	+	1745.5	1093.000	7.500000	46.0	5.7	8.09	3.73e-26	0.91
CM002240.1-668	CM002240.1	663184	663958	+	1726.6	774.000	11.000000	45.5	3.4	13.51	1.66e-34	0.91
CM002237.1-669	CM002237.1	107218	108512	+	1707.6	1294.000	7.500000	45.0	5.4	8.32	4.13e-26	0.99
CM002239.1-1450	CM002239.1	640823	641767	+	1707.6	944.000	8.000000	45.0	5.1	8.83	3.80e-27	0.85
CM002240.1-1926	CM002240.1	772904	774121	+	1707.6	1217.000	7.000000	45.0	5.8	7.75	6.99e-25	0.98
CM002237.1-747	CM002237.1	4448759	4449992	+	1669.7	1233.000	7.000000	44.0	5.8	7.64	3.84e-24	0.85
CM002240.1-2189	CM002240.1	5970291	5971501	+	1669.7	1210.000	6.500000	44.0	5.8	7.55	6.10e-24	0.99
CM002238.1-3607	CM002238.1	4808947	4809791	+	1650.7	844.000	7.500000	43.5	3.6	12.16	3.17e-31	0.92
CM002238.1-5052	CM002238.1	4868859	4869900	+	1631.7	1041.000	6.000000	43.0	3.8	11.20	5.12e-30	0.97
CM002239.1-1555	CM002239.1	27600	28742	+	1631.7	1142.000	7.500000	43.0	6.5	6.66	2.04e-21	0.90
CM002241.1-658	CM002241.1	3498739	3499700	+	1631.7	961.000	11.000000	43.0	4.6	9.30	7.12e-27	0.92
CM002239.1-2628	CM002239.1	723114	724137	+	1612.7	1023.000	6.000000	42.5	5.0	8.49	1.30e-24	0.99
CM002238.1-2343	CM002238.1	4630977	4631985	+	1593.8	1008.000	9.000000	42.0	3.8	11.09	3.40e-29	0.91
CM002242.1-301	CM002242.1	1353723	1354827	+	1593.8	1104.000	11.500000	42.0	5.8	7.23	3.07e-22	0.67
CM002242.1-192	CM002242.1	4241710	4242611	+	1593.8	901.000	14.000000	42.0	7.3	5.77	9.35e-19	0.80
CM002239.1-2734	CM002239.1	5914315	5915375	+	1574.8	1060.000	6.000000	41.5	7.7	5.41	3.32e-17	1.18
CM002241.1-1252	CM002241.1	3832912	3834065	+	1574.8	1153.000	9.000000	41.5	3.4	12.07	1.01e-29	1.07
CM002239.1-2559	CM002239.1	393543	394619	+	1555.8	1076.000	6.000000	41.0	5.0	8.27	7.49e-24	1.04
CM002241.1-2162	CM002241.1	3477114	3478033	+	1555.8	919.000	6.500000	41.0	3.4	12.05	6.86e-30	0.99
CM002239.1-794	CM002239.1	376301	377131	+	1536.8	830.000	10.000000	40.5	4.3	9.36	5.06e-25	0.91
CM002239.1-1777	CM002239.1	11230	12309	+	1498.9	1079.000	7.000000	39.5	4.3	9.28	2.66e-24	1.18
CM002241.1-1841	CM002241.1	20776	21594	+	1498.9	818.000	7.000000	39.5	3.7	10.78	1.36e-26	0.90
CM002238.1-3460	CM002238.1	4628795	4629809	+	1479.9	1014.000	7.500000	39.0	5.4	7.23	8.85e-21	0.98
CM002240.1-345	CM002240.1	21753	22354	+	1479.9	601.000	13.000000	39.0	3.5	11.12	2.88e-27	0.80
CM002240.1-1356	CM002240.1	797983	798854	+	1479.9	871.000	8.500000	39.0	4.0	9.85	2.13e-25	0.85
CM002240.1-2015	CM002240.1	6154805	6155870	+	1479.9	1065.000	7.000000	39.0	4.2	9.24	2.00e-24	0.91
CM002241.1-2400	CM002241.1	1950130	1950973	+	1460.9	843.000	6.000000	38.5	4.9	7.85	2.80e-21	0.98
CM002241.1-1633	CM002241.1	4166008	4166666	+	1460.9	658.000	8.000000	38.5	4.9	7.94	1.96e-21	0.96
CM002241.1-1652	CM002241.1	190334	191085	+	1442.0	751.000	7.500000	38.0	4.3	8.89	2.81e-23	0.97
CM002236.1-691	CM002236.1	216726	217854	+	1423.0	1128.000	8.000000	37.5	4.6	8.20	2.25e-21	0.88
CM002236.1-785	CM002236.1	219513	220546	+	1404.0	1033.000	7.500000	37.0	3.7	10.00	2.08e-24	0.98
CM002239.1-2251	CM002239.1	707282	708426	+	1404.0	1144.000	6.500000	37.0	5.1	7.31	6.00e-20	0.91
CM002238.1-4437	CM002238.1	4731914	4732941	+	1385.1	1027.000	6.500000	36.5	4.8	7.66	6.67e-20	0.85
CM002239.1-2474	CM002239.1	252667	253637	+	1385.1	970.000	6.000000	36.5	3.4	10.62	1.91e-24	0.98
CM002240.1-1351	CM002240.1	682858	683740	+	1385.1	882.000	8.500000	36.5	5.4	6.77	3.14e-18	1.06
CM002240.1-2507	CM002240.1	6039466	6040621	+	1366.1	1155.000	6.000000	36.0	4.7	7.67	4.20e-20	0.99
CM002240.1-2272	CM002240.1	6123277	6124135	+	1366.1	858.000	6.500000	36.0	3.8	9.38	6.90e-23	0.99
CM002241.1-1356	CM002241.1	3729681	3730465	+	1366.1	784.000	8.500000	36.0	3.1	11.59	6.85e-26	0.98
CM002237.1-712	CM002237.1	55762	56809	+	1347.1	1047.000	7.000000	35.5	5.1	7.02	3.15e-18	0.98
CM002241.1-2160	CM002241.1	3475818	3476342	+	1347.1	524.000	6.500000	35.5	3.3	10.71	6.37e-24	0.92
CM002238.1-2499	CM002238.1	5058249	5059103	+	1309.2	854.000	9.000000	34.5	3.8	8.99	5.94e-21	1.10
CM002241.1-1871	CM002241.1	477776	478672	+	1309.2	896.000	7.000000	34.5	4.2	8.27	7.21e-20	0.99
CM002241.1-1830	CM002241.1	4208253	4208987	+	1309.2	734.000	7.500000	34.5	4.7	7.35	2.42e-18	0.98
CM002236.1-735	CM002236.1	9701185	9701977	+	1290.2	792.000	8.000000	34.0	3.6	9.41	9.33e-22	0.99
CM002239.1-1131	CM002239.1	15767	16831	+	1290.2	1064.000	8.500000	34.0	4.0	8.58	1.53e-20	1.06
CM002239.1-436	CM002239.1	5972834	5973626	+	1290.2	792.000	12.500000	34.0	3.9	8.70	1.02e-20	0.88
CM002241.1-1326	CM002241.1	3547821	3548643	+	1290.2	822.000	8.500000	34.0	3.5	9.84	2.40e-22	0.98
CM002238.1-2030	CM002238.1	4657166	4658041	+	1271.2	875.000	9.500000	33.5	2.9	11.57	1.21e-23	1.00
CM002239.1-1981	CM002239.1	760823	761550	+	1271.2	727.000	7.000000	33.5	3.0	11.29	2.48e-23	0.91
CM002241.1-1158	CM002241.1	3646187	3646987	+	1271.2	800.000	9.000000	33.5	4.4	7.53	3.82e-18	0.98
CM002241.1-2229	CM002241.1	3735660	3736259	+	1271.2	599.000	6.500000	33.5	2.9	11.50	1.45e-23	0.97
CM002242.1-525	CM002242.1	252143	252822	+	1271.2	679.000	8.500000	33.5	2.7	12.31	1.84e-24	0.92
CM002240.1-2434	CM002240.1	777267	778111	+	1252.2	844.000	6.000000	33.0	4.7	6.98	2.17e-17	0.91
CM002240.1-2194	CM002240.1	5975635	5976380	+	1252.2	745.000	6.500000	33.0	2.8	11.60	6.97e-24	0.99
CM002238.1-4127	CM002238.1	5130145	5130958	+	1233.3	813.000	7.000000	32.5	2.8	11.79	3.25e-23	0.98
CM002239.1-1693	CM002239.1	663367	664174	+	1233.3	807.000	7.500000	32.5	3.6	9.13	5.33e-20	0.88
CM002239.1-722	CM002239.1	708823	709506	+	1233.3	683.000	10.500000	32.5	2.1	15.40	1.19e-26	0.67
CM002239.1-1768	CM002239.1	5989785	5990656	+	1233.3	871.000	7.500000	32.5	6.2	5.25	2.10e-13	0.67
CM002237.1-711	CM002237.1	52418	53046	+	1214.3	628.000	7.000000	32.0	3.1	10.42	7.58e-22	0.99
CM002238.1-3662	CM002238.1	5030964	5031832	+	1214.3	868.000	7.500000	32.0	3.9	8.22	6.69e-19	0.99
CM002240.1-2599	CM002240.1	6226325	6227239	+	1214.3	914.000	6.000000	32.0	4.1	7.84	2.59e-18	0.99
CM002241.1-2113	CM002241.1	470522	471419	+	1195.3	897.000	6.500000	31.5	4.7	6.76	7.00e-16	0.85
CM002239.1-1925	CM002239.1	616079	616643	+	1176.3	564.000	7.000000	31.0	2.6	12.01	5.91e-23	0.97
CM002241.1-773	CM002241.1	3549518	3549906	+	1176.3	388.000	10.500000	31.0	2.4	12.69	1.21e-23	0.98
CM002241.1-2055	CM002241.1	3889491	3890276	+	1157.4	785.000	7.000000	30.5	3.6	8.57	4.21e-18	0.80
CM002238.1-1309	CM002238.1	4758436	4759092	+	1138.4	656.000	11.000000	30.0	2.8	10.88	4.27e-21	0.98
CM002238.1-3215	CM002238.1	4877647	4878481	+	1138.4	834.000	8.000000	30.0	3.7	8.15	1.03e-17	1.14
CM002239.1-1420	CM002239.1	341055	341882	+	1119.4	827.000	8.000000	29.5	3.5	8.37	2.77e-17	0.91
CM002236.1-511	CM002236.1	9757424	9757975	+	1100.5	551.000	9.500000	29.0	4.9	5.94	9.68e-14	0.90
CM002236.1-475	CM002236.1	9789397	9789897	+	1100.5	500.000	10.000000	29.0	4.2	6.93	2.17e-15	1.03
CM002242.1-863	CM002242.1	1351968	1352453	+	1100.5	485.000	6.500000	29.0	2.1	13.62	4.73e-23	1.01
CM002239.1-645	CM002239.1	5951741	5952197	+	1081.5	456.000	11.000000	28.5	4.3	6.59	3.31e-14	0.92
CM002240.1-2327	CM002240.1	6228890	6229508	+	1081.5	618.000	6.500000	28.5	2.8	10.08	9.27e-19	1.03
CM002238.1-4453	CM002238.1	4755793	4756541	+	1062.5	748.000	6.500000	28.0	3.1	9.17	6.47e-18	0.90
CM002239.1-2700	CM002239.1	5249704	5250363	+	1062.5	659.000	6.000000	28.0	3.6	7.83	3.29e-16	1.18
CM002240.1-1205	CM002240.1	5972438	5973075	+	1062.5	637.000	9.000000	28.0	3.2	8.77	1.98e-17	0.99
CM002240.1-1948	CM002240.1	5976808	5977392	+	1062.5	584.000	7.000000	28.0	2.8	9.91	9.27e-19	0.99
CM002238.1-2556	CM002238.1	197814	198590	+	1043.5	776.000	8.500000	27.5	4.2	6.57	1.02e-13	0.85
CM002237.1-666	CM002237.1	77859	78457	+	1024.6	598.000	7.500000	27.0	3.6	7.55	2.59e-15	0.90
CM002242.1-946	CM002242.1	918107	918622	+	1024.6	515.000	6.000000	27.0	2.2	12.38	1.56e-20	0.98
CM002237.1-754	CM002237.1	4466788	4467484	+	1005.6	696.000	7.000000	26.5	2.7	9.67	4.26e-17	0.99
CM002240.1-2396	CM002240.1	578442	579215	+	1005.6	773.000	6.000000	26.5	3.4	7.87	5.00e-15	1.23
CM002240.1-1835	CM002240.1	6227649	6228327	+	1005.6	678.000	7.500000	26.5	3.7	7.23	3.38e-14	1.00
CM002242.1-717	CM002242.1	5857	6516	+	986.6	659.000	7.000000	26.0	3.2	8.06	1.90e-15	0.99
CM002237.1-354	CM002237.1	4162774	4163249	+	967.6	475.000	13.000000	25.5	2.9	8.75	1.61e-15	0.90
CM002239.1-1691	CM002239.1	659038	659804	+	967.6	766.000	7.500000	25.5	2.9	8.91	1.07e-15	1.13
CM002241.1-1814	CM002241.1	3878335	3879071	+	967.6	736.000	7.500000	25.5	3.7	6.83	3.61e-13	1.00
CM002238.1-2332	CM002238.1	574902	575403	+	948.7	501.000	9.000000	25.0	2.8	8.79	9.38e-16	0.98
CM002239.1-1178	CM002239.1	224798	225234	+	948.7	436.000	8.500000	25.0	2.3	11.11	4.77e-18	0.92
CM002236.1-374	CM002236.1	208429	208935	+	929.7	506.000	10.500000	24.5	2.6	9.36	1.40e-15	1.18
CM002239.1-1497	CM002239.1	759722	760432	+	929.7	710.000	8.000000	24.5	2.9	8.31	1.78e-14	0.99
CM002240.1-2112	CM002240.1	563771	564495	+	929.7	724.000	6.500000	24.5	3.8	6.47	3.24e-12	0.85
CM002240.1-2006	CM002240.1	6124701	6125431	+	929.7	730.000	7.000000	24.5	3.0	8.12	2.93e-14	0.80
CM002241.1-1770	CM002241.1	3771870	3772319	+	929.7	449.000	7.500000	24.5	1.6	14.94	4.79e-20	0.97
CM002241.1-2293	CM002241.1	3817009	3817589	+	929.7	580.000	6.500000	24.5	1.9	13.12	8.64e-19	0.99
CM002236.1-985	CM002236.1	9696834	9697319	+	910.7	485.000	7.000000	24.0	2.4	9.97	2.31e-16	0.97
CM002238.1-4610	CM002238.1	5056169	5056718	+	910.7	549.000	6.500000	24.0	2.4	10.04	1.97e-16	0.98
CM002240.1-1272	CM002240.1	6198764	6199220	+	910.7	456.000	9.000000	24.0	2.0	12.28	2.38e-18	1.12
CM002236.1-892	CM002236.1	43873	44521	+	891.7	648.000	7.000000	23.5	2.3	10.36	6.69e-16	0.90
CM002238.1-4624	CM002238.1	5098853	5099266	+	891.7	413.000	6.500000	23.5	1.8	12.71	9.13e-18	1.01
CM002238.1-2882	CM002238.1	5229953	5230411	+	891.7	458.000	8.500000	23.5	1.6	14.48	5.59e-19	0.92
CM002240.1-1067	CM002240.1	6038119	6038585	+	891.7	466.000	9.500000	23.5	2.3	10.28	7.85e-16	0.99
CM002239.1-1561	CM002239.1	68163	68593	+	872.8	430.000	7.500000	23.0	2.3	9.99	9.20e-16	0.98
CM002239.1-1794	CM002239.1	103015	103588	+	872.8	573.000	7.000000	23.0	2.8	8.09	7.03e-14	0.98
CM002238.1-3760	CM002238.1	267042	267504	+	853.8	462.000	7.000000	22.5	2.7	8.37	1.90e-13	0.98
CM002239.1-1789	CM002239.1	55475	56054	+	853.8	579.000	7.000000	22.5	2.8	7.91	5.72e-13	0.99
CM002239.1-1424	CM002239.1	355312	355770	+	853.8	458.000	8.000000	22.5	1.8	12.52	6.37e-17	0.98
CM002241.1-1472	CM002241.1	459470	459846	+	853.8	376.000	8.000000	22.5	2.0	11.12	7.01e-16	1.01
CM002238.1-3285	CM002238.1	5259099	5259480	+	834.8	381.000	8.000000	22.0	2.7	8.14	2.16e-13	0.97
CM002239.1-1885	CM002239.1	346461	346917	+	834.8	456.000	7.000000	22.0	2.4	9.20	1.92e-14	0.85
CM002240.1-1464	CM002240.1	6243619	6243995	+	834.8	376.000	8.500000	22.0	1.5	14.33	2.56e-18	1.02
CM002241.1-1440	CM002241.1	10356	10789	+	834.8	433.000	8.000000	22.0	2.8	7.78	5.08e-13	0.98
CM002238.1-2678	CM002238.1	573145	573668	+	815.9	523.000	8.500000	21.5	2.9	7.38	6.93e-12	0.99
CM002238.1-3894	CM002238.1	4636516	4636931	+	815.9	415.000	7.000000	21.5	2.3	9.48	6.65e-14	0.98
CM002239.1-2571	CM002239.1	590526	591244	+	815.9	718.000	6.000000	21.5	2.9	7.47	5.56e-12	0.67
CM002236.1-975	CM002236.1	9687869	9688547	+	796.9	678.000	7.000000	21.0	3.6	5.76	3.85e-10	0.88
CM002238.1-1480	CM002238.1	556103	556417	+	796.9	314.000	10.500000	21.0	1.8	11.36	1.36e-15	1.00
CM002238.1-1905	CM002238.1	5271347	5271863	+	796.9	516.000	10.000000	21.0	4.4	4.80	9.00e-09	0.80
CM002241.1-1661	CM002241.1	479329	479628	+	796.9	299.000	7.500000	21.0	1.3	15.63	2.68e-18	0.96
CM002241.1-2316	CM002241.1	4119259	4119858	+	796.9	599.000	6.500000	21.0	2.1	9.95	1.71e-14	0.88
CM002237.1-751	CM002237.1	4465073	4465579	+	777.9	506.000	7.000000	20.5	3.4	6.06	6.46e-10	0.88
CM002238.1-3233	CM002238.1	5029911	5030375	+	777.9	464.000	8.000000	20.5	2.4	8.64	1.38e-12	1.06
CM002239.1-2651	CM002239.1	745823	746327	+	777.9	504.000	6.000000	20.5	1.9	10.78	2.58e-14	0.99
CM002239.1-2340	CM002239.1	5869824	5870308	+	777.9	484.000	6.500000	20.5	1.8	11.41	9.19e-15	0.90
CM002239.1-2356	CM002239.1	5913178	5913621	+	777.9	443.000	6.500000	20.5	2.5	8.33	2.62e-12	0.99
CM002242.1-942	CM002242.1	915902	916301	+	777.9	399.000	6.000000	20.5	1.8	11.19	1.31e-14	0.92
CM002238.1-2398	CM002238.1	4762851	4763318	+	758.9	467.000	9.000000	20.0	1.7	11.82	3.06e-15	0.85
CM002240.1-1438	CM002240.1	6199692	6200076	+	758.9	384.000	8.500000	20.0	1.3	15.28	2.56e-17	0.92
CM002236.1-619	CM002236.1	184082	184437	+	740.0	355.000	8.500000	19.5	2.4	8.22	1.17e-11	1.02
CM002236.1-782	CM002236.1	211988	212566	+	740.0	578.000	7.500000	19.5	2.6	7.60	4.28e-11	0.99
CM002238.1-2554	CM002238.1	167620	168060	+	740.0	440.000	8.500000	19.5	2.3	8.40	8.06e-12	0.88
CM002238.1-2333	CM002238.1	1338746	1339213	+	740.0	467.000	9.000000	19.5	2.7	7.21	1.03e-10	0.85
CM002238.1-938	CM002238.1	4515737	4516063	+	740.0	326.000	12.000000	19.5	2.0	9.72	6.84e-13	0.97
CM002238.1-4080	CM002238.1	4961446	4962107	+	740.0	661.000	7.000000	19.5	2.5	7.71	3.41e-11	0.99
CM002238.1-3886	CM002238.1	4626933	4627413	+	721.0	480.000	7.000000	19.0	1.6	11.84	1.44e-14	0.88
CM002238.1-2698	CM002238.1	4646003	4646510	+	721.0	507.000	8.500000	19.0	1.6	11.59	2.10e-14	0.99
CM002239.1-1292	CM002239.1	5864966	5865370	+	721.0	404.000	8.500000	19.0	2.6	7.21	6.68e-11	0.99
CM002240.1-1924	CM002240.1	771790	772134	+	721.0	344.000	7.000000	19.0	2.1	8.85	2.15e-12	1.12
CM002240.1-2023	CM002240.1	6162698	6163102	+	721.0	404.000	7.000000	19.0	2.1	9.15	1.23e-12	1.23
CM002241.1-1862	CM002241.1	456224	456659	+	721.0	435.000	7.000000	19.0	1.7	10.89	6.16e-14	0.99
CM002238.1-941	CM002238.1	4647094	4647343	+	702.0	249.000	12.000000	18.5	1.0	19.28	2.85e-17	0.93
CM002239.1-2038	CM002239.1	5948215	5948790	+	702.0	575.000	7.000000	18.5	3.5	5.36	2.95e-08	0.99
CM002240.1-2214	CM002240.1	6036440	6036846	+	702.0	406.000	6.500000	18.5	1.5	12.05	8.22e-14	0.90
CM002241.1-1584	CM002241.1	3771120	3771476	+	702.0	356.000	8.000000	18.5	2.1	8.62	1.92e-11	0.97
CM002238.1-3446	CM002238.1	603428	603907	+	683.0	479.000	7.500000	18.0	2.2	8.25	2.48e-11	0.99
CM002239.1-2406	CM002239.1	30246	30782	+	683.0	536.000	6.000000	18.0	2.6	7.02	3.20e-10	0.99
CM002239.1-1674	CM002239.1	586485	586860	+	683.0	375.000	7.500000	18.0	1.8	10.21	7.93e-13	0.91
CM002239.1-1514	CM002239.1	5868469	5868857	+	683.0	388.000	8.000000	18.0	1.4	12.58	2.55e-14	0.98
CM002239.1-1746	CM002239.1	5870949	5871376	+	683.0	427.000	7.500000	18.0	1.6	11.59	9.91e-14	0.88
CM002238.1-1254	CM002238.1	343395	343711	+	664.1	316.000	11.000000	17.5	1.4	12.86	1.47e-13	0.92
CM002238.1-2066	CM002238.1	4756934	4757245	+	664.1	311.000	9.500000	17.5	1.6	10.79	2.28e-12	0.93
CM002238.1-1792	CM002238.1	4762046	4762327	+	664.1	281.000	10.000000	17.5	1.2	15.20	1.04e-14	0.95
CM002238.1-4135	CM002238.1	5206710	5207025	+	664.1	315.000	7.000000	17.5	1.4	12.54	2.18e-13	0.96
CM002239.1-1952	CM002239.1	696410	696770	+	664.1	360.000	7.000000	17.5	2.0	8.96	3.94e-11	1.08
CM002240.1-2186	CM002240.1	5969112	5969594	+	664.1	482.000	6.500000	17.5	2.1	8.22	1.43e-10	0.85
CM002240.1-2191	CM002240.1	5974753	5975177	+	664.1	424.000	6.500000	17.5	1.6	10.67	2.69e-12	0.99
CM002241.1-1279	CM002241.1	191567	191952	+	664.1	385.000	8.500000	17.5	2.4	7.38	7.22e-10	0.99
CM002236.1-1205	CM002236.1	62545	63048	+	645.1	503.000	6.000000	17.0	2.4	7.22	6.48e-10	0.88
CM002236.1-268	CM002236.1	248331	248644	+	645.1	313.000	12.000000	17.0	1.4	12.49	1.47e-13	0.98
CM002237.1-629	CM002237.1	1442557	1442846	+	645.1	289.000	8.000000	17.0	2.6	6.63	2.26e-09	1.20
CM002238.1-1922	CM002238.1	29718	30081	+	645.1	363.000	9.500000	17.0	1.5	11.33	6.77e-13	0.98
CM002238.1-1752	CM002238.1	4632425	4632818	+	645.1	393.000	10.000000	17.0	0.9	18.04	3.98e-16	0.99
CM002241.1-1867	CM002241.1	463641	464027	+	645.1	386.000	7.000000	17.0	1.4	11.74	3.89e-13	0.91
CM002241.1-1495	CM002241.1	1961818	1962120	+	645.1	302.000	8.000000	17.0	1.6	10.83	1.37e-12	0.93
CM002236.1-780	CM002236.1	188685	189298	+	626.1	613.000	7.500000	16.5	2.5	6.57	1.14e-08	0.99
CM002237.1-624	CM002237.1	106445	106822	+	626.1	377.000	8.000000	16.5	1.8	9.09	1.20e-10	0.91
CM002238.1-4769	CM002238.1	425932	426387	+	626.1	455.000	6.000000	16.5	1.8	9.18	1.05e-10	0.85
CM002238.1-4922	CM002238.1	4727520	4728083	+	626.1	563.000	6.000000	16.5	2.6	6.26	2.18e-08	0.99
CM002239.1-2236	CM002239.1	655182	655578	+	626.1	396.000	6.500000	16.5	1.4	11.39	4.59e-12	0.98
CM002240.1-1532	CM002240.1	675356	675807	+	626.1	451.000	8.000000	16.5	2.4	7.01	4.71e-09	0.67
CM002238.1-4221	CM002238.1	246074	246461	+	607.1	387.000	6.500000	16.0	1.2	12.92	4.59e-13	0.99
CM002239.1-1132	CM002239.1	17815	18228	+	607.1	413.000	8.500000	16.0	1.3	11.91	1.52e-12	0.85
CM002240.1-1541	CM002240.1	5497889	5498210	+	607.1	321.000	8.000000	16.0	1.8	8.65	1.58e-10	0.97
CM002241.1-1949	CM002241.1	3726610	3726988	+	607.1	378.000	7.000000	16.0	1.5	10.66	7.71e-12	0.90
CM002241.1-2272	CM002241.1	3781340	3781734	+	607.1	394.000	6.500000	16.0	1.5	10.54	9.13e-12	0.91
CM002238.1-2911	CM002238.1	165656	165998	+	588.2	342.000	8.000000	15.5	1.8	8.38	1.38e-09	0.91
CM002238.1-3214	CM002238.1	4870857	4871125	+	588.2	268.000	8.000000	15.5	1.0	14.81	5.70e-13	1.01
CM002239.1-1841	CM002239.1	251443	251784	+	588.2	341.000	7.000000	15.5	1.0	15.86	2.03e-13	0.98
CM002241.1-1331	CM002241.1	3671779	3672023	+	588.2	244.000	8.500000	15.5	1.8	8.63	9.39e-10	1.03
CM002240.1-1683	CM002240.1	572184	572547	+	569.2	363.000	7.500000	15.0	1.6	9.66	1.32e-10	0.98
CM002240.1-2232	CM002240.1	6047429	6047816	+	569.2	387.000	6.500000	15.0	1.2	12.46	4.01e-12	0.91
CM002241.1-1438	CM002241.1	3866	4206	+	569.2	340.000	8.000000	15.0	1.4	10.88	2.59e-11	0.90
CM002241.1-1006	CM002241.1	3474238	3474520	+	569.2	282.000	9.500000	15.0	1.3	11.78	8.75e-12	0.97
