# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-33_ChIP_WT_K27me3_AM_Rep_2
#
# total peaks = 501
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 170
# genome size = 41224647
# Total tags = 3743614.0
# Total tags in peaks = 835401.5
# Approximate IP efficiency = 22.32%
# tags per bp = 0.090594
# expected tags per peak = 13.589
# maximum tags considered per bp = 9.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 27.0
# number of putative peaks = 78919
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-43_ChIP_WT_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 104
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-33_ChIP_WT_K27me3_AM_Rep_2 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-33_ChIP_WT_K27me3_AM_Rep_2_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-43_ChIP_WT_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002240.1-3453	CM002240.1	6165065	6167440	+	1781.7	2375.000	54.500000	667.0	154.3	4.32	7.86e-204	0.92
CM002239.1-12923	CM002239.1	5912188	5914176	+	1744.3	1988.000	28.500000	653.0	126.8	5.15	1.02e-238	0.93
CM002238.1-10117	CM002238.1	4927026	4929871	+	1737.6	2845.000	35.000000	650.5	138.9	4.68	4.68e-216	0.98
CM002241.1-6327	CM002241.1	4144544	4146762	+	1694.9	2218.000	40.500000	634.5	147.4	4.30	9.26e-193	1.05
CM002239.1-4667	CM002239.1	654887	656185	+	1634.8	1298.000	64.500000	612.0	78.8	7.76	1.25e-315	0.90
CM002239.1-3840	CM002239.1	27212	28693	+	1600.1	1481.000	71.000000	599.0	132.2	4.53	9.33e-193	0.94
CM002238.1-6881	CM002238.1	327198	328810	+	1550.6	1612.000	59.500000	580.5	131.5	4.41	2.10e-181	1.03
CM002241.1-6233	CM002241.1	4056427	4058063	+	1550.6	1636.000	41.000000	580.5	118.6	4.90	7.03e-202	1.02
CM002239.1-7333	CM002239.1	293384	295187	+	1510.6	1803.000	45.000000	565.5	128.1	4.41	1.01e-176	0.95
CM002239.1-7771	CM002239.1	631320	632749	+	1501.2	1429.000	42.500000	562.0	89.6	6.27	2.11e-245	0.92
CM002239.1-6983	CM002239.1	5085316	5087113	+	1445.1	1797.000	48.000000	541.0	125.6	4.31	4.24e-165	0.89
CM002238.1-5509	CM002238.1	4961157	4962711	+	1435.8	1554.000	71.000000	537.5	98.2	5.47	5.26e-208	0.93
CM002239.1-8497	CM002239.1	5248992	5250780	+	1386.4	1788.000	39.000000	519.0	119.7	4.34	1.17e-159	0.96
CM002242.1-3158	CM002242.1	105648	107361	+	1371.7	1713.000	40.000000	513.5	99.4	5.16	2.59e-188	1.03
CM002238.1-9312	CM002238.1	458726	460485	+	1361.0	1759.000	38.500000	509.5	110.2	4.62	2.18e-167	1.09
CM002241.1-9312	CM002241.1	3540720	3542230	+	1354.3	1510.000	30.500000	507.0	100.0	5.07	4.30e-183	0.97
CM002239.1-10533	CM002239.1	5077925	5079554	+	1334.3	1629.000	32.500000	499.5	114.8	4.35	6.14e-154	0.95
CM002238.1-9654	CM002238.1	4969241	4971232	+	1316.9	1991.000	37.000000	493.0	119.8	4.12	3.53e-143	0.96
CM002241.1-4343	CM002241.1	20368	21529	+	1311.6	1161.000	54.500000	491.0	91.2	5.38	1.15e-187	0.93
KI440765.1-180	KI440765.1	99916	100341	+	1223.4	425.000	274.500000	458.0	102.0	4.49	1.81e-146	0.92
CM002237.1-2262	CM002237.1	147165	148429	+	1116.6	1264.000	38.000000	418.0	76.5	5.46	3.02e-162	0.95
CM002238.1-7804	CM002238.1	5118654	5119877	+	1111.2	1223.000	51.000000	416.0	74.2	5.60	2.86e-165	0.92
CM002236.1-1909	CM002236.1	9691713	9693078	+	1065.8	1365.000	57.000000	399.0	87.5	4.56	4.88e-130	1.01
CM002236.1-2200	CM002236.1	9784520	9785498	+	1064.5	978.000	51.000000	398.5	76.4	5.22	6.09e-148	0.93
CM002239.1-6394	CM002239.1	55407	56504	+	1032.4	1097.000	51.500000	386.5	79.9	4.84	2.07e-133	1.04
CM002242.1-2047	CM002242.1	4216836	4218466	+	1020.4	1630.000	55.500000	382.0	86.2	4.43	9.09e-121	0.93
CM002241.1-3876	CM002241.1	28902	30180	+	1001.7	1278.000	59.000000	375.0	81.0	4.63	3.14e-124	1.04
CM002240.1-3395	CM002240.1	6264614	6265652	+	992.4	1038.000	55.500000	371.5	74.8	4.97	1.01e-131	0.94
CM002238.1-9925	CM002238.1	341478	342987	+	975.0	1509.000	35.500000	365.0	73.8	4.94	3.63e-129	0.95
CM002236.1-3307	CM002236.1	9687267	9688530	+	969.7	1263.000	39.000000	363.0	86.6	4.19	4.08e-108	1.12
CM002238.1-8389	CM002238.1	29713	30628	+	849.4	915.000	45.000000	318.0	65.5	4.86	7.61e-111	0.91
CM002236.1-3241	CM002236.1	18286	19324	+	834.8	1038.000	39.000000	312.5	55.2	5.66	2.34e-125	1.03
CM002241.1-2672	CM002241.1	145013	145732	+	832.1	719.000	73.000000	311.5	68.5	4.55	2.27e-101	0.92
CM002239.1-6606	CM002239.1	5887279	5888234	+	784.0	955.000	50.500000	293.5	69.7	4.21	4.89e-88	1.01
CM002238.1-9381	CM002238.1	160657	161653	+	772.0	996.000	38.000000	289.0	65.8	4.39	4.18e-91	1.01
CM002241.1-6360	CM002241.1	206610	207556	+	768.0	946.000	40.000000	287.5	61.2	4.70	7.69e-97	0.99
CM002241.1-5230	CM002241.1	150038	150877	+	760.0	839.000	47.000000	284.5	59.0	4.82	2.53e-98	0.94
CM002242.1-2229	CM002242.1	1586602	1587571	+	750.6	969.000	52.500000	281.0	69.0	4.07	1.54e-81	0.98
CM002241.1-3546	CM002241.1	4166096	4166853	+	729.2	757.000	63.000000	273.0	65.4	4.18	1.50e-81	1.02
CM002238.1-10001	CM002238.1	5205757	5206860	+	726.6	1103.000	35.500000	272.0	67.4	4.04	3.33e-78	1.03
CM002242.1-2566	CM002242.1	3676599	3677645	+	705.2	1046.000	47.500000	264.0	64.9	4.06	1.49e-76	0.93
CM002241.1-6069	CM002241.1	414416	415162	+	683.8	746.000	41.500000	256.0	50.8	5.04	6.33e-93	1.01
CM002237.1-1906	CM002237.1	564553	565362	+	665.1	809.000	41.000000	249.0	54.4	4.57	3.92e-82	1.02
CM002241.1-6354	CM002241.1	181968	182835	+	653.1	867.000	40.000000	244.5	58.9	4.15	1.90e-72	0.96
CM002236.1-2992	CM002236.1	9696589	9697385	+	651.8	796.000	41.000000	244.0	53.6	4.55	4.40e-80	0.99
CM002238.1-8194	CM002238.1	460940	461832	+	646.4	892.000	47.000000	242.0	58.1	4.17	2.57e-72	0.97
CM002239.1-6651	CM002239.1	517787	518581	+	637.1	794.000	50.000000	238.5	50.1	4.76	1.25e-81	1.01
CM002242.1-2792	CM002242.1	387752	388573	+	617.1	821.000	44.000000	231.0	55.7	4.15	7.96e-69	0.98
CM002238.1-9286	CM002238.1	5145920	5146598	+	611.7	678.000	39.000000	229.0	49.7	4.61	3.12e-76	0.92
CM002240.1-6575	CM002240.1	5969031	5970006	+	589.0	975.000	31.000000	220.5	48.6	4.53	5.89e-72	0.96
CM002241.1-3874	CM002241.1	4208792	4209408	+	585.0	616.000	59.500000	219.0	52.4	4.18	7.98e-66	0.96
CM002238.1-11401	CM002238.1	27565	28419	+	573.0	854.000	31.000000	214.5	50.0	4.29	4.30e-66	0.92
CM002238.1-7495	CM002238.1	4980022	4980800	+	563.6	778.000	54.000000	211.0	46.1	4.58	5.66e-70	0.99
CM002239.1-4307	CM002239.1	5889503	5890022	+	561.0	519.000	67.500000	210.0	39.6	5.30	2.59e-80	0.88
CM002241.1-8756	CM002241.1	356797	357789	+	555.6	992.000	31.500000	208.0	43.8	4.75	1.30e-71	1.05
CM002242.1-6237	CM002242.1	242908	243698	+	548.9	790.000	28.500000	205.5	50.3	4.09	4.09e-60	0.96
CM002238.1-9432	CM002238.1	4598026	4598909	+	536.9	883.000	38.000000	201.0	49.2	4.09	4.13e-59	0.92
CM002236.1-2125	CM002236.1	9701155	9702022	+	535.6	867.000	52.500000	200.5	48.2	4.16	8.98e-60	0.91
CM002239.1-8487	CM002239.1	5087990	5088686	+	534.2	696.000	39.000000	200.0	48.9	4.09	7.37e-59	0.98
CM002239.1-12012	CM002239.1	605753	606368	+	526.2	615.000	29.500000	197.0	36.1	5.46	1.83e-77	0.98
CM002241.1-8553	CM002241.1	421460	422363	+	522.2	903.000	32.000000	195.5	44.3	4.41	3.59e-62	1.04
CM002236.1-1902	CM002236.1	266853	267446	+	510.2	593.000	57.000000	191.0	46.6	4.10	2.03e-56	0.93
CM002240.1-3721	CM002240.1	780325	780879	+	510.2	554.000	50.000000	191.0	38.4	4.97	5.83e-69	1.02
CM002238.1-11828	CM002238.1	5116393	5117041	+	504.9	648.000	30.500000	189.0	43.4	4.36	1.06e-59	0.96
KI440765.1-191	KI440765.1	98266	98569	+	495.5	303.000	130.500000	185.5	36.4	5.10	2.77e-68	0.99
CM002239.1-6871	CM002239.1	620217	620799	+	479.5	582.000	48.500000	179.5	42.9	4.19	3.80e-54	0.98
CM002239.1-13339	CM002239.1	5832973	5833717	+	475.5	744.000	28.000000	178.0	42.9	4.15	1.59e-53	0.97
CM002238.1-9556	CM002238.1	4989799	4990325	+	474.1	526.000	37.500000	177.5	39.8	4.47	2.43e-57	1.03
CM002241.1-6408	CM002241.1	3503847	3504355	+	471.5	508.000	40.000000	176.5	33.3	5.30	1.78e-67	0.98
CM002240.1-4261	CM002240.1	6410234	6410906	+	466.1	672.000	42.500000	174.5	43.4	4.02	2.38e-50	0.95
KI440765.1-251	KI440765.1	99186	99454	+	463.5	268.000	48.500000	173.5	38.4	4.52	9.08e-57	0.95
CM002239.1-7107	CM002239.1	5091586	5092280	+	460.8	694.000	47.000000	172.5	41.2	4.18	5.05e-52	1.00
CM002241.1-5582	CM002241.1	3477605	3478355	+	454.1	750.000	44.500000	170.0	40.2	4.23	2.83e-52	1.08
CM002240.1-4688	CM002240.1	6124882	6125502	+	451.4	620.000	38.500000	169.0	37.1	4.56	3.31e-56	1.01
CM002236.1-2710	CM002236.1	8899574	8900244	+	443.4	670.000	43.500000	166.0	38.7	4.29	7.48e-52	1.04
CM002239.1-7497	CM002239.1	218789	219528	+	424.7	739.000	44.000000	159.0	37.1	4.29	1.00e-49	0.95
CM002241.1-5123	CM002241.1	420084	420723	+	424.7	639.000	48.000000	159.0	38.8	4.10	2.72e-47	0.99
CM002239.1-4491	CM002239.1	5951904	5952210	+	378.0	306.000	66.000000	141.5	31.3	4.53	1.12e-46	0.92
CM002240.1-4701	CM002240.1	556644	557248	+	367.3	604.000	38.000000	137.5	32.9	4.18	9.04e-42	1.00
CM002239.1-7640	CM002239.1	5991171	5991525	+	366.0	354.000	43.500000	137.0	26.9	5.08	4.74e-51	1.00
CM002236.1-1975	CM002236.1	373419	373781	+	364.6	362.000	55.500000	136.5	33.4	4.08	2.02e-40	1.08
CM002239.1-9114	CM002239.1	5156830	5157332	+	347.3	502.000	36.500000	130.0	32.1	4.05	1.50e-38	1.07
CM002238.1-8433	CM002238.1	4965224	4965793	+	332.6	569.000	45.000000	124.5	29.5	4.22	2.51e-38	0.89
CM002239.1-7590	CM002239.1	496044	496505	+	319.2	461.000	43.500000	119.5	27.6	4.33	7.63e-38	0.94
CM002237.1-2517	CM002237.1	1706759	1707291	+	315.2	532.000	36.500000	118.0	25.7	4.58	5.05e-40	0.97
KI440765.1-268	KI440765.1	20238	20742	+	311.2	504.000	45.500000	116.5	28.8	4.04	2.64e-34	1.00
KI440765.1-239	KI440765.1	72591	72952	+	303.2	361.000	50.500000	113.5	27.4	4.15	1.88e-34	1.05
CM002241.1-7737	CM002241.1	3539875	3540290	+	299.2	415.000	34.500000	112.0	24.1	4.64	1.44e-38	1.05
CM002241.1-3357	CM002241.1	3735821	3736129	+	267.1	308.000	65.000000	100.0	23.2	4.31	3.82e-32	1.02
CM002239.1-6468	CM002239.1	5890659	5890957	+	260.4	298.000	51.500000	97.5	23.0	4.23	1.95e-30	1.05
CM002238.1-9185	CM002238.1	4723336	4723730	+	259.1	394.000	39.500000	97.0	17.0	5.71	1.06e-40	0.94
CM002240.1-4410	CM002240.1	6210782	6211158	+	256.4	376.000	41.000000	96.0	18.5	5.20	4.34e-37	1.37
CM002237.1-4509	CM002237.1	76340	76757	+	251.1	417.000	29.500000	94.0	22.6	4.15	4.02e-29	1.02
CM002237.1-3759	CM002237.1	582062	582455	+	245.8	393.000	31.500000	92.0	21.8	4.21	5.40e-29	1.04
CM002238.1-8557	CM002238.1	4596857	4597135	+	240.4	278.000	44.000000	90.0	19.1	4.70	9.63e-32	0.96
KI440766.1-205	KI440766.1	24039	24306	+	232.4	267.000	55.500000	87.0	20.6	4.22	1.50e-27	0.99
CM002239.1-6772	CM002239.1	5978529	5978798	+	229.7	269.000	49.500000	86.0	20.3	4.23	2.66e-27	1.07
CM002241.1-11435	CM002241.1	4065656	4066094	+	228.4	438.000	27.000000	85.5	20.5	4.17	1.73e-26	1.00
CM002236.1-2128	CM002236.1	9776665	9776891	+	225.7	226.000	52.500000	84.5	20.2	4.18	3.10e-26	0.86
CM002239.1-8288	CM002239.1	5965448	5965744	+	219.0	296.000	40.000000	82.0	15.8	5.20	6.02e-32	1.02
CM002239.1-8199	CM002239.1	173542	173906	+	217.7	364.000	40.000000	81.5	19.5	4.17	2.70e-25	1.03
CM002239.1-6664	CM002239.1	606922	607185	+	208.4	263.000	50.000000	78.0	18.3	4.26	4.17e-25	0.93
CM002241.1-7471	CM002241.1	4174262	4174543	+	208.4	281.000	35.500000	78.0	14.7	5.31	4.77e-31	0.98
KI440766.1-170	KI440766.1	10935	11155	+	208.4	220.000	60.500000	78.0	18.2	4.29	2.68e-25	0.99
CM002238.1-10903	CM002238.1	4094488	4094897	+	205.7	409.000	32.500000	77.0	17.5	4.40	1.22e-25	0.97
CM002241.1-6580	CM002241.1	416061	416389	+	204.3	328.000	39.000000	76.5	17.0	4.51	8.53e-26	1.04
CM002241.1-6202	CM002241.1	3648689	3648953	+	204.3	264.000	41.000000	76.5	18.7	4.08	2.65e-23	0.95
CM002241.1-7203	CM002241.1	3877124	3877421	+	192.3	297.000	36.500000	72.0	15.8	4.57	5.09e-25	0.97
CM002236.1-1296	CM002236.1	6455705	6455855	+	191.0	150.000	71.500000	71.5	17.8	4.02	1.68e-21	0.95
CM002240.1-5248	CM002240.1	798162	798475	+	187.0	313.000	35.000000	70.0	16.7	4.19	2.44e-22	1.06
CM002241.1-4620	CM002241.1	4149313	4149507	+	185.6	194.000	52.500000	69.5	16.6	4.19	6.70e-22	1.00
CM002241.1-5952	CM002241.1	3878221	3878457	+	180.3	236.000	42.500000	67.5	15.4	4.39	2.33e-22	1.00
CM002242.1-2168	CM002242.1	4240770	4240969	+	179.0	199.000	53.500000	67.0	16.6	4.04	1.15e-20	0.97
CM002238.1-9132	CM002238.1	197126	197388	+	175.0	262.000	39.500000	65.5	16.0	4.08	3.71e-20	0.95
CM002239.1-14202	CM002239.1	5206208	5206516	+	175.0	308.000	27.000000	65.5	15.1	4.34	1.82e-21	1.02
KI440765.1-227	KI440765.1	87808	87999	+	172.3	191.000	56.500000	64.5	15.5	4.16	2.87e-20	1.04
CM002236.1-2512	CM002236.1	255175	255408	+	171.0	233.000	45.500000	64.0	14.4	4.44	8.19e-22	0.96
CM002241.1-5546	CM002241.1	50884	51110	+	171.0	226.000	44.500000	64.0	14.1	4.52	3.19e-22	0.94
CM002241.1-6992	CM002241.1	47999	48241	+	169.6	242.000	37.000000	63.5	15.1	4.21	3.35e-20	1.00
CM002242.1-4001	CM002242.1	372554	372827	+	169.6	273.000	34.500000	63.5	14.6	4.36	5.75e-21	1.00
CM002236.1-3765	CM002236.1	58944	59217	+	167.0	273.000	36.500000	62.5	14.7	4.26	3.88e-20	0.94
CM002240.1-4132	CM002240.1	6380430	6380670	+	167.0	240.000	44.000000	62.5	13.1	4.78	1.37e-22	1.07
CM002241.1-4966	CM002241.1	4170228	4170455	+	165.6	227.000	49.500000	62.0	14.1	4.38	6.48e-21	1.02
CM002238.1-9216	CM002238.1	160000	160228	+	157.6	228.000	39.000000	59.0	13.9	4.25	2.20e-19	0.99
CM002239.1-7730	CM002239.1	5973168	5973392	+	157.6	224.000	43.000000	59.0	13.2	4.47	2.26e-20	0.96
CM002241.1-3935	CM002241.1	4189291	4189441	+	157.6	150.000	59.000000	59.0	14.7	4.02	2.82e-18	0.98
CM002236.1-2342	CM002236.1	9776116	9776266	+	156.3	150.000	48.500000	58.5	14.4	4.06	5.07e-18	0.99
CM002239.1-9101	CM002239.1	5075878	5076110	+	156.3	232.000	36.500000	58.5	12.5	4.67	9.42e-21	1.07
CM002239.1-7116	CM002239.1	5986138	5986340	+	154.9	202.000	47.000000	58.0	14.1	4.10	2.21e-18	1.11
CM002241.1-6923	CM002241.1	1954195	1954447	+	153.6	252.000	37.500000	57.5	13.6	4.22	1.68e-18	0.94
CM002242.1-3123	CM002242.1	930914	931108	+	152.3	194.000	40.500000	57.0	13.3	4.27	7.01e-19	0.99
CM002241.1-10911	CM002241.1	1955255	1955555	+	150.9	300.000	27.500000	56.5	12.8	4.41	5.06e-19	0.96
KI440766.1-386	KI440766.1	32915	33144	+	150.9	229.000	43.000000	56.5	12.4	4.56	1.25e-19	0.92
KI440765.1-243	KI440765.1	82205	82355	+	149.6	150.000	49.500000	56.0	13.3	4.20	3.01e-18	1.03
CM002242.1-4439	CM002242.1	1588048	1588317	+	148.3	269.000	33.000000	55.5	12.7	4.38	1.42e-18	0.97
CM002241.1-4244	CM002241.1	4186437	4186587	+	146.9	150.000	56.000000	55.0	13.5	4.08	1.94e-17	0.98
CM002242.1-2363	CM002242.1	244553	244743	+	144.2	190.000	50.000000	54.0	12.7	4.26	6.19e-18	1.17
CM002237.1-1803	CM002237.1	418776	418968	+	142.9	192.000	42.000000	53.5	11.7	4.56	1.10e-18	0.96
CM002236.1-3935	CM002236.1	484381	484620	+	141.6	239.000	36.000000	53.0	11.3	4.68	2.55e-19	1.04
CM002241.1-5659	CM002241.1	350907	351094	+	141.6	187.000	44.000000	53.0	11.6	4.57	6.82e-19	0.99
KI440766.1-204	KI440766.1	10206	10356	+	141.6	150.000	55.500000	53.0	13.2	4.01	1.43e-16	1.08
CM002239.1-6181	CM002239.1	5847569	5847719	+	140.2	150.000	53.500000	52.5	12.0	4.38	1.26e-17	0.99
CM002242.1-5480	CM002242.1	240411	240675	+	140.2	264.000	30.000000	52.5	12.4	4.23	4.75e-17	0.96
CM002239.1-9639	CM002239.1	612145	612381	+	138.9	236.000	34.500000	52.0	12.3	4.24	3.07e-17	0.98
CM002238.1-8676	CM002238.1	1338842	1339029	+	137.6	187.000	43.000000	51.5	12.4	4.15	2.00e-16	1.04
CM002239.1-6263	CM002239.1	275275	275425	+	137.6	150.000	52.500000	51.5	12.5	4.11	3.05e-16	0.99
CM002241.1-4392	CM002241.1	4211539	4211689	+	137.6	150.000	54.500000	51.5	12.8	4.02	6.94e-16	0.99
CM002239.1-13863	CM002239.1	513930	514197	+	136.2	267.000	27.000000	51.0	9.2	5.57	9.49e-22	1.00
CM002239.1-12662	CM002239.1	514710	514992	+	136.2	282.000	28.500000	51.0	10.8	4.73	7.79e-19	0.98
CM002241.1-6964	CM002241.1	3841125	3841369	+	136.2	244.000	37.500000	51.0	9.8	5.18	1.83e-20	0.96
CM002236.1-2487	CM002236.1	8891604	8891792	+	134.9	188.000	46.000000	50.5	11.7	4.31	9.78e-17	1.04
CM002240.1-4351	CM002240.1	6160839	6161064	+	134.9	225.000	41.500000	50.5	12.3	4.12	5.48e-16	1.04
CM002238.1-10791	CM002238.1	163446	163677	+	133.6	231.000	32.500000	50.0	11.2	4.47	1.57e-17	1.01
CM002239.1-9227	CM002239.1	5043186	5043386	+	133.6	200.000	36.000000	50.0	11.2	4.47	1.57e-17	0.91
CM002241.1-4647	CM002241.1	422942	423092	+	133.6	150.000	52.000000	50.0	12.3	4.08	5.48e-16	1.09
CM002236.1-4850	CM002236.1	62006	62241	+	130.9	235.000	33.500000	49.0	11.5	4.28	1.75e-16	1.00
KI440765.1-240	KI440765.1	76119	76269	+	130.9	150.000	50.500000	49.0	10.9	4.49	2.78e-17	1.18
CM002236.1-3751	CM002236.1	9728791	9728998	+	129.6	207.000	37.000000	48.5	12.0	4.04	4.04e-15	1.08
CM002239.1-9570	CM002239.1	5323520	5323707	+	129.6	187.000	35.000000	48.5	10.0	4.86	4.11e-18	1.03
CM002237.1-2985	CM002237.1	140063	140266	+	126.9	203.000	34.000000	47.5	11.7	4.05	7.27e-15	1.00
CM002242.1-3080	CM002242.1	1344646	1344841	+	126.9	195.000	41.000000	47.5	11.5	4.15	3.17e-15	0.97
CM002236.1-4184	CM002236.1	5957965	5958156	+	125.5	191.000	35.500000	47.0	11.6	4.06	4.82e-15	1.13
CM002239.1-9113	CM002239.1	5098324	5098514	+	125.5	190.000	36.500000	47.0	10.2	4.59	5.36e-17	1.07
CM002239.1-7877	CM002239.1	5151904	5152092	+	125.5	188.000	42.000000	47.0	10.6	4.42	2.23e-16	1.05
CM002239.1-7113	CM002239.1	5914636	5914786	+	125.5	150.000	47.000000	47.0	11.2	4.20	1.35e-15	1.02
CM002240.1-3936	CM002240.1	675270	675420	+	125.5	150.000	46.500000	47.0	11.7	4.01	7.27e-15	1.06
CM002241.1-6490	CM002241.1	1864844	1865034	+	125.5	190.000	39.500000	47.0	10.8	4.36	3.53e-16	0.95
KI440765.1-353	KI440765.1	5475	5664	+	125.5	189.000	40.500000	47.0	10.9	4.31	5.56e-16	1.01
KI440765.1-621	KI440765.1	81525	81731	+	125.5	206.000	35.000000	47.0	10.5	4.47	1.40e-16	0.95
CM002238.1-8807	CM002238.1	4571936	4572126	+	124.2	190.000	42.000000	46.5	11.3	4.11	8.66e-15	1.00
CM002241.1-4890	CM002241.1	3646855	3647005	+	122.9	150.000	50.000000	46.0	10.9	4.21	2.41e-15	1.05
CM002238.1-8184	CM002238.1	346839	346989	+	121.5	150.000	47.000000	45.5	11.0	4.12	1.56e-14	1.01
CM002239.1-7077	CM002239.1	536059	536209	+	121.5	150.000	47.000000	45.5	11.0	4.12	1.56e-14	0.90
CM002241.1-7166	CM002241.1	1949932	1950129	+	121.5	197.000	36.500000	45.5	11.3	4.02	3.54e-14	1.02
CM002236.1-2383	CM002236.1	22522	22672	+	120.2	150.000	47.500000	45.0	9.8	4.57	2.70e-16	1.04
CM002239.1-7209	CM002239.1	463904	464054	+	120.2	150.000	46.000000	45.0	10.9	4.12	1.02e-14	1.00
CM002239.1-8166	CM002239.1	5829515	5829702	+	120.2	187.000	40.500000	45.0	10.8	4.17	6.66e-15	1.07
CM002241.1-5605	CM002241.1	3814408	3814558	+	118.9	150.000	44.500000	44.5	11.0	4.03	6.38e-14	0.90
CM002237.1-1574	CM002237.1	4041341	4041491	+	117.5	150.000	45.500000	44.0	10.5	4.19	1.19e-14	1.08
CM002239.1-8954	CM002239.1	4626860	4627051	+	117.5	191.000	37.000000	44.0	10.1	4.35	3.15e-15	0.94
CM002241.1-7548	CM002241.1	1951147	1951339	+	116.2	192.000	35.000000	43.5	8.2	5.29	1.19e-17	1.02
CM002241.1-6746	CM002241.1	3920388	3920581	+	116.2	193.000	38.500000	43.5	10.4	4.19	3.29e-14	1.05
CM002242.1-6188	CM002242.1	3651255	3651470	+	116.2	215.000	29.000000	43.5	9.8	4.42	5.60e-15	0.93
CM002238.1-8528	CM002238.1	135964	136114	+	113.5	150.000	44.000000	42.5	10.2	4.15	9.04e-14	1.11
CM002242.1-3839	CM002242.1	1590580	1590785	+	113.5	205.000	35.500000	42.5	9.6	4.44	9.97e-15	0.94
CM002242.1-4508	CM002242.1	3653948	3654139	+	113.5	191.000	33.000000	42.5	10.0	4.26	3.83e-14	1.04
CM002236.1-4812	CM002236.1	9682070	9682260	+	112.2	190.000	34.000000	42.0	9.3	4.52	3.90e-15	1.03
CM002239.1-12683	CM002239.1	789102	789341	+	112.2	239.000	28.500000	42.0	8.4	5.03	1.09e-16	1.05
CM002240.1-4249	CM002240.1	6069570	6069720	+	112.2	150.000	42.500000	42.0	9.7	4.33	1.57e-14	1.11
CM002242.1-2853	CM002242.1	4202600	4202750	+	112.2	150.000	43.500000	42.0	9.8	4.27	2.47e-14	0.98
CM002239.1-12639	CM002239.1	274028	274218	+	110.9	190.000	28.500000	41.5	10.0	4.16	1.62e-13	1.07
CM002239.1-7963	CM002239.1	5855686	5855836	+	110.9	150.000	41.500000	41.5	9.6	4.34	4.41e-14	1.04
KI440768.1-5	KI440768.1	21079	21229	+	110.9	150.000	42.000000	41.5	9.7	4.28	6.86e-14	0.93
CM002239.1-8033	CM002239.1	3759477	3759627	+	109.5	150.000	41.000000	41.0	10.2	4.00	3.73e-13	1.07
CM002240.1-4289	CM002240.1	5944712	5944862	+	109.5	150.000	42.000000	41.0	10.1	4.06	2.47e-13	1.07
CM002236.1-5799	CM002236.1	6446264	6446453	+	108.2	189.000	32.000000	40.5	9.8	4.12	4.45e-13	1.00
CM002239.1-8128	CM002239.1	801007	801157	+	108.2	150.000	40.500000	40.5	9.6	4.23	1.90e-13	0.98
CM002241.1-7375	CM002241.1	348463	348651	+	108.2	188.000	35.500000	40.5	9.2	4.42	5.00e-14	1.01
CM002241.1-6287	CM002241.1	1087403	1087553	+	108.2	150.000	40.500000	40.5	9.7	4.17	2.92e-13	1.10
KI440766.1-772	KI440766.1	48546	48740	+	108.2	194.000	36.000000	40.5	8.9	4.55	1.97e-14	1.11
CM002238.1-8922	CM002238.1	575209	575359	+	106.8	150.000	41.000000	40.0	9.6	4.18	1.90e-13	1.07
CM002238.1-9176	CM002238.1	4535385	4535535	+	106.8	150.000	39.500000	40.0	9.4	4.24	1.23e-13	0.96
CM002238.1-9442	CM002238.1	4841524	4841674	+	106.8	150.000	38.000000	40.0	8.6	4.64	7.47e-15	0.96
CM002238.1-8764	CM002238.1	4986555	4986705	+	106.8	150.000	42.500000	40.0	9.2	4.37	5.00e-14	0.91
CM002239.1-8135	CM002239.1	2352013	2352163	+	106.8	150.000	40.500000	40.0	8.6	4.64	7.47e-15	1.07
CM002236.1-2889	CM002236.1	331353	331503	+	105.5	150.000	41.500000	39.5	8.8	4.51	5.60e-14	0.98
CM002241.1-9397	CM002241.1	217058	217255	+	105.5	197.000	30.000000	39.5	8.2	4.81	7.93e-15	0.97
CM002241.1-7234	CM002241.1	218952	219139	+	105.5	187.000	36.000000	39.5	9.4	4.19	5.25e-13	0.92
CM002241.1-7094	CM002241.1	4185460	4185650	+	105.5	190.000	37.000000	39.5	8.8	4.51	5.60e-14	0.97
CM002237.1-1802	CM002237.1	149091	149241	+	104.2	150.000	42.000000	39.0	9.4	4.13	5.25e-13	1.01
CM002240.1-4582	CM002240.1	618867	619017	+	104.2	150.000	39.000000	39.0	9.4	4.13	5.25e-13	1.01
CM002242.1-6543	CM002242.1	157908	158141	+	104.2	233.000	28.000000	39.0	7.4	5.26	3.06e-16	1.03
