# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-38_ChIP_WT_K27me3_AbC_Rep_1
#
# total peaks = 634
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 198
# genome size = 41101437
# Total tags = 1393921.5
# Total tags in peaks = 555057.5
# Approximate IP efficiency = 39.82%
# tags per bp = 0.033883
# expected tags per peak = 5.082
# maximum tags considered per bp = 3.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 14.0
# number of putative peaks = 47287
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-43_ChIP_WT_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 84
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-38_ChIP_WT_K27me3_AbC_Rep_1 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-38_ChIP_WT_K27me3_AbC_Rep_1_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-43_ChIP_WT_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002236.1-2118	CM002236.1	17557	19520	+	2012.3	1963.000	26.000000	280.5	51.5	5.45	5.76e-109	1.00
CM002240.1-5082	CM002240.1	6057128	6059066	+	2005.1	1938.000	16.000000	279.5	42.7	6.54	5.67e-127	0.91
CM002241.1-6237	CM002241.1	28564	30402	+	1998.0	1838.000	21.000000	278.5	48.8	5.71	7.48e-113	1.04
CM002241.1-7882	CM002241.1	233462	235934	+	1987.2	2472.000	15.000000	277.0	56.9	4.86	5.55e-97	0.95
CM002238.1-7660	CM002238.1	4960968	4962649	+	1947.7	1681.000	31.500000	271.5	42.9	6.33	3.79e-120	0.94
CM002242.1-3619	CM002242.1	370755	373594	+	1922.6	2839.000	15.500000	268.0	66.1	4.06	1.73e-77	0.99
CM002238.1-9015	CM002238.1	4596801	4599032	+	1908.3	2231.000	22.500000	266.0	56.0	4.75	5.79e-91	0.92
CM002241.1-7848	CM002241.1	36080	38875	+	1904.7	2795.000	15.000000	265.5	65.2	4.07	7.33e-77	0.95
CM002240.1-4695	CM002240.1	6162394	6164105	+	1868.8	1711.000	19.500000	260.5	46.4	5.62	3.67e-104	0.97
CM002239.1-10215	CM002239.1	5249420	5251322	+	1861.7	1902.000	14.500000	259.5	52.3	4.96	2.29e-92	1.08
CM002242.1-3693	CM002242.1	105806	107466	+	1854.5	1660.000	15.000000	258.5	36.9	7.00	4.47e-124	0.95
CM002242.1-2897	CM002242.1	4220662	4223226	+	1850.9	2564.000	20.000000	258.0	56.0	4.61	1.13e-85	1.02
CM002238.1-9304	CM002238.1	5144808	5146636	+	1775.6	1828.000	21.000000	247.5	57.8	4.28	9.09e-76	0.99
CM002242.1-2717	CM002242.1	4216746	4218873	+	1772.0	2127.000	21.500000	247.0	45.3	5.45	1.45e-96	0.98
CM002242.1-2578	CM002242.1	4245958	4247391	+	1675.1	1433.000	23.000000	233.5	42.5	5.49	1.41e-91	0.95
CM002242.1-2860	CM002242.1	387739	389656	+	1650.0	1917.000	20.000000	230.0	51.3	4.48	2.03e-74	0.95
CM002238.1-10916	CM002238.1	4982982	4985189	+	1614.2	2207.000	14.000000	225.0	51.2	4.39	2.52e-71	0.91
CM002239.1-9412	CM002239.1	54907	56403	+	1549.6	1496.000	16.500000	216.0	42.7	5.05	6.40e-79	0.99
CM002238.1-9643	CM002238.1	4535163	4536871	+	1513.7	1708.000	19.000000	211.0	52.4	4.03	5.90e-61	0.95
CM002236.1-2501	CM002236.1	58738	60406	+	1510.1	1668.000	21.000000	210.5	34.3	6.14	3.14e-91	0.94
CM002241.1-6951	CM002241.1	3919069	3920985	+	1503.0	1916.000	18.500000	209.5	48.3	4.34	2.14e-65	0.97
CM002238.1-9439	CM002238.1	327725	328864	+	1495.8	1139.000	20.000000	208.5	29.8	7.00	2.44e-100	1.02
CM002242.1-3768	CM002242.1	3762541	3764242	+	1452.7	1701.000	15.000000	202.5	48.6	4.17	1.70e-60	0.96
CM002240.1-3757	CM002240.1	6264650	6265638	+	1449.1	988.000	30.000000	202.0	26.2	7.70	6.18e-105	0.95
CM002241.1-7518	CM002241.1	3843461	3845723	+	1445.6	2262.000	16.500000	201.5	44.7	4.51	1.64e-65	0.98
CM002239.1-9684	CM002239.1	5149029	5150677	+	1424.0	1648.000	16.000000	198.5	42.0	4.72	1.10e-67	1.05
CM002236.1-3152	CM002236.1	8889996	8891957	+	1416.9	1961.000	16.000000	197.5	44.4	4.45	1.96e-63	0.96
CM002242.1-3239	CM002242.1	438101	439664	+	1395.3	1563.000	17.500000	194.5	43.4	4.48	6.46e-63	0.96
CM002241.1-4485	CM002241.1	145026	146096	+	1381.0	1070.000	31.000000	192.5	37.5	5.14	2.72e-71	1.02
CM002241.1-7134	CM002241.1	348407	350279	+	1377.4	1872.000	17.500000	192.0	41.3	4.65	7.39e-65	0.96
CM002239.1-10449	CM002239.1	5831644	5833581	+	1298.5	1937.000	14.000000	181.0	41.8	4.33	7.87e-57	1.01
CM002241.1-6418	CM002241.1	3877953	3879133	+	1298.5	1180.000	20.500000	181.0	33.4	5.42	7.07e-71	0.98
CM002236.1-3007	CM002236.1	9790692	9792078	+	1284.1	1386.000	17.000000	179.0	38.6	4.64	1.84e-60	0.95
CM002239.1-8649	CM002239.1	5886897	5888211	+	1273.4	1314.000	20.000000	177.5	36.6	4.85	2.27e-62	1.05
CM002238.1-10782	CM002238.1	5205632	5207068	+	1269.8	1436.000	14.500000	177.0	33.1	5.35	1.29e-68	0.96
CM002241.1-7477	CM002241.1	3488286	3489647	+	1241.1	1361.000	16.500000	173.0	43.0	4.02	2.94e-50	1.00
CM002236.1-2483	CM002236.1	9695940	9697476	+	1198.1	1536.000	21.500000	167.0	39.4	4.24	1.80e-51	0.93
CM002239.1-9964	CM002239.1	680735	682380	+	1176.5	1645.000	15.000000	164.0	33.2	4.95	3.70e-59	0.95
CM002237.1-2078	CM002237.1	1706508	1708161	+	1162.2	1653.000	16.500000	162.0	35.6	4.55	7.06e-54	0.92
CM002236.1-2523	CM002236.1	9681099	9682603	+	1137.1	1504.000	21.000000	158.5	39.5	4.01	1.03e-45	0.88
CM002239.1-9027	CM002239.1	218529	220050	+	1133.5	1521.000	18.000000	158.0	31.4	5.04	4.29e-58	1.02
CM002239.1-7257	CM002239.1	535752	536815	+	1090.4	1063.000	26.500000	152.0	36.3	4.19	2.02e-46	0.99
CM002241.1-6423	CM002241.1	3921808	3923501	+	1051.0	1693.000	20.500000	146.5	35.5	4.13	8.48e-44	0.98
CM002240.1-4978	CM002240.1	619441	620873	+	1029.5	1432.000	16.500000	143.5	33.6	4.27	1.68e-44	1.02
CM002241.1-6115	CM002241.1	3846397	3847735	+	1000.8	1338.000	22.000000	139.5	26.2	5.32	8.87e-54	0.93
CM002240.1-4169	CM002240.1	779934	780950	+	997.2	1016.000	25.000000	139.0	29.5	4.72	3.43e-48	1.05
CM002242.1-3505	CM002242.1	239683	241157	+	993.6	1474.000	16.000000	138.5	34.4	4.03	2.23e-40	0.95
CM002236.1-2823	CM002236.1	372674	373779	+	986.4	1105.000	18.000000	137.5	31.5	4.36	1.03e-43	1.08
CM002236.1-3448	CM002236.1	8866558	8867780	+	982.8	1222.000	14.500000	137.0	32.8	4.18	6.25e-42	1.07
CM002242.1-3408	CM002242.1	257848	259120	+	964.9	1272.000	16.500000	134.5	29.5	4.57	7.54e-45	0.92
CM002241.1-7272	CM002241.1	141201	142157	+	921.9	956.000	17.000000	128.5	25.1	5.12	5.51e-48	0.97
CM002241.1-7418	CM002241.1	142849	143896	+	907.5	1047.000	16.500000	126.5	25.1	5.03	1.75e-46	0.92
CM002241.1-8387	CM002241.1	4065154	4066389	+	886.0	1235.000	14.000000	123.5	25.6	4.83	1.24e-43	1.00
KI440765.1-203	KI440765.1	90016	90730	+	875.2	714.000	21.000000	122.0	23.2	5.26	3.74e-47	0.95
CM002240.1-4953	CM002240.1	6160555	6161537	+	871.6	982.000	17.000000	121.5	22.3	5.44	4.92e-48	1.07
CM002241.1-7611	CM002241.1	488231	489420	+	868.1	1189.000	16.000000	121.0	29.9	4.05	5.27e-36	0.99
CM002241.1-7656	CM002241.1	3876382	3877369	+	853.7	987.000	16.000000	119.0	25.2	4.72	1.44e-41	0.98
CM002242.1-3464	CM002242.1	3677067	3677945	+	835.8	878.000	16.500000	116.5	22.1	5.27	9.13e-45	1.05
CM002242.1-3760	CM002242.1	3650677	3651802	+	814.2	1125.000	15.000000	113.5	27.4	4.14	2.50e-34	0.98
CM002239.1-7913	CM002239.1	5847053	5847773	+	799.9	720.000	23.500000	111.5	20.7	5.39	7.42e-44	1.06
CM002242.1-2486	CM002242.1	4237714	4238355	+	785.6	641.000	24.000000	109.5	24.0	4.57	8.72e-37	0.98
CM002239.1-8564	CM002239.1	463250	464178	+	760.4	928.000	20.000000	106.0	26.3	4.03	1.39e-31	1.00
CM002242.1-2125	CM002242.1	51460	52126	+	753.3	666.000	28.000000	105.0	25.7	4.09	8.97e-32	0.99
CM002238.1-9740	CM002238.1	403003	403802	+	731.7	799.000	18.500000	102.0	19.3	5.28	7.64e-40	1.04
CM002239.1-9362	CM002239.1	5042873	5043711	+	724.6	838.000	17.000000	101.0	23.5	4.30	2.42e-32	1.13
CM002241.1-5849	CM002241.1	64843	65674	+	710.2	831.000	23.000000	99.0	21.2	4.66	1.86e-34	0.93
CM002241.1-6596	CM002241.1	83352	84332	+	706.6	980.000	19.500000	98.5	23.7	4.15	4.17e-30	0.92
CM002236.1-3548	CM002236.1	330868	331889	+	695.9	1021.000	14.000000	97.0	22.4	4.33	2.20e-31	0.96
CM002241.1-8294	CM002241.1	3466217	3467253	+	692.3	1036.000	14.000000	96.5	21.9	4.40	2.11e-31	1.00
CM002237.1-2312	CM002237.1	4437515	4438678	+	688.7	1163.000	15.000000	96.0	21.0	4.58	7.57e-33	1.02
CM002239.1-9414	CM002239.1	62378	63654	+	670.8	1276.000	16.500000	93.5	23.2	4.03	8.87e-28	1.12
CM002239.1-9436	CM002239.1	282566	283529	+	670.8	963.000	16.500000	93.5	22.3	4.19	6.29e-29	1.01
CM002242.1-3612	CM002242.1	245262	246155	+	660.0	893.000	15.500000	92.0	18.4	5.01	2.04e-34	1.07
CM002238.1-9587	CM002238.1	4987934	4988670	+	642.1	736.000	19.500000	89.5	20.8	4.31	1.35e-28	1.13
CM002236.1-2643	CM002236.1	266371	266982	+	627.7	611.000	19.500000	87.5	21.5	4.07	2.23e-26	0.94
CM002237.1-2117	CM002237.1	69698	70506	+	606.2	808.000	16.000000	84.5	18.4	4.59	7.24e-29	0.98
CM002236.1-2565	CM002236.1	9671819	9672625	+	602.6	806.000	20.500000	84.0	18.8	4.48	2.51e-28	0.92
CM002241.1-6208	CM002241.1	3814150	3814680	+	602.6	530.000	21.500000	84.0	16.7	5.04	9.02e-32	0.93
CM002237.1-1875	CM002237.1	39426	40290	+	591.9	864.000	18.000000	82.5	18.2	4.53	7.44e-28	1.04
CM002242.1-2951	CM002242.1	1587697	1588416	+	588.3	719.000	19.500000	82.0	14.4	5.69	1.37e-34	0.92
CM002242.1-3531	CM002242.1	676241	676995	+	581.1	754.000	16.000000	81.0	19.5	4.15	2.52e-25	1.02
CM002240.1-5351	CM002240.1	6381474	6382482	+	570.3	1008.000	14.500000	79.5	19.6	4.06	5.05e-24	1.23
CM002237.1-1320	CM002237.1	4162937	4163502	+	548.8	565.000	24.500000	76.5	15.4	4.98	2.01e-28	1.00
CM002238.1-10299	CM002238.1	253476	254393	+	538.1	917.000	16.000000	75.0	15.2	4.95	4.54e-28	0.96
CM002236.1-3155	CM002236.1	8899556	8900252	+	530.9	696.000	16.000000	74.0	14.9	4.98	6.86e-28	0.97
CM002239.1-8290	CM002239.1	5829504	5830317	+	527.3	813.000	21.500000	73.5	17.1	4.31	9.70e-24	1.03
CM002242.1-3503	CM002242.1	155921	156579	+	527.3	658.000	16.000000	73.5	16.8	4.37	4.21e-24	1.02
CM002242.1-3953	CM002242.1	156983	157721	+	516.5	738.000	14.000000	72.0	16.4	4.39	4.78e-24	1.00
CM002242.1-2766	CM002242.1	3674681	3675245	+	516.5	564.000	21.000000	72.0	14.5	4.97	4.27e-27	0.92
CM002236.1-2907	CM002236.1	484313	485055	+	505.8	742.000	17.500000	70.5	16.3	4.32	6.57e-23	1.01
CM002241.1-6740	CM002241.1	131698	132349	+	502.2	651.000	19.000000	70.0	15.6	4.50	5.03e-24	1.00
CM002242.1-3516	CM002242.1	318895	319506	+	502.2	611.000	16.000000	70.0	16.7	4.20	2.07e-22	0.95
CM002240.1-5268	CM002240.1	618385	618985	+	495.0	600.000	14.500000	69.0	16.7	4.14	8.73e-22	1.00
CM002239.1-10317	CM002239.1	399498	400319	+	469.9	821.000	14.000000	65.5	12.4	5.29	7.04e-26	1.14
CM002242.1-3460	CM002242.1	3653662	3654347	+	469.9	685.000	16.500000	65.5	14.7	4.46	4.84e-22	1.15
CM002242.1-3549	CM002242.1	1590685	1591266	+	466.3	581.000	16.000000	65.0	13.6	4.76	1.08e-23	1.00
CM002242.1-2994	CM002242.1	154616	155375	+	455.5	759.000	19.000000	63.5	14.4	4.41	3.43e-21	0.93
CM002237.1-2048	CM002237.1	40917	41487	+	452.0	570.000	16.500000	63.0	13.7	4.58	3.51e-22	1.12
CM002242.1-3492	CM002242.1	98254	98818	+	452.0	564.000	16.000000	63.0	10.6	5.92	7.09e-28	1.42
CM002242.1-2607	CM002242.1	1586612	1587096	+	444.8	484.000	22.500000	62.0	12.1	5.13	2.87e-24	1.08
CM002241.1-5394	CM002241.1	3813328	3813765	+	434.0	437.000	26.000000	60.5	14.6	4.16	4.47e-19	1.10
CM002236.1-2956	CM002236.1	253256	253831	+	430.4	575.000	17.000000	60.0	11.5	5.22	6.29e-24	1.06
CM002238.1-10043	CM002238.1	5203780	5204218	+	419.7	438.000	17.500000	58.5	13.9	4.19	1.17e-18	0.96
CM002239.1-8496	CM002239.1	788900	789407	+	419.7	507.000	20.500000	58.5	10.8	5.42	8.71e-24	1.12
CM002242.1-3301	CM002242.1	102925	103444	+	419.7	519.000	17.000000	58.5	13.4	4.37	1.94e-19	0.99
CM002236.1-2911	CM002236.1	6454740	6455252	+	416.1	512.000	17.500000	58.0	14.1	4.10	2.21e-18	0.92
CM002241.1-7900	CM002241.1	483146	483718	+	405.3	572.000	15.000000	56.5	12.6	4.49	2.48e-19	1.06
CM002242.1-4019	CM002242.1	1601059	1601590	+	401.7	531.000	14.000000	56.0	12.4	4.50	1.47e-19	1.02
CM002242.1-3340	CM002242.1	933648	934146	+	394.6	498.000	17.000000	55.0	11.1	4.94	5.37e-21	1.00
CM002239.1-9567	CM002239.1	145307	145964	+	383.8	657.000	16.000000	53.5	11.7	4.58	9.82e-19	0.93
CM002239.1-10367	CM002239.1	747518	748138	+	383.8	620.000	14.000000	53.5	11.4	4.68	3.98e-19	1.04
CM002240.1-4905	CM002240.1	6243676	6244192	+	373.0	516.000	17.500000	52.0	11.5	4.53	2.21e-18	0.92
CM002237.1-1424	CM002237.1	1466739	1467101	+	369.5	362.000	23.000000	51.5	8.2	6.30	7.54e-24	1.24
CM002236.1-2620	CM002236.1	9776416	9776804	+	365.9	388.000	20.000000	51.0	12.6	4.03	4.30e-16	1.10
CM002241.1-6518	CM002241.1	423731	424164	+	365.9	433.000	20.000000	51.0	9.5	5.38	4.00e-21	0.99
CM002238.1-9715	CM002238.1	22499	23017	+	362.3	518.000	18.500000	50.5	11.3	4.45	2.69e-17	0.97
CM002241.1-7143	CM002241.1	394152	394586	+	362.3	434.000	17.500000	50.5	12.3	4.09	7.02e-16	1.10
CM002236.1-2866	CM002236.1	62009	62425	+	355.1	416.000	17.500000	49.5	9.2	5.36	3.93e-20	1.05
CM002236.1-2789	CM002236.1	9701547	9702090	+	355.1	543.000	18.500000	49.5	10.5	4.70	7.15e-18	0.93
CM002237.1-2068	CM002237.1	582111	582610	+	355.1	499.000	16.500000	49.5	11.2	4.42	7.18e-17	1.01
CM002239.1-9184	CM002239.1	524571	525053	+	347.9	482.000	17.500000	48.5	11.4	4.26	6.11e-16	0.97
CM002241.1-7934	CM002241.1	3699731	3700234	+	347.9	503.000	15.000000	48.5	10.2	4.76	9.24e-18	0.98
CM002237.1-1317	CM002237.1	1737901	1738178	+	344.4	277.000	24.500000	48.0	10.7	4.47	6.80e-17	1.01
CM002242.1-3347	CM002242.1	1592712	1593222	+	344.4	510.000	17.000000	48.0	11.6	4.14	1.16e-15	1.12
CM002240.1-4789	CM002240.1	6050093	6050609	+	340.8	516.000	18.500000	47.5	10.3	4.60	7.54e-17	1.03
CM002236.1-2559	CM002236.1	482926	483318	+	337.2	392.000	20.500000	47.0	10.8	4.34	4.29e-16	0.91
CM002238.1-10143	CM002238.1	4981447	4981917	+	337.2	470.000	17.000000	47.0	9.8	4.80	9.78e-18	1.00
CM002238.1-10787	CM002238.1	5233143	5233575	+	337.2	432.000	14.500000	47.0	10.7	4.40	2.57e-16	0.98
CM002238.1-10184	CM002238.1	158639	159051	+	326.4	412.000	16.500000	45.5	11.1	4.08	2.05e-14	0.99
CM002236.1-2947	CM002236.1	96708	97137	+	319.2	429.000	17.000000	44.5	7.1	6.25	1.19e-20	1.04
CM002241.1-7996	CM002241.1	4148995	4149377	+	319.2	382.000	15.000000	44.5	9.3	4.79	1.66e-16	0.92
CM002241.1-6576	CM002241.1	4150787	4151198	+	315.7	411.000	20.000000	44.0	10.6	4.16	1.52e-14	1.03
CM002239.1-9042	CM002239.1	303978	304328	+	304.9	350.000	18.000000	42.5	7.9	5.36	1.82e-17	0.98
CM002238.1-10012	CM002238.1	4910955	4911286	+	301.3	331.000	17.500000	42.0	9.1	4.62	1.79e-15	0.99
CM002240.1-4780	CM002240.1	798007	798392	+	301.3	385.000	18.500000	42.0	8.9	4.70	1.03e-15	1.01
CM002239.1-8517	CM002239.1	5151063	5151396	+	294.1	333.000	20.500000	41.0	9.9	4.15	1.23e-13	1.02
CM002236.1-2917	CM002236.1	8888923	8889355	+	290.5	432.000	17.500000	40.5	10.0	4.06	7.00e-13	0.92
CM002238.1-10227	CM002238.1	4686605	4686975	+	279.8	370.000	16.500000	39.0	8.3	4.71	9.89e-15	0.97
CM002239.1-8977	CM002239.1	5203805	5204192	+	276.2	387.000	18.500000	38.5	7.1	5.44	3.83e-16	0.97
CM002242.1-3285	CM002242.1	4223845	4224256	+	276.2	411.000	17.500000	38.5	9.1	4.24	7.27e-13	1.01
CM002237.1-2466	CM002237.1	1717708	1718159	+	272.6	451.000	14.000000	38.0	7.8	4.89	7.09e-15	0.96
CM002241.1-6040	CM002241.1	91611	91954	+	272.6	343.000	22.000000	38.0	6.5	5.83	2.99e-17	1.03
CM002239.1-9324	CM002239.1	502086	502502	+	269.0	416.000	17.000000	37.5	6.1	6.13	2.46e-17	0.92
CM002238.1-9007	CM002238.1	1339027	1339264	+	265.4	237.000	22.500000	37.0	8.6	4.29	7.18e-13	1.10
CM002241.1-7408	CM002241.1	85709	86071	+	261.9	362.000	16.500000	36.5	7.3	4.98	3.00e-14	1.04
CM002241.1-7769	CM002241.1	3553416	3553757	+	261.9	341.000	15.500000	36.5	8.1	4.49	5.83e-13	0.95
KI440765.1-232	KI440765.1	99092	99365	+	261.9	273.000	14.500000	36.5	6.4	5.68	6.30e-16	0.92
CM002240.1-4698	CM002240.1	6168317	6168623	+	258.3	306.000	19.500000	36.0	8.4	4.30	1.37e-12	0.98
CM002237.1-2188	CM002237.1	561326	561642	+	251.1	316.000	15.500000	35.0	6.0	5.81	5.47e-16	1.02
CM002239.1-10114	CM002239.1	462511	462858	+	251.1	347.000	14.500000	35.0	7.4	4.75	1.80e-13	1.09
CM002241.1-6711	CM002241.1	4208805	4209062	+	247.5	257.000	19.500000	34.5	7.7	4.47	2.97e-12	0.99
CM002239.1-10123	CM002239.1	501221	501577	+	243.9	356.000	14.500000	34.0	6.8	5.02	8.48e-14	1.01
CM002242.1-3174	CM002242.1	883325	883648	+	243.9	323.000	18.000000	34.0	7.1	4.77	3.37e-13	1.07
CM002242.1-3261	CM002242.1	1589609	1589896	+	243.9	287.000	17.500000	34.0	8.1	4.18	1.13e-11	1.05
CM002238.1-10315	CM002238.1	573444	573759	+	240.3	315.000	16.000000	33.5	8.1	4.15	4.08e-11	0.92
CM002236.1-2631	CM002236.1	96041	96327	+	236.7	286.000	19.500000	33.0	7.8	4.22	1.83e-11	1.05
CM002238.1-9610	CM002238.1	89704	89935	+	236.7	231.000	19.000000	33.0	6.9	4.77	7.66e-13	1.05
CM002238.1-9989	CM002238.1	4534474	4534773	+	236.7	299.000	17.500000	33.0	7.1	4.63	1.62e-12	1.17
CM002236.1-2983	CM002236.1	8892670	8892996	+	233.2	326.000	17.000000	32.5	6.6	4.91	1.18e-12	1.10
CM002239.1-9923	CM002239.1	425159	425509	+	233.2	350.000	15.000000	32.5	6.5	4.98	8.00e-13	1.07
CM002239.1-8027	CM002239.1	5951997	5952196	+	233.2	199.000	23.000000	32.5	7.4	4.41	1.80e-11	0.98
KI440765.1-196	KI440765.1	100065	100254	+	233.2	189.000	26.000000	32.5	5.1	6.35	1.32e-15	0.99
CM002240.1-3950	CM002240.1	6171381	6171639	+	229.6	258.000	27.500000	32.0	7.8	4.11	6.66e-11	1.14
CM002239.1-9146	CM002239.1	170450	170725	+	222.4	275.000	17.500000	31.0	6.8	4.58	1.00e-11	1.27
CM002242.1-3511	CM002242.1	300574	300927	+	218.8	353.000	16.000000	30.5	6.3	4.86	7.44e-12	0.96
CM002238.1-9652	CM002238.1	4712554	4712836	+	215.2	282.000	19.000000	30.0	6.2	4.86	5.05e-12	1.05
CM002239.1-9077	CM002239.1	695543	695789	+	215.2	246.000	18.000000	30.0	6.2	4.82	6.13e-12	0.98
CM002237.1-1601	CM002237.1	419026	419269	+	211.6	243.000	21.000000	29.5	6.4	4.63	5.16e-11	1.03
CM002238.1-9048	CM002238.1	5127813	5128008	+	211.6	195.000	22.500000	29.5	5.8	5.11	5.17e-12	0.94
CM002239.1-9118	CM002239.1	5830771	5831003	+	211.6	232.000	18.000000	29.5	6.2	4.78	2.47e-11	0.96
CM002240.1-5188	CM002240.1	528769	529092	+	211.6	323.000	15.000000	29.5	5.3	5.60	5.98e-13	0.95
CM002241.1-6988	CM002241.1	87491	87769	+	211.6	278.000	18.000000	29.5	6.7	4.39	1.75e-10	0.92
CM002241.1-7091	CM002241.1	4148331	4148537	+	211.6	206.000	18.000000	29.5	6.9	4.29	2.88e-10	0.94
CM002241.1-7406	CM002241.1	66596	66884	+	208.0	288.000	16.500000	29.0	5.8	5.03	5.17e-12	1.07
CM002241.1-7889	CM002241.1	340893	341212	+	204.5	319.000	15.000000	28.5	6.1	4.69	8.16e-11	0.98
CM002238.1-10330	CM002238.1	4562025	4562310	+	200.9	285.000	16.000000	28.0	5.2	5.42	2.13e-12	0.98
CM002237.1-1990	CM002237.1	68881	69108	+	197.3	227.000	17.000000	27.5	4.7	5.89	1.19e-12	0.98
CM002238.1-8990	CM002238.1	174648	174874	+	197.3	226.000	22.500000	27.5	5.1	5.43	7.54e-12	0.98
CM002239.1-7092	CM002239.1	5994153	5994303	+	197.3	150.000	27.500000	27.5	5.8	4.77	1.28e-10	0.95
CM002241.1-5995	CM002241.1	3646412	3646601	+	197.3	189.000	22.500000	27.5	6.5	4.22	1.71e-09	0.96
KI440765.1-202	KI440765.1	98337	98534	+	197.3	197.000	21.500000	27.5	5.3	5.22	1.78e-11	0.96
CM002241.1-6888	CM002241.1	396869	397101	+	193.7	232.000	18.500000	27.0	4.3	6.33	1.55e-13	1.05
CM002241.1-6285	CM002241.1	417681	417900	+	193.7	219.000	21.000000	27.0	6.3	4.27	8.92e-10	0.92
CM002236.1-2607	CM002236.1	669128	669376	+	190.1	248.000	20.000000	26.5	6.1	4.33	2.01e-09	1.04
CM002238.1-10253	CM002238.1	4986494	4986738	+	190.1	244.000	16.500000	26.5	5.9	4.48	1.02e-09	0.95
CM002239.1-7861	CM002239.1	576243	576469	+	190.1	226.000	23.500000	26.5	5.8	4.55	7.23e-10	0.97
CM002242.1-3378	CM002242.1	4240786	4240993	+	190.1	207.000	17.000000	26.5	6.4	4.13	5.27e-09	0.98
CM002242.1-3380	CM002242.1	4244234	4244426	+	190.1	192.000	17.000000	26.5	6.6	4.00	9.68e-09	0.91
CM002236.1-3001	CM002236.1	9700892	9701124	+	186.5	232.000	17.000000	26.0	6.0	4.32	1.44e-09	0.95
CM002237.1-1197	CM002237.1	487166	487316	+	186.5	150.000	26.000000	26.0	6.4	4.08	4.51e-09	1.04
CM002239.1-9229	CM002239.1	5040202	5040429	+	186.5	227.000	17.500000	26.0	6.0	4.35	1.22e-09	1.19
CM002240.1-4875	CM002240.1	1706849	1707100	+	186.5	251.000	17.500000	26.0	5.9	4.43	8.62e-10	1.00
CM002242.1-3456	CM002242.1	1594589	1594818	+	186.5	229.000	16.500000	26.0	5.3	4.94	9.18e-11	1.10
CM002242.1-2718	CM002242.1	4219424	4219613	+	186.5	189.000	21.500000	26.0	6.2	4.18	2.79e-09	1.10
CM002236.1-3343	CM002236.1	8857859	8858127	+	182.9	268.000	15.000000	25.5	5.6	4.54	1.64e-09	1.13
CM002239.1-8335	CM002239.1	364304	364509	+	182.9	205.000	21.000000	25.5	6.1	4.17	8.65e-09	0.97
KI440766.1-116	KI440766.1	9479	9668	+	182.9	189.000	21.500000	25.5	5.4	4.71	8.01e-10	1.12
CM002242.1-3935	CM002242.1	104944	105179	+	179.4	235.000	14.000000	25.0	6.2	4.02	1.18e-08	0.96
CM002242.1-3032	CM002242.1	930940	931136	+	179.4	196.000	19.000000	25.0	5.6	4.49	1.38e-09	1.26
CM002239.1-8341	CM002239.1	439014	439164	+	175.8	150.000	21.000000	24.5	5.6	4.36	7.39e-09	1.09
CM002239.1-10421	CM002239.1	5147348	5147610	+	175.8	262.000	14.000000	24.5	5.2	4.70	1.83e-09	0.96
CM002241.1-7086	CM002241.1	3931288	3931521	+	175.8	233.000	18.000000	24.5	5.1	4.83	1.04e-09	0.99
CM002241.1-6022	CM002241.1	4142488	4142681	+	175.8	193.000	22.500000	24.5	5.8	4.21	1.42e-08	0.98
CM002240.1-4817	CM002240.1	22238	22466	+	172.2	228.000	18.000000	24.0	5.2	4.60	1.83e-09	1.02
CM002237.1-2236	CM002237.1	30697	30923	+	168.6	226.000	15.000000	23.5	5.3	4.42	1.20e-08	0.96
CM002239.1-8687	CM002239.1	271568	271758	+	168.6	190.000	19.500000	23.5	4.4	5.32	3.90e-10	0.92
CM002241.1-6260	CM002241.1	236860	237052	+	168.6	192.000	21.000000	23.5	5.6	4.22	2.72e-08	0.94
CM002242.1-3824	CM002242.1	265010	265264	+	168.6	254.000	14.500000	23.5	5.3	4.42	1.20e-08	0.93
CM002242.1-3041	CM002242.1	1595364	1595561	+	168.6	197.000	19.000000	23.5	5.4	4.34	1.67e-08	1.10
CM002242.1-2886	CM002242.1	3661528	3661764	+	168.6	236.000	20.000000	23.5	4.8	4.88	1.97e-09	1.07
CM002236.1-3068	CM002236.1	9649242	9649444	+	165.0	202.000	16.500000	23.0	5.1	4.49	5.98e-09	1.02
