# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-42_ChIP_set-7_K27me3_AbC_Rep_1
#
# total peaks = 432
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 156
# genome size = 41233973
# Total tags = 4858963.0
# Total tags in peaks = 18263.5
# Approximate IP efficiency = 0.38%
# tags per bp = 0.117514
# expected tags per peak = 17.627
# maximum tags considered per bp = 11.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 33.0
# number of putative peaks = 31019
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-47_ChIP_set-7_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 29
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 4
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-42_ChIP_set-7_K27me3_AbC_Rep_1 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-42_ChIP_set-7_K27me3_AbC_Rep_1_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-47_ChIP_set-7_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002239.1-780	CM002239.1	3585094	3585244	+	78.2	150.000	40.500000	38.0	7.8	4.85	8.87e-15	1.50
CM002240.1-965	CM002240.1	651520	651670	+	78.2	150.000	39.500000	38.0	7.0	5.46	2.35e-16	1.53
CM002241.1-843	CM002241.1	1270431	1270581	+	78.2	150.000	39.500000	38.0	7.8	4.85	8.87e-15	1.68
CM002241.1-611	CM002241.1	3730229	3730379	+	78.2	150.000	41.500000	38.0	7.1	5.32	5.07e-16	1.27
CM002242.1-948	CM002242.1	2572391	2572541	+	78.2	150.000	39.000000	38.0	9.2	4.12	1.16e-12	1.04
CM002242.1-1177	CM002242.1	2890537	2890687	+	78.2	150.000	38.000000	38.0	9.1	4.20	6.64e-13	1.57
CM002242.1-1092	CM002242.1	3480194	3480344	+	78.2	150.000	38.500000	38.0	8.5	4.45	1.15e-13	1.57
CM002236.1-1918	CM002236.1	135786	135936	+	77.2	150.000	38.500000	37.5	7.3	5.13	5.59e-15	1.49
CM002236.1-2364	CM002236.1	833971	834121	+	77.2	150.000	37.500000	37.5	9.2	4.06	4.80e-12	1.43
CM002236.1-1846	CM002236.1	5293371	5293521	+	77.2	150.000	39.000000	37.5	8.7	4.31	9.21e-13	1.37
CM002236.1-1229	CM002236.1	5898963	5899113	+	77.2	150.000	41.000000	37.5	8.4	4.49	2.85e-13	1.29
CM002237.1-1285	CM002237.1	1887916	1888066	+	77.2	150.000	38.500000	37.5	8.2	4.58	1.55e-13	1.64
CM002238.1-911	CM002238.1	1301909	1302059	+	77.2	150.000	39.500000	37.5	9.1	4.14	2.81e-12	1.57
CM002238.1-921	CM002238.1	2132457	2132607	+	77.2	150.000	39.500000	37.5	7.8	4.79	4.33e-14	1.37
CM002238.1-1409	CM002238.1	2709552	2709702	+	77.2	150.000	37.500000	37.5	8.9	4.22	1.62e-12	1.57
CM002240.1-1352	CM002240.1	2410206	2410356	+	77.2	150.000	38.000000	37.5	8.5	4.40	5.16e-13	1.24
CM002240.1-1377	CM002240.1	4351371	4351521	+	77.2	150.000	38.000000	37.5	6.4	5.82	1.19e-16	1.69
CM002240.1-3207	CM002240.1	4821876	4822026	+	77.2	150.000	34.000000	37.5	8.0	4.68	8.25e-14	1.37
CM002240.1-1134	CM002240.1	5949025	5949175	+	77.2	150.000	39.000000	37.5	7.8	4.79	4.33e-14	1.43
CM002242.1-1273	CM002242.1	2186201	2186351	+	77.2	150.000	37.500000	37.5	8.2	4.58	1.55e-13	1.46
CM002236.1-1156	CM002236.1	1589301	1589451	+	76.1	150.000	41.000000	37.0	9.1	4.09	2.81e-12	1.43
CM002236.1-2168	CM002236.1	2511057	2511207	+	76.1	150.000	38.000000	37.0	8.0	4.62	8.25e-14	1.69
CM002236.1-5272	CM002236.1	8198268	8198418	+	76.1	150.000	34.000000	37.0	8.4	4.43	2.85e-13	1.40
CM002239.1-543	CM002239.1	3076739	3076889	+	76.1	150.000	42.000000	37.0	8.5	4.34	5.16e-13	1.40
CM002240.1-1716	CM002240.1	4904135	4904285	+	76.1	150.000	37.000000	37.0	8.7	4.25	9.21e-13	1.37
CM002240.1-1392	CM002240.1	5173672	5173822	+	76.1	150.000	38.000000	37.0	8.5	4.34	5.16e-13	1.83
CM002242.1-962	CM002242.1	3093106	3093256	+	76.1	150.000	39.000000	37.0	8.5	4.34	5.16e-13	1.64
CM002236.1-2121	CM002236.1	336291	336441	+	75.1	150.000	38.000000	36.5	7.5	4.88	5.61e-14	1.65
CM002236.1-2411	CM002236.1	2532340	2532490	+	75.1	150.000	37.500000	36.5	7.7	4.76	1.09e-13	1.31
CM002236.1-2414	CM002236.1	2650367	2650517	+	75.1	150.000	37.500000	36.5	8.4	4.37	1.27e-12	1.28
CM002236.1-3192	CM002236.1	8686995	8687145	+	75.1	150.000	36.500000	36.5	7.1	5.11	1.41e-14	1.34
CM002237.1-909	CM002237.1	2026766	2026916	+	75.1	150.000	40.500000	36.5	6.3	5.82	3.04e-16	1.57
CM002237.1-1197	CM002237.1	3060890	3061040	+	75.1	150.000	39.000000	36.5	8.4	4.37	1.27e-12	1.78
CM002238.1-1654	CM002238.1	399795	399945	+	75.1	150.000	36.500000	36.5	8.0	4.56	3.84e-13	1.37
CM002238.1-1734	CM002238.1	2097750	2097900	+	75.1	150.000	36.500000	36.5	8.9	4.11	6.80e-12	1.34
CM002239.1-1389	CM002239.1	557578	557728	+	75.1	150.000	37.500000	36.5	8.5	4.28	2.25e-12	1.40
CM002239.1-975	CM002239.1	4509357	4509507	+	75.1	150.000	39.500000	36.5	8.4	4.37	1.27e-12	1.78
CM002240.1-1738	CM002240.1	5683254	5683404	+	75.1	150.000	37.000000	36.5	8.9	4.11	6.80e-12	1.46
CM002241.1-1496	CM002241.1	990189	990381	+	75.1	192.000	36.500000	36.5	8.9	4.11	6.80e-12	1.41
CM002242.1-1532	CM002242.1	1922313	1922463	+	75.1	150.000	36.500000	36.5	6.1	5.99	1.31e-16	1.69
CM002242.1-1143	CM002242.1	2083365	2083515	+	75.1	150.000	38.000000	36.5	7.8	4.66	2.06e-13	1.43
CM002242.1-1168	CM002242.1	2518939	2519089	+	75.1	150.000	38.000000	36.5	8.2	4.46	7.04e-13	1.31
CM002236.1-1765	CM002236.1	1198600	1198750	+	74.1	150.000	39.000000	36.0	6.4	5.59	6.89e-16	1.89
CM002237.1-1047	CM002237.1	460910	461060	+	74.1	150.000	39.500000	36.0	8.5	4.22	2.25e-12	1.49
CM002237.1-1853	CM002237.1	2749381	2749531	+	74.1	150.000	36.500000	36.0	8.7	4.14	3.94e-12	1.46
CM002237.1-1100	CM002237.1	2958577	2958727	+	74.1	150.000	39.500000	36.0	8.0	4.50	3.84e-13	1.28
CM002238.1-1273	CM002238.1	2688225	2688375	+	74.1	150.000	38.000000	36.0	8.4	4.31	1.27e-12	1.21
CM002239.1-1386	CM002239.1	450452	450602	+	74.1	150.000	37.500000	36.0	8.9	4.05	6.80e-12	1.46
CM002240.1-1605	CM002240.1	353263	353413	+	74.1	150.000	37.000000	36.0	5.7	6.27	2.20e-17	1.65
CM002240.1-2031	CM002240.1	1260942	1261092	+	74.1	150.000	36.000000	36.0	4.2	8.62	1.05e-21	1.49
CM002240.1-2075	CM002240.1	3120179	3120329	+	74.1	150.000	36.000000	36.0	8.9	4.05	6.80e-12	1.65
CM002240.1-1907	CM002240.1	4535392	4535542	+	74.1	150.000	36.500000	36.0	8.7	4.14	3.94e-12	1.53
CM002240.1-1395	CM002240.1	5475185	5475335	+	74.1	150.000	38.000000	36.0	7.5	4.81	5.61e-14	1.31
CM002241.1-1206	CM002241.1	133327	133477	+	74.1	150.000	37.500000	36.0	8.7	4.14	3.94e-12	1.49
CM002241.1-864	CM002241.1	2689591	2689741	+	74.1	150.000	39.500000	36.0	6.8	5.30	3.27e-15	1.65
CM002241.1-1337	CM002241.1	3847412	3847562	+	74.1	150.000	37.500000	36.0	8.9	4.05	6.80e-12	1.26
CM002236.1-3692	CM002236.1	2349847	2349997	+	73.1	150.000	35.500000	35.5	7.3	4.85	1.41e-13	1.46
CM002236.1-2251	CM002236.1	5364227	5364377	+	73.1	150.000	38.000000	35.5	8.2	4.34	3.12e-12	1.33
CM002236.1-2565	CM002236.1	7476716	7476866	+	73.1	150.000	37.500000	35.5	8.4	4.25	5.51e-12	1.61
CM002236.1-2620	CM002236.1	9569266	9569416	+	73.1	150.000	37.500000	35.5	8.5	4.16	9.59e-12	1.49
CM002237.1-887	CM002237.1	954239	954389	+	73.1	150.000	40.500000	35.5	8.5	4.16	9.59e-12	1.39
CM002238.1-2040	CM002238.1	60034	60184	+	73.1	150.000	35.500000	35.5	7.7	4.63	5.14e-13	1.36
CM002238.1-1720	CM002238.1	1549111	1549261	+	73.1	150.000	36.500000	35.5	8.0	4.43	1.74e-12	1.46
CM002238.1-1797	CM002238.1	4116916	4117066	+	73.1	150.000	36.500000	35.5	8.4	4.25	5.51e-12	1.79
CM002239.1-1679	CM002239.1	272136	272286	+	73.1	150.000	36.500000	35.5	8.4	4.25	5.51e-12	1.18
CM002240.1-2199	CM002240.1	153466	153616	+	73.1	150.000	35.500000	35.5	8.4	4.25	5.51e-12	1.46
CM002236.1-3661	CM002236.1	1263375	1263525	+	72.0	150.000	35.500000	35.0	6.4	5.43	3.87e-15	1.57
CM002236.1-4097	CM002236.1	3184341	3184491	+	72.0	150.000	35.000000	35.0	7.3	4.79	1.41e-13	1.30
CM002236.1-5578	CM002236.1	3779284	3779434	+	72.0	150.000	33.500000	35.0	8.5	4.10	9.59e-12	1.08
CM002236.1-3829	CM002236.1	4948620	4948770	+	72.0	150.000	35.500000	35.0	6.3	5.58	1.76e-15	1.33
CM002236.1-2241	CM002236.1	4996402	4996552	+	72.0	150.000	38.000000	35.0	8.5	4.10	9.59e-12	1.49
CM002236.1-4373	CM002236.1	9431848	9431998	+	72.0	150.000	35.000000	35.0	7.7	4.57	5.14e-13	1.25
CM002237.1-2038	CM002237.1	3284779	3284929	+	72.0	150.000	36.000000	35.0	8.4	4.19	5.51e-12	1.33
CM002238.1-2050	CM002238.1	242563	242713	+	72.0	150.000	35.500000	35.0	7.5	4.68	2.72e-13	1.39
CM002238.1-2385	CM002238.1	3137802	3137952	+	72.0	150.000	35.000000	35.0	8.7	4.02	1.64e-11	1.46
CM002238.1-1165	CM002238.1	4062606	4062756	+	72.0	150.000	38.500000	35.0	7.5	4.68	2.72e-13	1.36
CM002239.1-1899	CM002239.1	1396882	1397032	+	72.0	150.000	36.000000	35.0	8.5	4.10	9.59e-12	1.42
CM002239.1-1051	CM002239.1	2592912	2593062	+	72.0	150.000	39.000000	35.0	8.7	4.02	1.64e-11	1.23
CM002239.1-1952	CM002239.1	2709150	2709300	+	72.0	150.000	36.000000	35.0	8.5	4.10	9.59e-12	1.39
CM002239.1-2508	CM002239.1	5784301	5784451	+	72.0	150.000	35.000000	35.0	7.5	4.68	2.72e-13	1.39
CM002239.1-2509	CM002239.1	5850782	5850932	+	72.0	150.000	35.000000	35.0	7.7	4.57	5.14e-13	1.25
CM002240.1-1538	CM002240.1	4230144	4230294	+	72.0	150.000	37.500000	35.0	7.0	5.03	3.58e-14	1.57
CM002240.1-2128	CM002240.1	4556163	4556313	+	72.0	150.000	36.000000	35.0	5.4	6.49	2.18e-17	1.69
CM002241.1-1359	CM002241.1	571809	571959	+	72.0	150.000	37.000000	35.0	8.0	4.37	1.74e-12	1.49
CM002241.1-1844	CM002241.1	1397121	1397271	+	72.0	150.000	35.500000	35.0	8.4	4.19	5.51e-12	1.28
CM002241.1-2149	CM002241.1	3281462	3281612	+	72.0	150.000	35.000000	35.0	7.1	4.90	7.18e-14	1.28
CM002242.1-1371	CM002242.1	1274413	1274563	+	72.0	150.000	37.000000	35.0	8.4	4.19	5.51e-12	1.33
CM002236.1-4570	CM002236.1	3689250	3689400	+	71.0	150.000	34.500000	34.5	8.4	4.13	2.33e-11	1.15
CM002236.1-2299	CM002236.1	7345940	7346090	+	71.0	150.000	38.000000	34.5	8.5	4.04	3.97e-11	1.30
CM002237.1-2541	CM002237.1	621211	621361	+	71.0	150.000	34.500000	34.5	8.0	4.31	7.66e-12	1.56
CM002237.1-2658	CM002237.1	2993282	2993432	+	71.0	150.000	34.500000	34.5	8.0	4.31	7.66e-12	1.30
CM002238.1-1941	CM002238.1	1866220	1866370	+	71.0	150.000	36.000000	34.5	7.5	4.61	1.28e-12	1.20
CM002239.1-2655	CM002239.1	2656370	2656520	+	71.0	150.000	34.500000	34.5	8.4	4.13	2.33e-11	1.61
CM002239.1-2154	CM002239.1	2866877	2867027	+	71.0	150.000	35.500000	34.5	6.6	5.21	4.43e-14	1.53
CM002239.1-1207	CM002239.1	5081485	5081635	+	71.0	150.000	38.500000	34.5	6.3	5.50	9.87e-15	1.39
CM002240.1-1772	CM002240.1	531098	531248	+	71.0	150.000	36.500000	34.5	8.4	4.13	2.33e-11	1.61
CM002241.1-2367	CM002241.1	3478211	3478361	+	71.0	150.000	34.500000	34.5	7.0	4.95	1.81e-13	1.42
CM002242.1-2225	CM002242.1	524122	524272	+	71.0	150.000	34.500000	34.5	8.5	4.04	3.97e-11	1.39
CM002242.1-1837	CM002242.1	1046566	1046716	+	71.0	150.000	35.500000	34.5	7.3	4.72	6.80e-13	1.22
CM002242.1-2296	CM002242.1	1832279	1832429	+	71.0	150.000	34.500000	34.5	8.2	4.22	1.35e-11	1.65
CM002242.1-2382	CM002242.1	3079551	3079701	+	71.0	150.000	34.500000	34.5	7.3	4.72	6.80e-13	1.25
CM002242.1-2429	CM002242.1	4195423	4195573	+	71.0	150.000	34.500000	34.5	7.8	4.40	4.29e-12	1.49
CM002236.1-4962	CM002236.1	2065984	2066134	+	70.0	150.000	34.000000	34.0	6.4	5.28	2.12e-14	1.36
CM002236.1-2745	CM002236.1	3922240	3922390	+	70.0	150.000	37.000000	34.0	6.8	5.01	9.06e-14	1.36
CM002236.1-3099	CM002236.1	4856457	4856607	+	70.0	150.000	36.500000	34.0	8.2	4.16	1.35e-11	1.30
CM002236.1-4755	CM002236.1	6745565	6745715	+	70.0	150.000	34.500000	34.0	7.1	4.76	3.55e-13	1.56
CM002237.1-1389	CM002237.1	1111441	1111591	+	70.0	150.000	38.000000	34.0	8.4	4.07	2.33e-11	1.39
CM002238.1-2724	CM002238.1	5029863	5030013	+	70.0	150.000	34.500000	34.0	8.0	4.25	7.66e-12	1.39
CM002239.1-2346	CM002239.1	1804319	1804469	+	70.0	150.000	35.000000	34.0	8.0	4.25	7.66e-12	1.36
CM002240.1-2979	CM002240.1	560723	560873	+	70.0	150.000	34.000000	34.0	7.8	4.34	4.29e-12	1.53
CM002240.1-3070	CM002240.1	1458701	1458851	+	70.0	150.000	34.000000	34.0	6.1	5.58	4.48e-15	1.36
CM002240.1-2062	CM002240.1	2453776	2453926	+	70.0	150.000	36.000000	34.0	6.3	5.42	9.87e-15	1.27
CM002241.1-2397	CM002241.1	199431	199581	+	70.0	150.000	34.000000	34.0	7.1	4.76	3.55e-13	1.27
CM002241.1-2443	CM002241.1	1152281	1152431	+	70.0	150.000	34.000000	34.0	7.0	4.88	1.81e-13	1.36
CM002241.1-2474	CM002241.1	1763668	1763818	+	70.0	150.000	34.000000	34.0	5.6	6.10	3.53e-16	1.42
CM002241.1-2596	CM002241.1	3216681	3216831	+	70.0	150.000	34.000000	34.0	7.5	4.54	1.28e-12	1.33
CM002241.1-2637	CM002241.1	3900704	3900854	+	70.0	150.000	34.000000	34.0	8.0	4.25	7.66e-12	1.56
CM002241.1-2383	CM002241.1	4080047	4080197	+	70.0	150.000	34.500000	34.0	8.4	4.07	2.33e-11	1.33
CM002242.1-1347	CM002242.1	713506	713656	+	70.0	150.000	37.000000	34.0	7.3	4.65	6.80e-13	1.45
CM002242.1-2476	CM002242.1	985422	985572	+	70.0	150.000	34.000000	34.0	8.4	4.07	2.33e-11	1.49
CM002236.1-5516	CM002236.1	3070762	3070912	+	68.9	150.000	33.500000	33.5	7.3	4.58	3.19e-12	1.35
CM002236.1-4648	CM002236.1	4374680	4374830	+	68.9	150.000	34.500000	33.5	6.3	5.34	5.39e-14	1.45
CM002237.1-3002	CM002237.1	169797	169947	+	68.9	150.000	33.500000	33.5	7.5	4.47	5.86e-12	1.21
CM002237.1-2350	CM002237.1	1031861	1032011	+	68.9	150.000	35.000000	33.5	8.0	4.18	3.28e-11	1.24
CM002238.1-2129	CM002238.1	2166880	2167030	+	68.9	150.000	35.500000	33.5	8.0	4.18	3.28e-11	1.75
CM002238.1-1454	CM002238.1	4641592	4641742	+	68.9	150.000	37.500000	33.5	5.2	6.41	3.60e-16	1.61
CM002239.1-2043	CM002239.1	52767	52917	+	68.9	150.000	35.500000	33.5	6.6	5.06	2.29e-13	1.56
CM002239.1-1236	CM002239.1	151749	151899	+	68.9	150.000	38.000000	33.5	8.0	4.18	3.28e-11	1.49
CM002239.1-2798	CM002239.1	176458	176608	+	68.9	150.000	34.000000	33.5	7.7	4.37	1.06e-11	1.24
CM002239.1-3140	CM002239.1	317262	317412	+	68.9	150.000	33.500000	33.5	7.0	4.81	8.91e-13	1.21
CM002239.1-2814	CM002239.1	502980	503130	+	68.9	150.000	34.000000	33.5	6.8	4.93	4.57e-13	1.41
CM002239.1-3254	CM002239.1	2101424	2101574	+	68.9	150.000	33.500000	33.5	8.0	4.18	3.28e-11	1.45
CM002239.1-2161	CM002239.1	3207015	3207165	+	68.9	150.000	35.500000	33.5	7.8	4.28	1.88e-11	1.49
CM002239.1-3394	CM002239.1	4839305	4839455	+	68.9	150.000	33.500000	33.5	8.4	4.01	9.56e-11	1.52
CM002239.1-2750	CM002239.1	4842578	4842728	+	68.9	150.000	34.500000	33.5	7.8	4.28	1.88e-11	1.32
CM002239.1-2768	CM002239.1	5382392	5382542	+	68.9	150.000	34.500000	33.5	7.7	4.37	1.06e-11	1.26
CM002239.1-2028	CM002239.1	5531926	5532076	+	68.9	150.000	36.000000	33.5	7.1	4.69	1.70e-12	1.56
CM002240.1-1964	CM002240.1	414705	414855	+	68.9	150.000	36.000000	33.5	5.2	6.41	3.60e-16	1.41
CM002240.1-3363	CM002240.1	1002109	1002259	+	68.9	150.000	33.500000	33.5	4.9	6.87	5.17e-17	1.35
CM002240.1-3102	CM002240.1	2253714	2253864	+	68.9	150.000	34.000000	33.5	7.1	4.69	1.70e-12	1.24
CM002240.1-3928	CM002240.1	3422288	3422438	+	68.9	150.000	33.000000	33.5	6.8	4.93	4.57e-13	1.41
CM002240.1-3600	CM002240.1	4754120	4754270	+	68.9	150.000	33.500000	33.5	7.7	4.37	1.06e-11	1.14
CM002240.1-2629	CM002240.1	5654860	5655010	+	68.9	150.000	35.000000	33.5	7.1	4.69	1.70e-12	1.45
CM002241.1-2446	CM002241.1	1199969	1200119	+	68.9	150.000	34.000000	33.5	8.0	4.18	3.28e-11	1.45
CM002241.1-2471	CM002241.1	1709206	1709356	+	68.9	150.000	34.000000	33.5	6.3	5.34	5.39e-14	1.29
CM002242.1-2202	CM002242.1	91982	92132	+	68.9	150.000	34.500000	33.5	6.8	4.93	4.57e-13	1.41
CM002242.1-2891	CM002242.1	2830627	2830777	+	68.9	150.000	33.500000	33.5	8.4	4.01	9.56e-11	1.41
KI440766.1-272	KI440766.1	118017	118167	+	68.9	150.000	33.500000	33.5	7.5	4.47	5.86e-12	1.41
CM002236.1-4915	CM002236.1	723629	723779	+	67.9	150.000	34.000000	33.0	5.0	6.54	1.39e-16	1.14
CM002236.1-4445	CM002236.1	1189263	1189413	+	67.9	150.000	34.500000	33.0	8.0	4.12	3.28e-11	1.35
CM002236.1-6044	CM002236.1	1469377	1469527	+	67.9	150.000	33.000000	33.0	7.7	4.31	1.06e-11	1.49
CM002236.1-3720	CM002236.1	3346855	3347005	+	67.9	150.000	35.500000	33.0	7.7	4.31	1.06e-11	1.75
CM002236.1-5812	CM002236.1	7392633	7392783	+	67.9	150.000	33.500000	33.0	6.1	5.42	2.52e-14	1.65
CM002236.1-5257	CM002236.1	7696794	7696944	+	67.9	150.000	34.000000	33.0	4.0	8.24	1.82e-19	1.38
CM002236.1-5299	CM002236.1	8921516	8921666	+	67.9	150.000	34.000000	33.0	6.6	4.99	2.29e-13	1.41
CM002236.1-5331	CM002236.1	9529746	9529896	+	67.9	150.000	34.000000	33.0	8.0	4.12	3.28e-11	1.29
CM002236.1-5921	CM002236.1	9531391	9531541	+	67.9	150.000	33.500000	33.0	7.3	4.51	3.19e-12	1.38
CM002237.1-2122	CM002237.1	445791	445941	+	67.9	150.000	35.500000	33.0	7.3	4.51	3.19e-12	1.32
CM002237.1-3031	CM002237.1	782063	782213	+	67.9	150.000	33.500000	33.0	4.7	7.02	1.84e-17	1.19
CM002237.1-2135	CM002237.1	931808	931958	+	67.9	150.000	35.500000	33.0	8.2	4.03	5.64e-11	1.29
CM002237.1-2244	CM002237.1	3059473	3059623	+	67.9	150.000	35.500000	33.0	8.2	4.03	5.64e-11	1.21
CM002238.1-2194	CM002238.1	4345876	4346026	+	67.9	150.000	35.500000	33.0	8.2	4.03	5.64e-11	1.65
CM002238.1-3678	CM002238.1	4790596	4790746	+	67.9	150.000	33.000000	33.0	7.7	4.31	1.06e-11	1.49
CM002239.1-3469	CM002239.1	331441	331591	+	67.9	150.000	33.000000	33.0	8.0	4.12	3.28e-11	1.49
CM002239.1-3149	CM002239.1	523054	523204	+	67.9	150.000	33.500000	33.0	7.7	4.31	1.06e-11	1.24
CM002239.1-2693	CM002239.1	3798919	3799069	+	67.9	150.000	34.500000	33.0	7.0	4.74	8.91e-13	1.49
CM002240.1-3065	CM002240.1	1356807	1356957	+	67.9	150.000	34.000000	33.0	8.2	4.03	5.64e-11	1.41
CM002240.1-3192	CM002240.1	4568707	4568857	+	67.9	150.000	34.000000	33.0	5.9	5.57	1.14e-14	1.49
CM002240.1-3635	CM002240.1	5431076	5431226	+	67.9	150.000	33.500000	33.0	7.1	4.62	1.70e-12	1.45
CM002241.1-2912	CM002241.1	201948	202098	+	67.9	150.000	33.000000	33.0	7.7	4.31	1.06e-11	1.32
CM002241.1-2718	CM002241.1	1356295	1356445	+	67.9	150.000	33.500000	33.0	6.8	4.86	4.57e-13	1.49
CM002241.1-2975	CM002241.1	1357776	1357926	+	67.9	150.000	33.000000	33.0	7.3	4.51	3.19e-12	1.80
CM002241.1-2091	CM002241.1	2684749	2684899	+	67.9	150.000	35.000000	33.0	7.7	4.31	1.06e-11	1.86
CM002241.1-1979	CM002241.1	4074667	4074817	+	67.9	150.000	35.500000	33.0	8.2	4.03	5.64e-11	1.49
CM002242.1-3190	CM002242.1	2958811	2958961	+	67.9	150.000	33.000000	33.0	7.0	4.74	8.91e-13	1.52
CM002236.1-5995	CM002236.1	853757	853907	+	66.9	150.000	33.000000	32.5	8.0	4.06	1.36e-10	1.41
CM002236.1-6234	CM002236.1	4117766	4117916	+	66.9	150.000	33.000000	32.5	7.3	4.44	1.45e-11	1.41
CM002237.1-3468	CM002237.1	2762131	2762281	+	66.9	150.000	33.000000	32.5	6.3	5.19	2.86e-13	1.65
CM002237.1-3254	CM002237.1	4082042	4082192	+	66.9	150.000	33.500000	32.5	5.6	5.83	1.29e-14	1.41
CM002238.1-2450	CM002238.1	13165	13315	+	66.9	150.000	34.500000	32.5	7.1	4.55	7.93e-12	1.70
CM002238.1-3396	CM002238.1	134466	134616	+	66.9	150.000	33.000000	32.5	7.0	4.67	4.25e-12	1.48
CM002239.1-2819	CM002239.1	784799	784949	+	66.9	150.000	34.000000	32.5	8.0	4.06	1.36e-10	1.70
CM002239.1-3335	CM002239.1	3809479	3809629	+	66.9	150.000	33.500000	32.5	7.8	4.15	7.98e-11	1.34
CM002240.1-2520	CM002240.1	2261261	2261411	+	66.9	150.000	35.000000	32.5	7.8	4.15	7.98e-11	1.48
CM002240.1-3919	CM002240.1	3268452	3268602	+	66.9	150.000	33.000000	32.5	7.8	4.15	7.98e-11	1.16
CM002240.1-3539	CM002240.1	3916956	3917106	+	66.9	150.000	33.500000	32.5	7.8	4.15	7.98e-11	1.41
CM002240.1-3284	CM002240.1	6220263	6220413	+	66.9	150.000	34.000000	32.5	8.0	4.06	1.36e-10	1.41
CM002241.1-1336	CM002241.1	3834146	3834296	+	66.9	150.000	37.500000	32.5	6.8	4.79	2.24e-12	1.48
CM002242.1-2749	CM002242.1	1290980	1291130	+	66.9	150.000	33.500000	32.5	7.0	4.67	4.25e-12	1.34
CM002242.1-3213	CM002242.1	3366529	3366679	+	66.9	150.000	33.000000	32.5	8.0	4.06	1.36e-10	1.38
CM002236.1-5389	CM002236.1	852086	852236	+	65.9	150.000	33.500000	32.0	7.8	4.08	7.98e-11	1.34
CM002236.1-5821	CM002236.1	7478637	7478787	+	65.9	150.000	33.500000	32.0	7.8	4.08	7.98e-11	1.56
CM002238.1-3418	CM002238.1	459163	459313	+	65.9	150.000	33.000000	32.0	6.4	4.97	5.80e-13	1.52
CM002238.1-1544	CM002238.1	1607466	1607616	+	65.9	150.000	37.000000	32.0	7.8	4.08	7.98e-11	1.52
CM002238.1-2660	CM002238.1	3291318	3291468	+	65.9	150.000	34.500000	32.0	5.0	6.34	9.14e-16	1.52
CM002238.1-2449	CM002238.1	5190282	5190432	+	65.9	150.000	35.000000	32.0	7.1	4.48	7.93e-12	1.26
CM002239.1-3143	CM002239.1	407587	407737	+	65.9	150.000	33.500000	32.0	6.8	4.71	2.24e-12	1.26
CM002239.1-3107	CM002239.1	5779594	5779744	+	65.9	150.000	34.000000	32.0	6.4	4.97	5.80e-13	1.28
CM002240.1-3708	CM002240.1	127701	127851	+	65.9	150.000	33.000000	32.0	7.0	4.60	4.25e-12	1.18
CM002241.1-3093	CM002241.1	2897431	2897581	+	65.9	150.000	33.000000	32.0	7.5	4.27	2.60e-11	1.65
CM002236.1-6504	CM002236.1	9111489	9111639	+	64.8	150.000	33.000000	31.5	5.7	5.48	1.64e-13	1.56
CM002236.1-6511	CM002236.1	9260524	9260674	+	64.8	150.000	33.000000	31.5	5.2	6.03	1.41e-14	1.44
CM002237.1-3396	CM002237.1	1509388	1509538	+	64.8	150.000	33.000000	31.5	7.3	4.31	6.40e-11	1.22
CM002237.1-2880	CM002237.1	2501571	2501721	+	64.8	150.000	34.000000	31.5	6.3	5.03	1.47e-12	1.56
CM002237.1-3175	CM002237.1	3071193	3071343	+	64.8	150.000	33.500000	31.5	7.5	4.21	1.12e-10	1.70
CM002237.1-3253	CM002237.1	4029416	4029566	+	64.8	150.000	33.500000	31.5	7.3	4.31	6.40e-11	1.52
CM002238.1-3291	CM002238.1	3276364	3276514	+	64.8	150.000	33.500000	31.5	6.6	4.76	5.62e-12	1.87
CM002238.1-2715	CM002238.1	4676921	4677071	+	64.8	150.000	34.500000	31.5	7.8	4.02	3.29e-10	1.25
CM002239.1-3479	CM002239.1	505992	506142	+	64.8	150.000	33.000000	31.5	7.0	4.52	1.97e-11	1.48
CM002239.1-2569	CM002239.1	1067472	1067622	+	64.8	150.000	34.500000	31.5	6.4	4.89	2.90e-12	1.56
CM002239.1-3286	CM002239.1	2735930	2736080	+	64.8	150.000	33.500000	31.5	7.5	4.21	1.12e-10	1.48
