# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-41_ChIP_cac-3_K27me3_AbC_Rep_1
#
# total peaks = 448
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 178
# genome size = 41233650
# Total tags = 4021831.0
# Total tags in peaks = 1197834.0
# Approximate IP efficiency = 29.78%
# tags per bp = 0.097511
# expected tags per peak = 14.627
# maximum tags considered per bp = 9.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 29.0
# number of putative peaks = 49442
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-46_ChIP_cac-3_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 101
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-41_ChIP_cac-3_K27me3_AbC_Rep_1 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-41_ChIP_cac-3_K27me3_AbC_Rep_1_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-46_ChIP_cac-3_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002242.1-2970	CM002242.1	3650601	3652130	+	1145.0	1529.000	39.000000	460.5	107.3	4.29	6.69e-140	0.94
CM002236.1-4408	CM002236.1	1281037	1282210	+	1131.3	1173.000	43.500000	455.0	101.3	4.49	1.51e-145	0.95
CM002238.1-7741	CM002238.1	5060855	5062200	+	1062.9	1345.000	40.000000	427.5	93.4	4.58	2.53e-139	1.11
CM002236.1-5457	CM002236.1	1373952	1375651	+	1046.8	1699.000	34.000000	421.0	74.3	5.67	6.44e-169	1.12
CM002239.1-7203	CM002239.1	654803	655853	+	1028.1	1050.000	57.000000	413.5	80.0	5.17	4.42e-152	0.91
CM002237.1-2102	CM002237.1	4045508	4046539	+	984.6	1031.000	52.000000	396.0	82.2	4.82	2.17e-136	0.98
CM002240.1-5080	CM002240.1	2880878	2882466	+	968.5	1588.000	44.000000	389.5	96.6	4.03	1.29e-110	1.14
CM002241.1-3804	CM002241.1	3299175	3300410	+	905.1	1235.000	45.000000	364.0	83.3	4.37	1.42e-113	0.96
CM002238.1-8211	CM002238.1	4605591	4606992	+	897.6	1401.000	35.500000	361.0	84.4	4.28	5.76e-110	1.00
CM002238.1-8808	CM002238.1	4928357	4929848	+	893.9	1491.000	31.500000	359.5	73.1	4.92	3.16e-126	1.00
CM002240.1-5823	CM002240.1	6226598	6227921	+	862.8	1323.000	37.500000	347.0	83.3	4.17	7.68e-103	1.01
CM002239.1-8600	CM002239.1	3429527	3430567	+	834.2	1040.000	41.500000	335.5	63.6	5.28	3.40e-126	0.97
CM002242.1-2538	CM002242.1	255124	256038	+	829.2	914.000	47.500000	333.5	59.5	5.61	1.22e-132	0.98
CM002238.1-6612	CM002238.1	219817	220879	+	799.4	1062.000	56.000000	321.5	70.9	4.53	3.79e-104	1.07
CM002240.1-4582	CM002240.1	6225000	6226147	+	793.2	1147.000	50.000000	319.0	76.2	4.19	3.65e-95	1.06
CM002236.1-3663	CM002236.1	548143	549104	+	785.7	961.000	54.500000	316.0	71.7	4.41	8.74e-100	1.03
CM002236.1-3832	CM002236.1	8190174	8191099	+	750.9	925.000	52.000000	302.0	64.3	4.70	6.91e-102	1.01
CM002239.1-9797	CM002239.1	4941766	4942704	+	713.6	938.000	34.000000	287.0	60.4	4.76	3.56e-98	0.94
CM002240.1-5955	CM002240.1	6190746	6191746	+	704.9	1000.000	36.500000	283.5	68.9	4.12	6.24e-83	0.93
CM002240.1-4514	CM002240.1	252406	253281	+	699.9	875.000	50.500000	281.5	63.9	4.41	9.92e-89	0.95
CM002240.1-4004	CM002240.1	675123	675862	+	683.8	739.000	59.000000	275.0	61.5	4.47	2.38e-88	1.00
CM002238.1-7190	CM002238.1	472644	473703	+	630.3	1059.000	47.000000	253.5	59.8	4.24	7.71e-77	1.01
CM002240.1-5622	CM002240.1	2890159	2891288	+	621.6	1129.000	39.000000	250.0	60.9	4.10	2.34e-73	1.07
CM002241.1-2863	CM002241.1	3673197	3673832	+	598.0	635.000	64.000000	240.5	53.6	4.49	1.65e-77	0.94
CM002239.1-10232	CM002239.1	3522421	3523153	+	594.3	732.000	32.000000	239.0	42.3	5.65	1.44e-96	1.00
CM002240.1-4663	CM002240.1	364332	365009	+	594.3	677.000	48.500000	239.0	54.5	4.39	1.51e-75	0.99
CM002241.1-3124	CM002241.1	3705803	3706595	+	585.6	792.000	58.000000	235.5	47.9	4.92	2.50e-83	1.07
CM002242.1-2532	CM002242.1	3677138	3677821	+	580.6	683.000	48.000000	233.5	43.3	5.39	4.30e-90	0.97
CM002238.1-9149	CM002238.1	245807	246905	+	558.2	1098.000	29.500000	224.5	52.3	4.29	3.65e-69	1.09
CM002242.1-3354	CM002242.1	953686	954777	+	548.3	1091.000	33.500000	220.5	54.0	4.08	3.07e-64	0.98
CM002239.1-8478	CM002239.1	580495	581031	+	473.7	536.000	42.500000	190.5	42.9	4.44	4.23e-61	0.98
CM002239.1-8049	CM002239.1	5343450	5344211	+	473.7	761.000	47.000000	190.5	46.8	4.07	1.64e-55	1.03
CM002238.1-7540	CM002238.1	531715	532400	+	446.3	685.000	42.000000	179.5	44.8	4.01	1.52e-51	0.95
CM002239.1-9205	CM002239.1	5262135	5262786	+	443.8	651.000	37.500000	178.5	37.6	4.75	2.22e-61	0.99
CM002239.1-10847	CM002239.1	681010	681717	+	440.1	707.000	29.500000	177.0	33.8	5.24	2.73e-67	1.25
CM002240.1-4525	CM002240.1	543748	544418	+	440.1	670.000	50.500000	177.0	42.7	4.14	4.55e-53	1.03
CM002237.1-3064	CM002237.1	4086034	4086906	+	436.4	872.000	32.000000	175.5	40.2	4.36	2.47e-55	1.07
CM002238.1-7235	CM002238.1	4724832	4725496	+	436.4	664.000	46.500000	175.5	41.0	4.28	2.82e-54	1.08
CM002238.1-7883	CM002238.1	4878546	4879463	+	435.1	917.000	38.500000	175.0	43.2	4.05	3.03e-51	1.15
CM002237.1-2413	CM002237.1	473240	473841	+	431.4	601.000	42.000000	173.5	41.0	4.23	5.13e-53	1.04
CM002236.1-4919	CM002236.1	7294255	7294952	+	425.2	697.000	38.500000	171.0	34.9	4.89	5.65e-61	1.05
CM002239.1-9183	CM002239.1	3489267	3489821	+	406.5	554.000	37.500000	163.5	33.2	4.93	1.99e-58	0.99
CM002239.1-8781	CM002239.1	3001938	3002521	+	394.1	583.000	40.000000	158.5	36.3	4.37	3.17e-50	1.27
CM002240.1-4649	CM002240.1	6166198	6166795	+	386.6	597.000	49.000000	155.5	29.2	5.32	7.99e-60	1.01
CM002240.1-4712	CM002240.1	253892	254368	+	368.0	476.000	48.000000	148.0	34.4	4.31	1.32e-46	1.03
CM002240.1-4903	CM002240.1	5952763	5953233	+	351.8	470.000	46.000000	141.5	33.6	4.21	3.14e-43	1.06
CM002238.1-7505	CM002238.1	4725886	4726484	+	350.6	598.000	42.500000	141.0	34.7	4.07	7.92e-42	0.93
CM002242.1-3485	CM002242.1	1350589	1351103	+	349.3	514.000	32.000000	140.5	28.9	4.86	9.80e-50	0.94
CM002236.1-3986	CM002236.1	9797894	9798230	+	343.1	336.000	49.500000	138.0	31.9	4.33	7.77e-44	0.90
CM002239.1-8592	CM002239.1	798380	798834	+	329.5	454.000	41.500000	132.5	31.7	4.18	2.93e-40	1.02
CM002236.1-5257	CM002236.1	7195774	7196456	+	319.5	682.000	35.500000	128.5	29.8	4.31	1.98e-40	1.01
CM002239.1-8375	CM002239.1	663372	663847	+	318.3	475.000	43.500000	128.0	24.2	5.28	1.50e-49	1.28
CM002236.1-5794	CM002236.1	6979804	6980313	+	312.0	509.000	32.000000	125.5	29.5	4.25	6.00e-39	1.08
CM002238.1-6469	CM002238.1	4515663	4515945	+	299.6	282.000	59.000000	120.5	25.6	4.72	1.17e-41	1.05
CM002236.1-5254	CM002236.1	6954626	6955075	+	297.1	449.000	35.500000	119.5	22.5	5.32	2.63e-46	1.15
CM002241.1-3334	CM002241.1	3897406	3897822	+	289.7	416.000	53.500000	116.5	24.2	4.81	4.26e-41	0.90
CM002242.1-2429	CM002242.1	936586	936973	+	282.2	387.000	50.500000	113.5	27.8	4.09	6.50e-34	1.11
CM002239.1-8642	CM002239.1	579172	579628	+	276.0	456.000	41.000000	111.0	21.4	5.18	1.99e-42	1.16
CM002238.1-7260	CM002238.1	590221	590737	+	274.8	516.000	46.000000	110.5	25.3	4.38	1.60e-35	1.06
CM002240.1-4059	CM002240.1	695577	695905	+	273.5	328.000	58.000000	110.0	25.6	4.31	4.26e-35	1.02
CM002239.1-10378	CM002239.1	5268020	5268589	+	256.1	569.000	31.500000	103.0	25.7	4.01	1.53e-30	0.97
CM002241.1-4530	CM002241.1	3351669	3352015	+	247.4	346.000	37.000000	99.5	20.4	4.87	8.73e-36	0.99
KI440766.1-1	KI440766.1	188	338	+	247.4	150.000	105.000000	99.5	23.9	4.16	1.90e-30	0.99
CM002241.1-5066	CM002241.1	3838991	3839501	+	246.2	510.000	33.000000	99.0	22.0	4.49	3.33e-33	1.07
CM002242.1-2357	CM002242.1	880665	880992	+	243.7	327.000	53.000000	98.0	22.9	4.28	2.94e-31	0.99
CM002236.1-4795	CM002236.1	7252489	7252866	+	235.0	377.000	39.500000	94.5	18.2	5.19	4.10e-36	0.99
CM002239.1-9982	CM002239.1	3488240	3488626	+	225.0	386.000	33.000000	90.5	22.3	4.05	4.35e-27	1.17
CM002236.1-3955	CM002236.1	8686805	8687095	+	221.3	290.000	50.000000	89.0	20.0	4.46	8.96e-30	0.92
CM002237.1-2365	CM002237.1	692388	692791	+	221.3	403.000	43.500000	89.0	22.0	4.04	7.23e-27	1.10
CM002240.1-4943	CM002240.1	546889	547208	+	218.8	319.000	45.500000	88.0	20.9	4.22	7.51e-28	1.24
CM002240.1-6385	CM002240.1	6222473	6222832	+	211.3	359.000	33.500000	85.0	21.1	4.02	1.35e-25	0.99
CM002239.1-9802	CM002239.1	5046316	5046733	+	208.9	417.000	34.000000	84.0	19.2	4.37	1.27e-27	1.06
CM002241.1-4603	CM002241.1	3846502	3846853	+	205.1	351.000	36.500000	82.5	19.7	4.19	9.97e-26	1.03
CM002239.1-10140	CM002239.1	5283772	5284144	+	203.9	372.000	32.500000	82.0	18.6	4.40	3.37e-27	1.08
CM002239.1-9415	CM002239.1	1705622	1705897	+	201.4	275.000	36.000000	81.0	17.5	4.64	2.43e-28	1.00
CM002242.1-2231	CM002242.1	708379	708604	+	201.4	225.000	58.000000	81.0	17.3	4.67	1.42e-28	1.02
CM002239.1-7553	CM002239.1	4943394	4943621	+	198.9	227.000	52.500000	80.0	19.1	4.19	2.72e-25	1.09
CM002241.1-3176	CM002241.1	195014	195249	+	197.7	235.000	56.500000	79.5	19.4	4.10	2.86e-24	0.99
CM002241.1-3461	CM002241.1	1328000	1328280	+	193.9	280.000	50.500000	78.0	17.6	4.43	3.91e-26	1.16
CM002241.1-5757	CM002241.1	3866825	3867245	+	193.9	420.000	29.500000	78.0	19.1	4.09	4.75e-24	0.96
CM002239.1-7986	CM002239.1	1702809	1703067	+	185.2	258.000	47.500000	74.5	13.9	5.34	1.62e-29	0.97
CM002239.1-8566	CM002239.1	5102140	5102417	+	180.3	277.000	42.000000	72.5	17.3	4.18	9.85e-23	1.06
CM002241.1-4886	CM002241.1	1316246	1316551	+	179.0	305.000	34.000000	72.0	14.1	5.11	8.32e-28	1.13
CM002239.1-7160	CM002239.1	338056	338246	+	174.1	190.000	57.500000	70.0	15.4	4.54	3.12e-24	0.99
CM002237.1-2172	CM002237.1	4476511	4476740	+	172.8	229.000	49.500000	69.5	16.2	4.30	1.71e-22	0.98
CM002240.1-4288	CM002240.1	246576	246802	+	172.8	226.000	54.000000	69.5	16.3	4.26	2.77e-22	1.13
CM002236.1-4814	CM002236.1	252402	252628	+	171.6	226.000	39.000000	69.0	17.0	4.05	2.82e-21	0.99
CM002242.1-2867	CM002242.1	3673697	3673966	+	167.8	269.000	41.000000	67.5	16.2	4.18	3.11e-21	0.98
CM002238.1-7789	CM002238.1	4997941	4998212	+	162.9	271.000	39.500000	65.5	16.0	4.09	3.39e-20	1.04
CM002239.1-10433	CM002239.1	787737	788052	+	161.6	315.000	31.000000	65.0	16.2	4.02	5.31e-20	1.11
CM002242.1-2972	CM002242.1	4029558	4029823	+	161.6	265.000	39.000000	65.0	13.9	4.66	3.35e-23	1.16
CM002238.1-8788	CM002238.1	4695480	4695746	+	159.1	266.000	31.500000	64.0	12.3	5.19	2.90e-25	1.15
CM002236.1-5836	CM002236.1	327952	328266	+	157.9	314.000	31.500000	63.5	12.2	5.21	8.21e-25	1.18
CM002236.1-4452	CM002236.1	546207	546403	+	157.9	196.000	43.000000	63.5	14.4	4.41	3.32e-21	1.00
CM002236.1-3764	CM002236.1	8182784	8182973	+	157.9	189.000	53.000000	63.5	14.2	4.46	2.01e-21	1.01
CM002241.1-3817	CM002241.1	3872797	3873061	+	156.6	264.000	45.000000	63.0	13.8	4.56	4.28e-22	1.13
CM002242.1-3365	CM002242.1	1601724	1602001	+	154.2	277.000	33.500000	62.0	14.8	4.18	6.16e-20	1.07
CM002236.1-5650	CM002236.1	8708046	8708309	+	152.9	263.000	33.000000	61.5	15.0	4.11	4.09e-19	1.18
CM002242.1-2988	CM002242.1	1348972	1349219	+	151.7	247.000	38.500000	61.0	14.5	4.20	1.02e-19	1.10
CM002239.1-9916	CM002239.1	5282596	5282862	+	150.4	266.000	33.500000	60.5	14.1	4.29	1.04e-19	0.92
CM002237.1-2091	CM002237.1	4047270	4047457	+	149.2	187.000	52.500000	60.0	14.5	4.13	4.29e-19	1.05
CM002241.1-4166	CM002241.1	3838319	3838566	+	149.2	247.000	40.500000	60.0	13.8	4.35	3.93e-20	1.06
CM002240.1-6873	CM002240.1	250650	250948	+	147.9	298.000	30.500000	59.5	13.4	4.45	3.90e-20	1.07
CM002237.1-2626	CM002237.1	694947	695183	+	145.5	236.000	37.500000	58.5	14.4	4.07	4.66e-18	0.98
CM002240.1-4014	CM002240.1	74333	74483	+	144.2	150.000	58.500000	58.0	14.2	4.07	2.97e-18	0.98
CM002240.1-4679	CM002240.1	1711963	1712152	+	144.2	189.000	48.500000	58.0	14.4	4.03	4.66e-18	1.05
CM002240.1-4536	CM002240.1	5950889	5951077	+	144.2	188.000	50.500000	58.0	13.2	4.39	1.05e-19	1.08
CM002239.1-9459	CM002239.1	5261225	5261494	+	143.0	269.000	36.000000	57.5	13.5	4.26	1.22e-18	1.06
CM002237.1-2274	CM002237.1	815146	815380	+	141.7	234.000	46.000000	57.0	13.4	4.27	7.55e-19	1.09
CM002241.1-2975	CM002241.1	145124	145274	+	141.7	150.000	61.000000	57.0	13.9	4.09	4.93e-18	1.00
CM002239.1-9037	CM002239.1	5263646	5263885	+	140.5	239.000	38.500000	56.5	14.1	4.01	3.16e-17	1.25
CM002238.1-8282	CM002238.1	4722471	4722725	+	138.0	254.000	35.000000	55.5	12.8	4.34	2.04e-18	1.09
CM002239.1-8571	CM002239.1	5196365	5196554	+	136.8	189.000	42.000000	55.0	12.5	4.41	7.57e-19	1.07
CM002238.1-8115	CM002238.1	4996714	4996937	+	135.5	223.000	36.500000	54.5	12.0	4.53	7.41e-19	1.05
CM002240.1-4852	CM002240.1	1713070	1713303	+	135.5	233.000	46.500000	54.5	13.2	4.12	3.59e-17	1.01
CM002242.1-2526	CM002242.1	1347322	1347510	+	135.5	188.000	48.000000	54.5	13.5	4.03	8.82e-17	1.05
CM002240.1-5884	CM002240.1	6171925	6172152	+	134.3	227.000	37.000000	54.0	11.6	4.66	1.52e-19	1.00
CM002240.1-4915	CM002240.1	6213329	6213526	+	134.3	197.000	46.000000	54.0	12.9	4.18	1.42e-17	1.03
CM002241.1-3311	CM002241.1	3892583	3892733	+	134.3	150.000	54.000000	54.0	12.2	4.43	1.24e-18	1.10
CM002237.1-2241	CM002237.1	718	868	+	133.0	150.000	47.000000	53.5	13.2	4.05	1.47e-16	0.98
CM002236.1-4634	CM002236.1	585966	586153	+	130.5	187.000	41.000000	52.5	12.3	4.26	3.88e-17	0.95
CM002240.1-5801	CM002240.1	2886972	2887199	+	130.5	227.000	37.500000	52.5	12.8	4.11	1.57e-16	1.04
CM002240.1-5205	CM002240.1	6224421	6224620	+	130.5	199.000	43.000000	52.5	11.9	4.41	9.01e-18	1.07
CM002240.1-6062	CM002240.1	1726928	1727167	+	129.3	239.000	35.500000	52.0	12.9	4.02	2.46e-16	0.97
CM002238.1-8283	CM002238.1	4723487	4723718	+	128.1	231.000	35.000000	51.5	9.1	5.66	7.24e-22	1.12
CM002238.1-8787	CM002238.1	4690313	4690548	+	126.8	235.000	31.500000	51.0	12.5	4.09	2.61e-16	1.07
CM002240.1-6237	CM002240.1	280818	281048	+	125.6	230.000	34.000000	50.5	11.5	4.41	3.98e-17	1.10
CM002240.1-4357	CM002240.1	2882880	2883030	+	125.6	150.000	53.000000	50.5	12.0	4.19	2.73e-16	1.05
CM002236.1-4196	CM002236.1	8727660	8727847	+	124.3	187.000	46.500000	50.0	11.0	4.54	8.60e-18	1.11
CM002239.1-7813	CM002239.1	1710484	1710634	+	123.1	150.000	49.500000	49.5	12.2	4.06	1.79e-15	1.05
CM002238.1-7669	CM002238.1	591355	591544	+	120.6	189.000	40.500000	48.5	10.6	4.59	3.80e-17	1.13
CM002240.1-4618	CM002240.1	6192672	6192822	+	120.6	150.000	49.500000	48.5	11.7	4.13	1.90e-15	1.13
CM002236.1-4056	CM002236.1	488848	488998	+	119.3	150.000	48.000000	48.0	11.6	4.14	1.20e-15	1.02
CM002240.1-4703	CM002240.1	202555	202705	+	119.3	150.000	48.000000	48.0	11.7	4.09	1.90e-15	1.27
CM002236.1-4012	CM002236.1	7369517	7369667	+	118.1	150.000	49.000000	47.5	10.3	4.62	6.15e-17	1.11
CM002238.1-7148	CM002238.1	270378	270528	+	118.1	150.000	47.500000	47.5	11.3	4.20	1.99e-15	1.12
CM002240.1-5062	CM002240.1	249083	249271	+	118.1	188.000	44.000000	47.5	11.6	4.09	5.00e-15	1.15
CM002240.1-5041	CM002240.1	679247	679439	+	118.1	192.000	44.500000	47.5	10.9	4.37	4.73e-16	1.18
CM002241.1-5662	CM002241.1	403523	403749	+	118.1	226.000	29.500000	47.5	10.3	4.62	6.15e-17	1.18
CM002238.1-7924	CM002238.1	4474262	4474450	+	116.9	188.000	38.000000	47.0	11.3	4.16	1.99e-15	1.06
CM002242.1-2571	CM002242.1	3652641	3652791	+	116.9	150.000	47.000000	47.0	11.3	4.16	1.99e-15	1.02
CM002237.1-2477	CM002237.1	1709628	1709817	+	115.6	189.000	41.000000	46.5	10.6	4.40	7.76e-16	1.13
CM002239.1-8052	CM002239.1	174195	174345	+	115.6	150.000	46.500000	46.5	10.9	4.28	2.06e-15	1.10
CM002241.1-4427	CM002241.1	1603461	1603655	+	114.4	194.000	38.000000	46.0	11.3	4.07	8.34e-15	1.12
CM002240.1-5918	CM002240.1	553213	553442	+	113.1	229.000	36.500000	45.5	10.3	4.43	1.27e-15	1.06
CM002241.1-3703	CM002241.1	3354950	3355100	+	113.1	150.000	46.500000	45.5	9.8	4.62	2.72e-16	1.00
CM002242.1-2552	CM002242.1	3672794	3672944	+	113.1	150.000	47.500000	45.5	11.0	4.13	1.39e-14	1.11
CM002239.1-8452	CM002239.1	4243659	4243809	+	111.9	150.000	43.000000	45.0	10.7	4.20	5.48e-15	1.07
CM002242.1-2557	CM002242.1	306321	306471	+	111.9	150.000	47.000000	45.0	10.6	4.26	3.40e-15	1.15
CM002238.1-7298	CM002238.1	4727048	4727198	+	110.6	150.000	45.500000	44.5	10.9	4.10	3.65e-14	1.08
CM002241.1-4760	CM002241.1	3707047	3707235	+	110.6	188.000	35.000000	44.5	10.6	4.21	1.46e-14	1.09
CM002236.1-5945	CM002236.1	253034	253227	+	108.2	193.000	31.000000	43.5	10.6	4.11	6.10e-14	0.99
CM002240.1-5604	CM002240.1	423902	424099	+	108.2	197.000	39.000000	43.5	8.8	4.94	1.33e-16	1.00
CM002236.1-4421	CM002236.1	1381106	1381256	+	106.9	150.000	43.500000	43.0	10.0	4.31	9.24e-15	1.00
CM002240.1-6077	CM002240.1	6193242	6193433	+	105.7	191.000	35.500000	42.5	10.4	4.08	1.60e-13	1.02
CM002238.1-7548	CM002238.1	4597963	4598113	+	104.4	150.000	42.000000	42.0	10.3	4.09	1.02e-13	0.97
CM002239.1-8301	CM002239.1	376491	376641	+	104.4	150.000	44.000000	42.0	9.0	4.69	1.13e-15	1.02
CM002239.1-8309	CM002239.1	694784	694934	+	104.4	150.000	44.000000	42.0	10.3	4.09	1.02e-13	1.10
CM002240.1-5148	CM002240.1	6165570	6165720	+	104.4	150.000	43.500000	42.0	8.8	4.77	6.53e-16	0.99
CM002241.1-3924	CM002241.1	3505964	3506114	+	104.4	150.000	43.500000	42.0	9.8	4.27	2.48e-14	1.15
CM002236.1-5723	CM002236.1	8712169	8712385	+	103.2	216.000	32.500000	41.5	10.3	4.04	4.19e-13	1.05
CM002238.1-8840	CM002238.1	406482	406674	+	103.2	192.000	31.000000	41.5	10.0	4.16	1.70e-13	1.17
CM002239.1-8330	CM002239.1	3445169	3445319	+	103.2	150.000	44.000000	41.5	10.1	4.10	2.68e-13	1.07
CM002240.1-5210	CM002240.1	156978	157128	+	103.2	150.000	42.500000	41.5	10.3	4.04	4.19e-13	1.09
CM002241.1-4026	CM002241.1	393010	393160	+	103.2	150.000	42.000000	41.5	9.4	4.42	2.50e-14	1.31
CM002236.1-4481	CM002236.1	8685333	8685483	+	101.9	150.000	43.000000	41.0	9.8	4.17	1.07e-13	1.20
CM002237.1-2398	CM002237.1	678995	679145	+	101.9	150.000	42.500000	41.0	9.3	4.43	1.51e-14	1.14
CM002238.1-7545	CM002238.1	4468555	4468705	+	101.9	150.000	42.000000	41.0	10.1	4.05	2.68e-13	1.03
CM002240.1-5396	CM002240.1	282602	282752	+	100.7	150.000	41.000000	40.5	9.8	4.12	4.47e-13	0.99
CM002240.1-5416	CM002240.1	1726202	1726352	+	100.7	150.000	41.000000	40.5	8.1	5.01	9.20e-16	1.10
CM002241.1-4982	CM002241.1	3739649	3739841	+	100.7	192.000	33.500000	40.5	8.1	5.01	9.20e-16	1.10
CM002236.1-4714	CM002236.1	310408	310558	+	99.5	150.000	40.000000	40.0	10.0	4.01	7.02e-13	1.10
CM002239.1-8537	CM002239.1	695352	695502	+	99.5	150.000	42.000000	40.0	9.4	4.26	1.10e-13	1.01
CM002236.1-4587	CM002236.1	392154	392304	+	98.2	150.000	41.500000	39.5	8.8	4.48	6.70e-14	1.11
CM002238.1-8591	CM002238.1	242557	242753	+	98.2	196.000	32.500000	39.5	9.3	4.27	2.93e-13	1.09
CM002238.1-7668	CM002238.1	581661	581811	+	98.2	150.000	40.500000	39.5	8.7	4.56	4.01e-14	1.15
CM002240.1-5526	CM002240.1	110848	110998	+	98.2	150.000	39.500000	39.5	9.8	4.01	1.83e-12	1.17
CM002240.1-5594	CM002240.1	251701	251851	+	98.2	150.000	39.000000	39.5	9.7	4.08	1.18e-12	1.01
CM002236.1-5011	CM002236.1	1279274	1279424	+	97.0	150.000	37.500000	39.0	8.8	4.43	6.70e-14	1.01
CM002239.1-8631	CM002239.1	195194	195344	+	97.0	150.000	41.000000	39.0	9.3	4.22	2.93e-13	1.13
CM002238.1-7728	CM002238.1	4760964	4761114	+	95.7	150.000	40.000000	38.5	9.5	4.03	3.08e-12	1.04
CM002239.1-8829	CM002239.1	340919	341069	+	95.7	150.000	39.500000	38.5	8.8	4.37	2.99e-13	1.07
CM002242.1-3516	CM002242.1	307014	307201	+	95.7	187.000	31.500000	38.5	8.7	4.44	1.82e-13	0.93
CM002239.1-8877	CM002239.1	3601331	3601481	+	93.2	150.000	39.500000	37.5	9.0	4.19	2.08e-12	1.10
CM002240.1-5759	CM002240.1	6090492	6090642	+	93.2	150.000	38.000000	37.5	9.0	4.19	2.08e-12	1.03
CM002241.1-4477	CM002241.1	1327322	1327472	+	93.2	150.000	37.500000	37.5	9.0	4.19	2.08e-12	1.06
CM002236.1-5061	CM002236.1	1280384	1280534	+	92.0	150.000	37.000000	37.0	9.0	4.13	2.08e-12	1.08
CM002239.1-8991	CM002239.1	197115	197265	+	92.0	150.000	38.500000	37.0	8.5	4.34	4.92e-13	1.00
CM002239.1-9182	CM002239.1	3432506	3432656	+	92.0	150.000	37.500000	37.0	7.8	4.75	3.56e-14	0.97
CM002241.1-4440	CM002241.1	3472950	3473100	+	92.0	150.000	38.000000	37.0	8.8	4.20	1.30e-12	1.03
CM002239.1-9324	CM002239.1	799360	799510	+	90.8	150.000	36.500000	36.5	8.7	4.21	3.46e-12	1.09
CM002241.1-4428	CM002241.1	1604141	1604291	+	90.8	150.000	38.000000	36.5	9.0	4.07	8.65e-12	1.13
CM002242.1-3091	CM002242.1	1601083	1601233	+	90.8	150.000	37.000000	36.5	8.1	4.52	4.87e-13	1.17
CM002236.1-5149	CM002236.1	184732	184882	+	89.5	150.000	36.000000	36.0	9.0	4.02	8.65e-12	1.15
CM002237.1-2627	CM002237.1	708716	708866	+	89.5	150.000	37.500000	36.0	8.5	4.23	2.15e-12	1.13
CM002237.1-2679	CM002237.1	4065292	4065442	+	89.5	150.000	37.000000	36.0	7.9	4.54	2.90e-13	1.17
CM002238.1-8476	CM002238.1	4599048	4599198	+	89.5	150.000	33.500000	36.0	8.7	4.16	3.46e-12	0.96
CM002239.1-9149	CM002239.1	5359955	5360105	+	89.5	150.000	38.000000	36.0	8.4	4.30	1.33e-12	1.05
CM002239.1-9170	CM002239.1	1706311	1706461	+	88.3	150.000	37.500000	35.5	7.9	4.48	1.33e-12	0.92
CM002239.1-9517	CM002239.1	2986443	2986593	+	88.3	150.000	35.500000	35.5	7.2	4.93	8.99e-14	1.01
CM002239.1-9112	CM002239.1	4245140	4245290	+	88.3	150.000	38.000000	35.5	8.5	4.17	9.18e-12	1.04
CM002240.1-6025	CM002240.1	6167514	6167664	+	88.3	150.000	36.000000	35.5	7.5	4.74	2.74e-13	1.25
CM002236.1-5092	CM002236.1	189234	189384	+	87.0	150.000	36.500000	35.0	8.1	4.33	2.19e-12	1.28
CM002236.1-5268	CM002236.1	7344142	7344292	+	85.8	150.000	35.500000	34.5	8.2	4.20	1.53e-11	1.17
CM002239.1-10951	CM002239.1	5117432	5117582	+	85.8	150.000	29.500000	34.5	8.5	4.05	3.80e-11	1.20
CM002240.1-6063	CM002240.1	2857703	2857853	+	85.8	150.000	35.500000	34.5	7.9	4.35	5.90e-12	1.13
CM002239.1-11106	CM002239.1	5061336	5061530	+	84.5	194.000	29.000000	34.0	8.2	4.13	1.53e-11	1.28
CM002241.1-4865	CM002241.1	426185	426335	+	84.5	150.000	34.000000	34.0	7.9	4.29	5.90e-12	1.17
CM002242.1-3126	CM002242.1	976495	976645	+	84.5	150.000	36.500000	34.0	7.5	4.54	1.29e-12	1.22
CM002236.1-5642	CM002236.1	8112751	8112901	+	83.3	150.000	33.000000	33.5	8.2	4.07	6.39e-11	1.04
CM002236.1-5417	CM002236.1	8742770	8742920	+	83.3	150.000	34.500000	33.5	8.2	4.07	6.39e-11	1.06
