# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-39_ChIP_cac-1_K27me3_AbC_Rep_1
#
# total peaks = 516
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 154
# genome size = 41233656
# Total tags = 3732647.0
# Total tags in peaks = 1043269.0
# Approximate IP efficiency = 27.95%
# tags per bp = 0.090524
# expected tags per peak = 13.579
# maximum tags considered per bp = 9.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 27.0
# number of putative peaks = 53064
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-44_ChIP_cac-1_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 115
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-39_ChIP_cac-1_K27me3_AbC_Rep_1 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-39_ChIP_cac-1_K27me3_AbC_Rep_1_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-44_ChIP_cac-1_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002239.1-6994	CM002239.1	5903695	5905494	+	1327.5	1799.000	41.000000	495.5	111.5	4.44	3.43e-156	0.92
CM002241.1-4708	CM002241.1	40247	41395	+	1318.1	1148.000	58.000000	492.0	104.5	4.71	3.71e-165	0.83
CM002236.1-2381	CM002236.1	6454813	6456052	+	1299.3	1239.000	46.500000	485.0	95.1	5.10	3.80e-176	0.85
CM002236.1-2425	CM002236.1	58779	60570	+	1290.0	1791.000	45.500000	481.5	103.3	4.66	1.32e-159	0.93
CM002239.1-5682	CM002239.1	55497	56919	+	1253.8	1422.000	54.000000	468.0	104.5	4.48	3.01e-149	0.90
CM002239.1-7727	CM002239.1	581651	583566	+	1186.8	1915.000	36.000000	443.0	108.5	4.08	9.64e-128	0.91
CM002241.1-7329	CM002241.1	3679119	3681019	+	1176.1	1900.000	39.000000	439.0	100.7	4.36	3.55e-136	0.90
CM002238.1-9908	CM002238.1	160128	161439	+	1172.1	1311.000	49.500000	437.5	99.7	4.39	2.73e-136	0.87
CM002236.1-2357	CM002236.1	19870	20854	+	1148.0	984.000	46.500000	428.5	74.7	5.73	2.52e-173	0.84
CM002238.1-9828	CM002238.1	253559	255098	+	1127.9	1539.000	50.500000	421.0	80.6	5.22	1.10e-156	0.89
CM002238.1-10640	CM002238.1	4971024	4972885	+	1122.5	1861.000	43.500000	419.0	104.3	4.02	1.05e-118	0.99
CM002239.1-6311	CM002239.1	407392	408898	+	1113.2	1506.000	47.000000	415.5	102.6	4.05	1.53e-118	0.90
CM002241.1-6403	CM002241.1	3838119	3839798	+	1068.9	1679.000	44.500000	399.0	97.2	4.10	6.70e-116	0.88
CM002239.1-8903	CM002239.1	680777	682445	+	1048.9	1668.000	30.500000	391.5	82.6	4.74	1.84e-132	0.88
CM002241.1-6554	CM002241.1	3564680	3565782	+	1004.6	1102.000	43.500000	375.0	86.2	4.35	2.33e-116	0.87
CM002241.1-6938	CM002241.1	532860	533910	+	972.5	1050.000	41.000000	363.0	79.9	4.54	5.37e-118	0.85
CM002238.1-11789	CM002238.1	4975113	4976519	+	967.1	1406.000	35.500000	361.0	78.5	4.60	9.56e-119	0.90
CM002241.1-6933	CM002241.1	482219	483651	+	965.8	1432.000	41.000000	360.5	79.7	4.52	2.56e-116	0.93
CM002238.1-11549	CM002238.1	5127417	5128663	+	943.0	1246.000	37.000000	352.0	86.7	4.06	3.39e-101	0.90
CM002236.1-3042	CM002236.1	61716	62695	+	940.4	979.000	37.000000	351.0	64.6	5.43	7.03e-136	0.87
CM002239.1-6122	CM002239.1	296389	297898	+	904.2	1509.000	49.000000	337.5	80.8	4.18	5.74e-100	0.90
CM002241.1-4687	CM002241.1	521692	522774	+	878.7	1082.000	58.500000	328.0	82.0	4.00	6.35e-93	0.89
CM002238.1-9615	CM002238.1	4989428	4990216	+	839.9	788.000	53.000000	313.5	58.0	5.41	9.01e-121	0.92
CM002241.1-6994	CM002241.1	161674	162893	+	814.4	1219.000	40.500000	304.0	71.1	4.27	6.54e-93	0.89
CM002236.1-3904	CM002236.1	49115	50183	+	778.3	1068.000	29.000000	290.5	67.7	4.29	5.99e-89	0.90
CM002237.1-1372	CM002237.1	4163063	4164103	+	767.6	1040.000	56.500000	286.5	63.3	4.53	7.48e-93	0.91
CM002241.1-6088	CM002241.1	3598112	3599177	+	755.5	1065.000	46.500000	282.0	69.2	4.07	7.31e-82	0.91
CM002237.1-1607	CM002237.1	147547	148322	+	750.1	775.000	47.500000	280.0	54.9	5.10	1.32e-102	0.94
CM002239.1-6802	CM002239.1	745801	746612	+	734.1	811.000	42.500000	274.0	48.8	5.61	9.27e-110	0.87
CM002241.1-7317	CM002241.1	3567480	3568554	+	723.3	1074.000	39.000000	270.0	62.0	4.36	1.79e-84	0.90
CM002239.1-6846	CM002239.1	580284	581053	+	719.3	769.000	42.000000	268.5	55.9	4.81	1.27e-92	0.86
CM002241.1-5365	CM002241.1	65122	65921	+	669.8	799.000	51.500000	250.0	58.3	4.29	5.75e-77	0.93
CM002240.1-5222	CM002240.1	6160861	6161668	+	578.7	807.000	39.500000	216.0	48.0	4.50	3.00e-70	0.90
CM002241.1-7051	CM002241.1	3836551	3837158	+	572.0	607.000	40.500000	213.5	51.1	4.18	6.44e-64	0.83
CM002238.1-12863	CM002238.1	174265	175292	+	563.9	1027.000	30.000000	210.5	52.2	4.03	1.55e-60	0.92
CM002240.1-5519	CM002240.1	5948361	5949219	+	563.9	858.000	35.500000	210.5	50.3	4.18	4.19e-63	0.91
CM002239.1-5986	CM002239.1	5332163	5332697	+	562.6	534.000	51.000000	210.0	47.1	4.46	8.93e-68	0.84
CM002238.1-10260	CM002238.1	4930900	4931625	+	555.9	725.000	46.500000	207.5	51.1	4.06	3.18e-60	0.94
CM002236.1-2812	CM002236.1	1999845	2000443	+	554.6	598.000	40.000000	207.0	44.8	4.62	2.54e-69	0.90
CM002240.1-3998	CM002240.1	771531	772117	+	546.5	586.000	60.000000	204.0	50.3	4.05	2.08e-59	0.90
CM002241.1-7393	CM002241.1	394243	394915	+	539.8	672.000	38.500000	201.5	44.2	4.56	3.09e-66	0.86
CM002241.1-8653	CM002241.1	3666020	3666703	+	531.8	683.000	33.000000	198.5	43.7	4.55	3.84e-65	0.94
CM002241.1-7885	CM002241.1	142947	143734	+	530.5	787.000	36.000000	198.0	47.3	4.19	7.51e-60	0.94
CM002239.1-8024	CM002239.1	631480	632278	+	527.8	798.000	34.500000	197.0	48.8	4.04	3.60e-57	0.97
CM002238.1-10265	CM002238.1	4986448	4987003	+	505.0	555.000	46.500000	188.5	44.0	4.28	4.00e-58	0.89
CM002238.1-12782	CM002238.1	4605932	4606675	+	486.3	743.000	30.500000	181.5	40.8	4.45	2.29e-58	1.01
CM002239.1-6405	CM002239.1	286032	286713	+	475.5	681.000	46.000000	177.5	39.7	4.48	1.75e-57	0.96
CM002238.1-11078	CM002238.1	4561279	4562024	+	470.2	745.000	40.000000	175.5	39.7	4.43	3.47e-56	0.91
CM002237.1-1252	CM002237.1	1676588	1676985	+	438.0	397.000	61.000000	163.5	39.5	4.14	7.25e-49	0.90
CM002241.1-6440	CM002241.1	395428	396007	+	438.0	579.000	44.000000	163.5	34.3	4.76	1.53e-56	0.96
CM002241.1-8603	CM002241.1	352565	353291	+	431.3	726.000	33.000000	161.0	35.7	4.52	4.26e-53	0.89
CM002236.1-2016	CM002236.1	1998943	1999376	+	427.3	433.000	53.500000	159.5	35.3	4.52	2.29e-52	0.88
CM002236.1-3096	CM002236.1	196022	196589	+	426.0	567.000	36.500000	159.0	33.9	4.69	1.87e-54	0.93
CM002242.1-1746	CM002242.1	4242123	4242554	+	412.6	431.000	44.500000	154.0	36.0	4.27	5.11e-48	0.88
CM002241.1-6518	CM002241.1	342717	343297	+	411.2	580.000	43.500000	153.5	29.0	5.30	7.97e-59	0.91
CM002236.1-1858	CM002236.1	33674	34059	+	404.5	385.000	56.500000	151.0	33.2	4.55	2.53e-50	0.88
CM002239.1-6472	CM002239.1	605465	606097	+	392.5	632.000	45.500000	146.5	36.4	4.02	1.53e-42	0.98
CM002241.1-8549	CM002241.1	4119361	4120039	+	375.1	678.000	33.500000	140.0	30.7	4.56	6.86e-47	0.91
CM002241.1-6333	CM002241.1	99659	100172	+	356.3	513.000	44.500000	133.0	33.2	4.01	6.44e-39	0.90
CM002242.1-2510	CM002242.1	108612	109236	+	356.3	624.000	29.000000	133.0	30.5	4.36	1.29e-42	0.95
CM002238.1-13221	CM002238.1	5039343	5040014	+	351.0	671.000	29.000000	131.0	29.4	4.46	5.09e-43	0.91
CM002242.1-1651	CM002242.1	253901	254321	+	341.6	420.000	46.500000	127.5	28.4	4.49	7.55e-42	0.98
CM002241.1-7480	CM002241.1	185398	185923	+	336.2	525.000	38.000000	125.5	28.8	4.36	5.46e-40	0.92
CM002237.1-2029	CM002237.1	149808	150406	+	329.5	598.000	36.000000	123.0	30.1	4.08	7.22e-37	0.94
CM002242.1-2205	CM002242.1	3376205	3376760	+	328.2	555.000	34.000000	122.5	26.5	4.62	1.73e-41	0.93
CM002239.1-8706	CM002239.1	54243	54718	+	316.1	475.000	31.000000	118.0	25.4	4.65	1.27e-40	1.00
CM002239.1-8003	CM002239.1	551971	552476	+	316.1	505.000	34.500000	118.0	26.9	4.39	2.77e-38	1.00
CM002239.1-7157	CM002239.1	285137	285586	+	313.5	449.000	39.500000	117.0	28.0	4.17	5.15e-36	0.91
CM002241.1-8870	CM002241.1	194474	195020	+	313.5	546.000	32.000000	117.0	24.2	4.83	8.29e-42	0.97
CM002242.1-1887	CM002242.1	439031	439475	+	313.5	444.000	40.500000	117.0	26.7	4.38	6.39e-38	0.93
CM002240.1-4124	CM002240.1	6392226	6392582	+	305.4	356.000	58.000000	114.0	26.5	4.30	2.82e-36	0.87
CM002240.1-5380	CM002240.1	577018	577447	+	289.3	429.000	37.000000	108.0	25.0	4.32	1.19e-34	0.92
CM002237.1-1263	CM002237.1	3792021	3792294	+	281.3	273.000	60.500000	105.0	24.0	4.37	4.06e-34	0.93
CM002239.1-6646	CM002239.1	5906159	5906647	+	278.6	488.000	44.000000	104.0	25.9	4.01	7.63e-31	0.99
CM002239.1-6635	CM002239.1	5207935	5208330	+	274.6	395.000	44.000000	102.5	21.2	4.84	1.36e-36	0.93
CM002241.1-6966	CM002241.1	3841072	3841467	+	274.6	395.000	41.000000	102.5	18.1	5.66	3.53e-42	0.98
CM002236.1-2689	CM002236.1	669084	669483	+	267.9	399.000	41.500000	100.0	22.1	4.52	1.01e-33	0.97
CM002241.1-9311	CM002241.1	166445	167005	+	265.2	560.000	30.500000	99.0	21.9	4.52	2.34e-33	0.97
CM002238.1-13424	CM002238.1	423281	423869	+	262.5	588.000	28.000000	98.0	23.5	4.18	1.71e-30	0.94
CM002238.1-11716	CM002238.1	5181431	5181776	+	247.8	345.000	36.000000	92.5	19.4	4.76	1.36e-32	0.87
CM002238.1-13646	CM002238.1	4713197	4713699	+	241.1	502.000	27.500000	90.0	22.3	4.03	4.18e-27	1.04
CM002241.1-9847	CM002241.1	3569244	3569698	+	241.1	454.000	29.000000	90.0	18.1	4.97	1.88e-33	0.93
CM002241.1-6799	CM002241.1	3897482	3897851	+	234.4	369.000	42.000000	87.5	19.3	4.54	1.50e-29	0.91
CM002237.1-2193	CM002237.1	1736319	1736719	+	233.1	400.000	33.000000	87.0	19.1	4.56	7.64e-30	0.93
CM002237.1-2387	CM002237.1	567188	567659	+	231.7	471.000	30.500000	86.5	21.5	4.02	1.12e-25	0.94
CM002238.1-10769	CM002238.1	5053835	5054187	+	230.4	352.000	42.500000	86.0	19.4	4.42	1.32e-28	0.91
CM002241.1-7622	CM002241.1	3676389	3676755	+	230.4	366.000	37.500000	86.0	16.4	5.25	1.13e-33	1.02
CM002239.1-6917	CM002239.1	692574	692912	+	227.7	338.000	41.500000	85.0	19.1	4.46	1.58e-28	1.02
CM002240.1-5200	CM002240.1	695573	695909	+	226.4	336.000	39.500000	84.5	19.8	4.26	9.01e-27	0.94
CM002241.1-7751	CM002241.1	4150851	4151174	+	225.0	323.000	37.000000	84.0	20.8	4.04	1.82e-25	0.90
CM002238.1-12938	CM002238.1	4968896	4969338	+	223.7	442.000	30.000000	83.5	20.2	4.13	1.28e-25	0.91
CM002239.1-7908	CM002239.1	578624	579033	+	223.7	409.000	35.000000	83.5	17.2	4.87	3.26e-30	0.95
CM002239.1-6196	CM002239.1	5992166	5992405	+	221.0	239.000	48.500000	82.5	18.9	4.37	7.23e-27	0.92
CM002239.1-7403	CM002239.1	596213	596541	+	219.7	328.000	38.000000	82.0	19.8	4.14	1.61e-25	0.89
CM002238.1-12962	CM002238.1	5180518	5180841	+	218.3	323.000	30.000000	81.5	19.6	4.15	3.68e-25	0.94
CM002238.1-13085	CM002238.1	5012036	5012505	+	215.7	469.000	29.500000	80.5	19.8	4.06	2.74e-24	0.96
CM002239.1-5104	CM002239.1	579637	579871	+	214.3	234.000	61.000000	80.0	17.7	4.51	2.82e-27	0.95
CM002241.1-7795	CM002241.1	356610	356942	+	214.3	332.000	36.500000	80.0	19.3	4.15	4.62e-25	0.90
CM002236.1-3770	CM002236.1	187379	187773	+	211.6	394.000	30.000000	79.0	17.2	4.60	1.68e-27	0.97
CM002241.1-9893	CM002241.1	3891537	3891963	+	211.6	426.000	29.000000	79.0	19.1	4.14	1.06e-24	0.96
CM002239.1-9844	CM002239.1	66135	66554	+	210.3	419.000	27.000000	78.5	13.3	5.88	1.02e-33	0.96
CM002241.1-5865	CM002241.1	531877	532142	+	209.0	265.000	48.000000	78.0	17.2	4.55	7.76e-27	0.88
CM002240.1-5983	CM002240.1	6091423	6091826	+	206.3	403.000	31.000000	77.0	16.0	4.81	5.38e-28	0.97
CM002241.1-8302	CM002241.1	91940	92291	+	204.9	351.000	34.000000	76.5	16.0	4.78	2.59e-27	0.94
CM002239.1-7739	CM002239.1	637789	638129	+	203.6	340.000	36.000000	76.0	17.0	4.48	8.23e-26	0.92
CM002240.1-4709	CM002240.1	6139088	6139335	+	202.3	247.000	47.000000	75.5	17.5	4.30	2.53e-24	0.96
CM002237.1-1729	CM002237.1	486721	486993	+	198.3	272.000	44.000000	74.0	17.7	4.17	2.01e-23	0.89
CM002236.1-2924	CM002236.1	190970	191316	+	196.9	346.000	38.500000	73.5	17.3	4.24	2.50e-23	0.92
CM002241.1-5998	CM002241.1	353752	354033	+	196.9	281.000	47.000000	73.5	13.3	5.51	6.16e-30	0.96
CM002238.1-11177	CM002238.1	4930210	4930478	+	192.9	268.000	39.500000	72.0	16.2	4.44	2.39e-24	0.89
CM002241.1-7305	CM002241.1	495021	495283	+	192.9	262.000	39.000000	72.0	17.0	4.24	3.10e-23	0.88
CM002236.1-3079	CM002236.1	9788374	9788671	+	187.5	297.000	37.000000	70.0	14.7	4.77	2.08e-25	0.95
CM002241.1-6242	CM002241.1	6572	6777	+	186.2	205.000	45.000000	69.5	17.3	4.01	7.34e-21	1.00
CM002238.1-10428	CM002238.1	684791	685020	+	184.9	229.000	45.000000	69.0	16.2	4.26	2.04e-22	0.96
CM002236.1-3938	CM002236.1	316256	316575	+	183.5	319.000	29.000000	68.5	14.9	4.61	9.36e-24	0.92
CM002241.1-8168	CM002241.1	4020224	4020493	+	182.2	269.000	35.000000	68.0	14.9	4.57	9.36e-24	0.95
CM002236.1-2706	CM002236.1	9764592	9764850	+	179.5	258.000	41.500000	67.0	16.6	4.04	1.20e-20	0.91
CM002238.1-11462	CM002238.1	4939283	4939586	+	175.5	303.000	37.500000	65.5	14.7	4.46	4.51e-22	0.99
CM002238.1-11701	CM002238.1	4938479	4938760	+	174.1	281.000	36.000000	65.0	15.1	4.32	1.64e-21	0.96
CM002238.1-10414	CM002238.1	260123	260346	+	172.8	223.000	45.000000	64.5	15.1	4.28	7.13e-21	0.89
CM002238.1-11834	CM002238.1	330822	331097	+	172.8	275.000	35.000000	64.5	14.5	4.45	1.05e-21	0.93
CM002239.1-6187	CM002239.1	5813851	5814079	+	172.8	228.000	48.500000	64.5	14.1	4.57	2.76e-22	0.94
CM002236.1-2732	CM002236.1	2272507	2272744	+	171.5	237.000	41.000000	64.0	13.3	4.80	1.67e-23	0.91
CM002236.1-2064	CM002236.1	9776664	9776855	+	170.1	191.000	52.500000	63.5	15.3	4.16	5.58e-20	0.95
CM002238.1-11104	CM002238.1	5013046	5013280	+	168.8	234.000	40.000000	63.0	15.4	4.08	1.01e-19	0.88
CM002237.1-2412	CM002237.1	30181	30465	+	166.1	284.000	30.000000	62.0	13.5	4.58	7.60e-22	0.90
CM002237.1-1554	CM002237.1	4165251	4165443	+	166.1	192.000	49.500000	62.0	13.3	4.65	3.80e-22	0.88
CM002238.1-12164	CM002238.1	5135711	5136009	+	164.8	298.000	33.500000	61.5	14.9	4.14	2.93e-19	0.92
CM002239.1-7072	CM002239.1	169442	169717	+	164.8	275.000	40.000000	61.5	14.5	4.24	8.73e-20	0.90
CM002236.1-3308	CM002236.1	9683485	9683759	+	158.1	274.000	34.500000	59.0	13.0	4.55	9.66e-21	0.89
CM002240.1-4842	CM002240.1	5968267	5968494	+	156.7	227.000	44.500000	58.5	11.6	5.03	2.99e-22	0.95
CM002238.1-11709	CM002238.1	5050934	5051183	+	154.0	249.000	36.000000	57.5	14.3	4.02	1.43e-17	0.97
CM002236.1-3151	CM002236.1	245497	245774	+	152.7	277.000	36.000000	57.0	12.6	4.53	5.26e-20	0.99
CM002237.1-2094	CM002237.1	569670	569936	+	152.7	266.000	34.500000	57.0	10.9	5.25	6.62e-23	0.94
CM002239.1-6580	CM002239.1	699690	699881	+	148.7	191.000	44.500000	55.5	10.5	5.29	3.68e-22	0.95
CM002236.1-2884	CM002236.1	248303	248537	+	147.3	234.000	39.000000	55.0	12.0	4.58	1.45e-19	0.92
CM002236.1-1910	CM002236.1	9671908	9672058	+	147.3	150.000	56.000000	55.0	10.3	5.34	1.61e-22	0.99
CM002241.1-6147	CM002241.1	3484242	3484434	+	147.3	192.000	46.000000	55.0	12.8	4.31	2.03e-18	0.91
CM002241.1-6703	CM002241.1	3887808	3888034	+	147.3	226.000	42.500000	55.0	13.0	4.24	3.81e-18	0.92
CM002241.1-4981	CM002241.1	4164692	4164842	+	147.3	150.000	55.500000	55.0	13.3	4.12	1.29e-17	0.92
CM002241.1-8330	CM002241.1	186618	186856	+	144.7	238.000	34.000000	54.0	12.4	4.36	2.49e-18	0.93
CM002239.1-7223	CM002239.1	219572	219815	+	140.7	243.000	39.000000	52.5	10.3	5.10	2.36e-20	0.96
CM002241.1-7493	CM002241.1	396397	396625	+	140.7	228.000	38.000000	52.5	10.1	5.20	1.07e-20	0.95
CM002241.1-9146	CM002241.1	133291	133527	+	138.0	236.000	31.000000	51.5	10.3	5.00	1.20e-19	0.93
KI440766.1-119	KI440766.1	12648	12798	+	138.0	150.000	51.500000	51.5	12.2	4.22	1.08e-16	0.84
CM002238.1-11359	CM002238.1	577685	577896	+	136.6	211.000	38.000000	51.0	12.2	4.18	1.08e-16	0.92
CM002239.1-6853	CM002239.1	606680	606868	+	136.6	188.000	42.000000	51.0	11.2	4.53	4.32e-18	1.00
CM002241.1-7354	CM002241.1	42038	42245	+	136.6	207.000	38.500000	51.0	11.8	4.31	3.10e-17	0.97
CM002239.1-7612	CM002239.1	48360	48551	+	135.3	191.000	36.500000	50.5	11.4	4.41	3.79e-17	0.91
CM002236.1-2761	CM002236.1	193608	193811	+	134.0	203.000	40.500000	50.0	12.2	4.10	4.54e-16	0.92
CM002238.1-9743	CM002238.1	682550	682700	+	134.0	150.000	51.500000	50.0	12.2	4.10	4.54e-16	0.89
CM002239.1-7198	CM002239.1	5148641	5148829	+	134.0	188.000	39.500000	50.0	10.7	4.68	2.53e-18	0.91
CM002239.1-7767	CM002239.1	5811705	5811932	+	134.0	227.000	36.000000	50.0	11.1	4.52	1.01e-17	0.97
CM002241.1-8815	CM002241.1	4065664	4065909	+	134.0	245.000	32.500000	50.0	12.2	4.10	4.54e-16	1.05
CM002236.1-2197	CM002236.1	9777642	9777792	+	132.6	150.000	49.500000	49.5	11.8	4.19	5.72e-16	0.88
CM002242.1-1782	CM002242.1	4230869	4231084	+	132.6	215.000	43.500000	49.5	11.2	4.40	8.80e-17	1.01
CM002238.1-11999	CM002238.1	213671	213874	+	129.9	203.000	34.000000	48.5	11.4	4.24	7.17e-16	0.95
CM002236.1-3488	CM002236.1	190274	190510	+	128.6	236.000	32.500000	48.0	10.3	4.66	1.39e-17	1.01
CM002240.1-5713	CM002240.1	638589	638787	+	128.6	198.000	33.500000	48.0	11.4	4.20	7.17e-16	0.92
CM002236.1-3438	CM002236.1	317911	318108	+	127.3	197.000	33.000000	47.5	8.8	5.42	1.54e-19	0.91
CM002238.1-10074	CM002238.1	1338857	1339007	+	127.3	150.000	48.000000	47.5	10.5	4.53	1.28e-16	0.93
CM002242.1-2117	CM002242.1	438124	438363	+	127.3	239.000	35.500000	47.5	11.6	4.08	5.47e-15	0.99
CM002242.1-1549	CM002242.1	4107311	4107461	+	127.3	150.000	50.000000	47.5	11.8	4.02	9.76e-15	0.91
CM002241.1-5973	CM002241.1	4143143	4143293	+	125.9	150.000	47.500000	47.0	11.2	4.18	1.65e-15	0.87
CM002236.1-2483	CM002236.1	9670209	9670359	+	124.6	150.000	44.500000	46.5	11.2	4.13	6.96e-15	0.89
CM002236.1-2230	CM002236.1	9783344	9783494	+	124.6	150.000	49.000000	46.5	11.2	4.13	6.96e-15	0.92
CM002237.1-2470	CM002237.1	69233	69464	+	124.6	231.000	29.500000	46.5	10.1	4.60	1.53e-16	0.92
CM002239.1-7557	CM002239.1	557301	557498	+	124.6	197.000	37.000000	46.5	11.1	4.21	3.82e-15	0.91
CM002241.1-8909	CM002241.1	3422212	3422440	+	124.6	228.000	32.000000	46.5	9.9	4.69	7.65e-17	0.98
CM002241.1-6030	CM002241.1	3566221	3566371	+	124.6	150.000	47.000000	46.5	11.2	4.13	6.96e-15	0.88
CM002237.1-1796	CM002237.1	69989	70176	+	123.2	187.000	41.500000	46.0	10.1	4.55	1.53e-16	0.91
CM002241.1-7481	CM002241.1	187707	187901	+	123.2	194.000	38.000000	46.0	10.9	4.23	2.06e-15	0.97
KI440766.1-180	KI440766.1	14686	14876	+	123.2	190.000	36.500000	46.0	10.7	4.31	1.10e-15	0.96
CM002239.1-7348	CM002239.1	5834323	5834511	+	121.9	188.000	38.500000	45.5	11.1	4.11	1.60e-14	0.91
KI440765.1-235	KI440765.1	82046	82196	+	121.9	150.000	47.000000	45.5	10.7	4.26	4.77e-15	0.93
CM002236.1-2415	CM002236.1	9781435	9781585	+	120.6	150.000	46.000000	45.0	11.2	4.00	2.86e-14	0.90
CM002239.1-9540	CM002239.1	281354	281587	+	120.6	233.000	28.000000	45.0	8.0	5.62	1.53e-19	0.94
CM002241.1-5916	CM002241.1	321075	321225	+	120.6	150.000	47.500000	45.0	11.2	4.00	2.86e-14	0.91
CM002236.1-2883	CM002236.1	247568	247757	+	119.2	189.000	39.000000	44.5	10.5	4.24	1.10e-14	0.90
CM002236.1-2477	CM002236.1	1998016	1998166	+	119.2	150.000	44.500000	44.5	10.1	4.40	3.13e-15	0.90
CM002238.1-10452	CM002238.1	4985064	4985214	+	117.9	150.000	45.000000	44.0	10.7	4.12	2.02e-14	0.94
CM002240.1-4825	CM002240.1	565812	565962	+	117.9	150.000	44.500000	44.0	8.0	5.49	8.63e-19	1.03
CM002240.1-4790	CM002240.1	6113576	6113726	+	117.9	150.000	45.500000	44.0	10.7	4.12	2.02e-14	0.93
CM002241.1-9028	CM002241.1	351124	351350	+	116.5	226.000	31.500000	43.5	9.3	4.66	9.85e-16	0.95
CM002241.1-6777	CM002241.1	3669231	3669381	+	116.5	150.000	42.000000	43.5	9.7	4.47	3.80e-15	0.93
CM002242.1-2025	CM002242.1	317271	317460	+	116.5	189.000	37.500000	43.5	9.0	4.85	2.38e-16	0.93
CM002238.1-12734	CM002238.1	201877	202073	+	115.2	196.000	30.500000	43.0	9.7	4.42	3.80e-15	1.01
CM002241.1-9305	CM002241.1	148871	149095	+	115.2	224.000	30.500000	43.0	9.5	4.51	1.95e-15	0.91
CM002241.1-6306	CM002241.1	3837581	3837731	+	115.2	150.000	45.000000	43.0	8.8	4.90	1.14e-16	0.94
CM002241.1-9883	CM002241.1	3841950	3842192	+	115.2	242.000	29.000000	43.0	9.9	4.34	7.28e-15	0.92
CM002241.1-10644	CM002241.1	3898644	3898904	+	115.2	260.000	27.000000	43.0	9.7	4.42	3.80e-15	0.94
CM002241.1-8989	CM002241.1	53485	53696	+	113.9	211.000	31.500000	42.5	10.1	4.21	5.88e-14	0.96
CM002242.1-2524	CM002242.1	702654	702845	+	113.9	191.000	29.000000	42.5	9.2	4.64	2.31e-15	1.01
CM002238.1-13742	CM002238.1	331581	331811	+	112.5	230.000	27.000000	42.0	8.0	5.25	2.57e-17	0.93
CM002239.1-8890	CM002239.1	594942	595135	+	112.5	193.000	30.500000	42.0	9.9	4.24	3.18e-14	1.01
CM002239.1-6869	CM002239.1	5209034	5209184	+	112.5	150.000	42.000000	42.0	10.1	4.16	5.88e-14	0.91
CM002241.1-8872	CM002241.1	197913	198119	+	111.2	206.000	32.000000	41.5	9.7	4.27	7.36e-14	0.91
CM002242.1-2104	CM002242.1	3677198	3677391	+	111.2	193.000	36.000000	41.5	9.9	4.19	1.36e-13	0.92
CM002239.1-6898	CM002239.1	280222	280372	+	109.8	150.000	41.500000	41.0	10.1	4.06	2.46e-13	0.97
CM002236.1-2733	CM002236.1	6266792	6266942	+	108.5	150.000	41.000000	40.5	9.0	4.52	2.49e-14	0.95
CM002237.1-1840	CM002237.1	1734963	1735113	+	108.5	150.000	40.500000	40.5	9.7	4.17	3.12e-13	0.89
CM002240.1-5148	CM002240.1	6368044	6368194	+	108.5	150.000	40.500000	40.5	9.0	4.52	2.49e-14	0.88
CM002241.1-7685	CM002241.1	195977	196165	+	108.5	188.000	37.000000	40.5	8.2	4.94	1.49e-15	0.94
CM002236.1-4229	CM002236.1	315266	315485	+	107.2	219.000	27.000000	40.0	8.8	4.56	1.27e-14	0.94
CM002240.1-5036	CM002240.1	6131387	6131537	+	107.2	150.000	42.000000	40.0	9.5	4.20	1.70e-13	0.96
CM002239.1-8310	CM002239.1	414194	414395	+	105.8	201.000	33.000000	39.5	9.5	4.14	7.19e-13	0.94
CM002242.1-1910	CM002242.1	110271	110421	+	105.8	150.000	40.000000	39.5	9.2	4.32	2.12e-13	0.93
CM002238.1-12626	CM002238.1	599730	599934	+	104.5	204.000	31.000000	39.0	8.2	4.76	7.31e-15	0.91
CM002241.1-8542	CM002241.1	4055558	4055746	+	104.5	188.000	33.500000	39.0	8.4	4.65	1.49e-14	0.91
CM002239.1-7340	CM002239.1	858205	858355	+	103.1	150.000	38.500000	38.5	9.3	4.12	1.66e-12	0.90
CM002236.1-2988	CM002236.1	9765702	9765852	+	100.5	150.000	38.000000	37.5	9.3	4.01	6.79e-12	0.89
CM002239.1-9029	CM002239.1	771872	772071	+	100.5	199.000	30.000000	37.5	7.6	4.92	1.95e-14	0.93
