# HOMER Peaks
# Peak finding parameters:
# tag directory = /scratch/evt82290/Run129/homer/tag/129-34_ChIP_cac-1_K27me3_AM_Rep_2
#
# total peaks = 851
# peak size = 150
# peaks found using tags on both strands
# minimum distance between peaks = 530
# fragment length = 148
# genome size = 41233741
# Total tags = 1146276.5
# Total tags in peaks = 193125.5
# Approximate IP efficiency = 16.85%
# tags per bp = 0.027734
# expected tags per peak = 4.160
# maximum tags considered per bp = 2.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# Poisson p-value threshold = 1.000000e-03
# Poisson tag threshold = 13.0
# number of putative peaks = 32626
#
# input tag directory = /scratch/evt82290/Run129/homer/tag/129-44_ChIP_cac-1_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 125
#
# size of region used for local filtering = 10000
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 0
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /scratch/evt82290/Run129/homer/tag/129-34_ChIP_cac-1_K27me3_AM_Rep_2 -style histone -region -size 150 -minDist 530 -o /scratch/evt82290/Run129/Peaks/129-34_ChIP_cac-1_K27me3_AM_Rep_2_peaks.txt -i /scratch/evt82290/Run129/homer/tag/129-44_ChIP_cac-1_input
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	region size	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Clonal Fold Change
CM002242.1-1831	CM002242.1	3441434	3443305	+	1478.7	1871.000	13.500000	169.5	41.6	4.07	1.23e-49	0.98
CM002241.1-3206	CM002241.1	410476	412317	+	1474.3	1841.000	16.000000	169.0	40.5	4.18	3.16e-51	1.23
CM002236.1-1243	CM002236.1	6454793	6456134	+	1461.3	1341.000	18.000000	167.5	32.5	5.15	1.89e-62	1.09
CM002238.1-4052	CM002238.1	165396	167037	+	1456.9	1641.000	19.500000	167.0	37.7	4.43	6.56e-54	0.93
CM002236.1-2739	CM002236.1	215056	216882	+	1439.4	1826.000	13.000000	165.0	35.9	4.60	2.27e-55	0.92
CM002238.1-4822	CM002238.1	4596092	4597709	+	1435.1	1617.000	18.000000	164.5	38.1	4.32	1.82e-51	0.92
CM002238.1-5833	CM002238.1	344703	345935	+	1417.6	1232.000	16.000000	162.5	26.3	6.18	3.72e-71	0.93
CM002241.1-4620	CM002241.1	3472	4598	+	1408.9	1126.000	13.000000	161.5	25.7	6.28	1.09e-71	0.93
CM002236.1-1034	CM002236.1	9687051	9688772	+	1400.2	1721.000	19.500000	160.5	35.7	4.50	1.95e-52	0.93
CM002239.1-3510	CM002239.1	356884	358539	+	1391.5	1655.000	16.000000	159.5	33.7	4.73	8.50e-55	1.09
CM002236.1-2197	CM002236.1	208349	209770	+	1360.9	1421.000	14.000000	156.0	31.7	4.93	3.80e-56	0.97
CM002241.1-3762	CM002241.1	3870334	3871624	+	1360.9	1290.000	15.000000	156.0	27.3	5.72	2.30e-64	0.98
CM002237.1-1333	CM002237.1	76911	78456	+	1299.9	1545.000	15.000000	149.0	31.9	4.68	4.51e-51	0.92
CM002238.1-5539	CM002238.1	346462	347711	+	1299.9	1249.000	16.500000	149.0	28.2	5.29	1.90e-57	0.96
CM002239.1-4325	CM002239.1	725544	727145	+	1299.9	1601.000	14.500000	149.0	34.9	4.27	1.78e-46	0.97
CM002236.1-1	CM002236.1	87320	87544	+	1295.5	224.000	123.000000	148.5	0.3	507.27	0.00e+00	1.13
CM002238.1-7616	CM002238.1	4635358	4636881	+	1282.4	1523.000	13.500000	147.0	30.6	4.80	1.02e-51	0.96
CM002241.1-4866	CM002241.1	3552394	3553751	+	1278.1	1357.000	13.000000	146.5	30.8	4.76	9.51e-51	0.97
CM002238.1-6030	CM002238.1	5018859	5020021	+	1260.6	1162.000	16.000000	144.5	27.7	5.22	1.05e-54	0.92
CM002241.1-2812	CM002241.1	4056492	4058092	+	1234.4	1600.000	17.500000	141.5	32.2	4.39	2.88e-45	0.96
CM002238.1-3291	CM002238.1	250628	251960	+	1212.6	1332.000	21.500000	139.0	26.8	5.18	1.02e-52	0.99
CM002238.1-6981	CM002238.1	4977323	4978971	+	1190.8	1648.000	14.500000	136.5	33.0	4.14	4.91e-41	0.96
CM002239.1-4859	CM002239.1	350779	352158	+	1177.7	1379.000	13.500000	135.0	31.3	4.32	8.66e-43	0.92
CM002238.1-6356	CM002238.1	5057958	5059181	+	1169.0	1223.000	15.500000	134.0	25.8	5.20	4.72e-51	0.95
CM002241.1-3146	CM002241.1	4146269	4147461	+	1103.6	1192.000	16.500000	126.5	29.6	4.28	1.66e-39	0.92
CM002240.1-4022	CM002240.1	5971640	5973139	+	1094.8	1499.000	13.000000	125.5	28.5	4.41	1.77e-40	0.92
CM002238.1-5081	CM002238.1	4658414	4659829	+	1090.5	1415.000	17.500000	125.0	27.3	4.57	3.64e-42	0.97
CM002239.1-2675	CM002239.1	5249656	5250714	+	1081.8	1058.000	18.500000	124.0	25.4	4.88	1.28e-44	0.96
CM002238.1-7816	CM002238.1	198509	199518	+	1060.0	1009.000	13.000000	121.5	20.7	5.88	2.22e-51	0.95
CM002241.1-4733	CM002241.1	466962	468536	+	1060.0	1574.000	13.000000	121.5	24.0	5.06	5.99e-45	0.96
CM002238.1-4622	CM002238.1	4761085	4762502	+	1055.6	1417.000	18.500000	121.0	26.0	4.65	1.28e-41	0.92
CM002238.1-3912	CM002238.1	558987	559923	+	1046.9	936.000	20.000000	120.0	21.4	5.60	4.70e-49	0.96
CM002238.1-5732	CM002238.1	4961189	4962553	+	1046.9	1364.000	16.500000	120.0	26.6	4.50	5.97e-40	0.92
CM002239.1-4046	CM002239.1	744542	745443	+	1029.4	901.000	15.000000	118.0	23.5	5.01	1.17e-43	0.95
CM002240.1-2757	CM002240.1	6237855	6238915	+	1007.6	1060.000	16.500000	115.5	22.0	5.26	2.33e-44	1.07
CM002236.1-844	CM002236.1	9700755	9701814	+	964.0	1059.000	21.500000	110.5	23.2	4.75	1.26e-38	0.98
CM002241.1-2665	CM002241.1	20327	21427	+	964.0	1100.000	17.500000	110.5	23.5	4.71	3.01e-38	0.95
CM002236.1-2200	CM002236.1	217380	218586	+	955.3	1206.000	14.000000	109.5	26.1	4.20	9.39e-34	0.98
CM002241.1-4396	CM002241.1	465620	466528	+	955.3	908.000	13.500000	109.5	17.9	6.11	5.49e-48	1.01
CM002237.1-1822	CM002237.1	147202	148320	+	937.8	1118.000	13.000000	107.5	24.9	4.31	4.61e-34	0.93
CM002236.1-2440	CM002236.1	219124	220420	+	924.7	1296.000	13.500000	106.0	21.0	5.04	1.27e-39	0.97
CM002238.1-4958	CM002238.1	5115647	5117016	+	920.4	1369.000	18.000000	105.5	25.1	4.20	1.49e-32	0.93
CM002240.1-2389	CM002240.1	6264463	6265303	+	911.6	840.000	18.000000	104.5	19.1	5.46	1.24e-41	1.00
CM002241.1-3335	CM002241.1	3816781	3817672	+	876.8	891.000	16.000000	100.5	16.2	6.20	1.15e-44	0.92
CM002238.1-7395	CM002238.1	5056387	5057388	+	872.4	1001.000	14.000000	100.0	17.8	5.62	2.65e-41	0.99
CM002238.1-6116	CM002238.1	243554	244722	+	863.7	1168.000	15.500000	99.0	23.8	4.15	1.36e-30	0.91
CM002238.1-7053	CM002238.1	5220110	5220860	+	863.7	750.000	14.500000	99.0	18.0	5.49	4.32e-40	0.95
CM002238.1-6382	CM002238.1	5206034	5207101	+	854.9	1067.000	15.500000	98.0	20.3	4.84	2.36e-35	0.95
CM002239.1-792	CM002239.1	277240	277906	+	850.6	666.000	27.500000	97.5	23.6	4.13	1.13e-29	0.97
CM002241.1-3765	CM002241.1	3889443	3890507	+	846.2	1064.000	15.000000	97.0	23.7	4.10	1.35e-29	0.99
CM002241.1-3138	CM002241.1	3878246	3879185	+	798.2	939.000	16.500000	91.5	22.5	4.06	2.10e-27	0.95
CM002241.1-1845	CM002241.1	533060	533969	+	785.2	909.000	21.000000	90.0	22.3	4.03	4.18e-27	0.96
CM002236.1-2714	CM002236.1	43470	44272	+	780.8	802.000	13.000000	89.5	13.2	6.76	8.49e-43	0.98
CM002241.1-4690	CM002241.1	412722	413577	+	780.8	855.000	13.000000	89.5	15.7	5.68	3.82e-37	0.95
CM002242.1-1181	CM002242.1	943300	944479	+	763.3	1179.000	16.500000	87.5	21.0	4.17	4.49e-27	0.98
CM002241.1-4320	CM002241.1	28965	29899	+	737.2	934.000	13.500000	84.5	17.7	4.76	6.15e-30	1.03
CM002240.1-3399	CM002240.1	6162859	6163671	+	732.8	812.000	14.500000	84.0	13.8	6.08	2.25e-37	0.92
CM002238.1-7783	CM002238.1	5232164	5233287	+	689.2	1123.000	13.500000	79.0	16.0	4.92	2.48e-29	0.96
CM002241.1-2858	CM002241.1	452909	453735	+	689.2	826.000	17.000000	79.0	14.6	5.42	5.46e-32	0.95
KI440766.1-178	KI440766.1	8987	9711	+	671.7	724.000	20.000000	77.0	18.1	4.26	8.33e-25	0.99
CM002239.1-4307	CM002239.1	657999	658912	+	667.4	913.000	14.500000	76.5	18.6	4.12	1.57e-23	0.95
CM002239.1-3441	CM002239.1	5972831	5973787	+	667.4	956.000	16.500000	76.5	18.3	4.17	7.51e-24	0.93
CM002236.1-1275	CM002236.1	33339	33901	+	654.3	562.000	17.500000	75.0	15.7	4.78	3.67e-27	0.98
CM002240.1-3008	CM002240.1	6057719	6058442	+	654.3	723.000	15.500000	75.0	14.7	5.10	7.17e-29	0.93
CM002241.1-3616	CM002241.1	432647	433496	+	654.3	849.000	15.000000	75.0	18.4	4.08	3.75e-23	0.95
CM002241.1-4741	CM002241.1	488156	488936	+	649.9	780.000	13.000000	74.5	16.0	4.64	6.41e-26	0.92
CM002240.1-4048	CM002240.1	6047712	6048521	+	636.8	809.000	13.000000	73.0	12.9	5.64	9.61e-31	0.97
CM002239.1-3692	CM002239.1	55282	55951	+	632.5	669.000	15.500000	72.5	15.7	4.62	3.89e-25	0.92
KI440766.1-580	KI440766.1	14774	15464	+	619.4	690.000	13.500000	71.0	16.5	4.32	2.45e-23	0.93
CM002242.1-1838	CM002242.1	4108650	4109285	+	610.7	635.000	13.500000	70.0	13.8	5.07	6.99e-27	0.95
CM002238.1-6170	CM002238.1	461008	461803	+	601.9	795.000	15.500000	69.0	14.9	4.62	2.49e-24	1.06
CM002238.1-3050	CM002238.1	4830871	4831419	+	601.9	548.000	22.500000	69.0	15.9	4.35	6.61e-23	1.07
CM002241.1-4484	CM002241.1	3501604	3502602	+	601.9	998.000	13.500000	69.0	13.0	5.31	1.17e-27	0.97
CM002236.1-1699	CM002236.1	1999866	2000416	+	597.6	550.000	15.500000	68.5	11.8	5.79	3.20e-29	0.93
CM002239.1-5292	CM002239.1	724353	725078	+	597.6	725.000	13.000000	68.5	12.9	5.29	4.85e-27	0.95
CM002239.1-1718	CM002239.1	5915580	5916136	+	584.5	556.000	22.000000	67.0	15.8	4.24	1.03e-21	0.95
CM002239.1-5474	CM002239.1	5946397	5947096	+	584.5	699.000	13.000000	67.0	13.5	4.95	2.79e-25	0.96
CM002241.1-2914	CM002241.1	3546251	3547014	+	580.1	763.000	17.000000	66.5	14.2	4.67	1.97e-23	1.02
CM002241.1-2441	CM002241.1	1949875	1950430	+	571.4	555.000	18.500000	65.5	11.5	5.71	1.17e-27	0.95
CM002242.1-1031	CM002242.1	252118	252699	+	571.4	581.000	17.500000	65.5	11.9	5.51	7.65e-27	0.93
CM002238.1-7089	CM002238.1	223044	223574	+	567.1	530.000	14.000000	65.0	11.7	5.58	2.64e-27	0.93
CM002236.1-2968	CM002236.1	9699862	9700361	+	562.7	499.000	13.000000	64.5	12.6	5.12	8.31e-25	0.95
CM002241.1-3399	CM002241.1	448673	449489	+	562.7	816.000	15.500000	64.5	14.8	4.35	3.13e-21	0.92
CM002241.1-4481	CM002241.1	3486431	3487186	+	562.7	755.000	13.500000	64.5	12.6	5.12	8.31e-25	0.98
CM002237.1-762	CM002237.1	486647	487211	+	554.0	564.000	21.000000	63.5	14.8	4.29	1.36e-20	0.96
CM002241.1-1971	CM002241.1	3550553	3551139	+	536.5	586.000	20.500000	61.5	13.6	4.51	5.06e-21	1.17
CM002241.1-2458	CM002241.1	3598448	3599205	+	536.5	757.000	18.500000	61.5	14.6	4.20	1.40e-19	0.97
CM002239.1-4198	CM002239.1	101732	102354	+	532.2	622.000	14.500000	61.0	13.0	4.69	4.98e-22	1.04
CM002239.1-4856	CM002239.1	348423	349026	+	527.8	603.000	13.500000	60.5	12.1	5.02	6.61e-23	0.97
CM002241.1-2082	CM002241.1	3556260	3556715	+	527.8	455.000	20.000000	60.5	8.9	6.80	1.76e-29	1.02
CM002239.1-3294	CM002239.1	249721	250398	+	523.4	677.000	16.500000	60.0	10.5	5.69	8.96e-26	0.93
KI440765.1-307	KI440765.1	2408	2934	+	519.1	526.000	16.500000	59.5	11.9	5.01	1.65e-22	1.03
CM002239.1-3381	CM002239.1	736296	737045	+	506.0	749.000	16.500000	58.0	13.3	4.36	1.36e-19	1.01
CM002240.1-3257	CM002240.1	6243331	6243935	+	488.5	604.000	15.000000	56.0	13.0	4.31	9.81e-19	0.97
CM002239.1-3149	CM002239.1	410514	411193	+	484.2	679.000	17.000000	55.5	13.6	4.09	2.71e-17	0.97
CM002241.1-2856	CM002241.1	447398	448017	+	484.2	619.000	17.000000	55.5	13.1	4.23	6.21e-18	0.96
CM002236.1-1981	CM002236.1	59413	60177	+	471.1	764.000	14.500000	54.0	12.8	4.21	1.03e-17	0.93
CM002240.1-3347	CM002240.1	5954824	5955409	+	462.4	585.000	14.500000	53.0	12.8	4.13	4.36e-17	1.12
CM002242.1-1484	CM002242.1	108974	109582	+	462.4	608.000	14.500000	53.0	11.0	4.82	7.87e-20	1.10
CM002242.1-1425	CM002242.1	1072275	1072562	+	462.4	287.000	15.000000	53.0	3.0	17.75	1.89e-46	1.58
CM002240.1-2987	CM002240.1	5974479	5974959	+	453.6	480.000	15.500000	52.0	9.8	5.29	3.44e-21	0.99
CM002237.1-1952	CM002237.1	4166415	4166892	+	449.3	477.000	13.000000	51.5	10.5	4.91	2.48e-19	0.96
CM002240.1-3455	CM002240.1	643714	644305	+	444.9	591.000	14.000000	51.0	12.4	4.13	1.75e-16	0.96
CM002239.1-3487	CM002239.1	278294	278827	+	431.8	533.000	16.000000	49.5	11.6	4.27	2.75e-16	0.98
CM002241.1-3180	CM002241.1	40861	41295	+	431.8	434.000	16.000000	49.5	12.1	4.10	1.22e-15	0.92
CM002238.1-6744	CM002238.1	179944	180471	+	427.5	527.000	14.500000	49.0	11.2	4.38	7.04e-17	0.95
CM002239.1-4311	CM002239.1	660484	661058	+	427.5	574.000	14.500000	49.0	11.5	4.25	2.27e-16	0.96
CM002241.1-2698	CM002241.1	464716	465198	+	410.0	482.000	17.500000	47.0	9.7	4.84	7.63e-18	1.00
CM002241.1-3460	CM002241.1	3567585	3568181	+	405.7	596.000	15.500000	46.5	11.0	4.22	3.24e-15	0.92
KI440765.1-362	KI440765.1	72956	73541	+	401.3	585.000	15.500000	46.0	11.2	4.09	6.80e-15	1.00
CM002239.1-4625	CM002239.1	745890	746337	+	388.2	447.000	14.000000	44.5	7.4	6.03	4.32e-20	0.92
CM002240.1-3606	CM002240.1	6168004	6168526	+	388.2	522.000	14.000000	44.5	10.8	4.13	2.74e-14	0.96
CM002241.1-3023	CM002241.1	241587	242087	+	388.2	500.000	16.500000	44.5	9.5	4.69	3.53e-16	0.92
CM002238.1-8139	CM002238.1	5128303	5128652	+	383.9	349.000	13.000000	44.0	7.2	6.11	1.78e-20	0.93
CM002237.1-1974	CM002237.1	4464054	4464543	+	366.4	489.000	13.000000	42.0	6.8	6.18	8.32e-20	1.16
CM002239.1-5180	CM002239.1	294714	295174	+	366.4	460.000	13.000000	42.0	8.8	4.78	5.87e-16	0.95
CM002239.1-4239	CM002239.1	310819	311278	+	366.4	459.000	14.500000	42.0	9.2	4.57	2.68e-15	1.19
CM002240.1-3158	CM002240.1	5946831	5947306	+	366.4	475.000	15.000000	42.0	10.3	4.08	1.10e-13	0.93
CM002241.1-4658	CM002241.1	157672	158197	+	366.4	525.000	13.000000	42.0	9.3	4.51	4.06e-15	1.03
KI440765.1-300	KI440765.1	84070	84473	+	366.4	403.000	17.000000	42.0	8.5	4.95	1.88e-16	0.95
CM002236.1-1342	CM002236.1	9777437	9777794	+	362.0	357.000	17.500000	41.5	8.4	4.96	5.92e-16	0.94
CM002242.1-1306	CM002242.1	251018	251450	+	357.7	432.000	15.500000	41.0	9.9	4.14	1.28e-13	1.08
CM002242.1-1059	CM002242.1	1352037	1352367	+	357.7	330.000	17.500000	41.0	6.5	6.31	1.13e-19	0.95
CM002238.1-5559	CM002238.1	427081	427534	+	353.3	453.000	16.500000	40.5	9.9	4.09	5.32e-13	0.98
CM002238.1-6674	CM002238.1	4989624	4990018	+	349.0	394.000	15.000000	40.0	7.1	5.60	1.67e-17	0.98
CM002241.1-2583	CM002241.1	3630078	3630497	+	344.6	419.000	18.000000	39.5	8.3	4.78	9.07e-15	1.01
CM002236.1-1622	CM002236.1	9706453	9706872	+	340.2	419.000	16.000000	39.0	9.2	4.24	2.42e-13	0.93
CM002240.1-1935	CM002240.1	5979894	5980244	+	340.2	350.000	20.000000	39.0	7.8	4.97	1.85e-15	0.98
CM002239.1-2709	CM002239.1	5948381	5948780	+	335.9	399.000	18.500000	38.5	8.4	4.57	8.10e-14	0.97
KI440766.1-147	KI440766.1	32651	32918	+	335.9	267.000	22.500000	38.5	8.9	4.33	4.02e-13	0.98
CM002239.1-3610	CM002239.1	5208926	5209262	+	331.5	336.000	16.000000	38.0	8.1	4.70	2.26e-14	0.95
CM002242.1-1025	CM002242.1	110207	110619	+	331.5	412.000	17.500000	38.0	9.3	4.11	1.24e-12	1.09
CM002242.1-1133	CM002242.1	2451393	2451697	+	331.5	304.000	17.000000	38.0	3.6	10.47	1.06e-25	1.07
CM002236.1-2713	CM002236.1	41793	42359	+	327.1	566.000	13.000000	37.5	9.0	4.19	2.08e-12	0.92
KI440765.1-518	KI440765.1	37340	37780	+	322.8	440.000	13.500000	37.0	8.8	4.21	1.19e-12	1.03
CM002236.1-2434	CM002236.1	212166	212573	+	318.4	407.000	13.500000	36.5	8.4	4.33	1.63e-12	0.96
CM002237.1-1149	CM002237.1	4163063	4163481	+	314.1	418.000	16.500000	36.0	8.7	4.13	4.19e-12	0.97
CM002240.1-4114	CM002240.1	6383634	6384153	+	314.1	519.000	13.000000	36.0	8.3	4.36	9.02e-13	0.99
CM002239.1-5230	CM002239.1	555618	556099	+	309.7	481.000	13.000000	35.5	8.5	4.15	1.01e-11	0.98
CM002241.1-2045	CM002241.1	443078	443356	+	309.7	278.000	20.000000	35.5	8.2	4.33	3.27e-12	1.01
CM002239.1-4507	CM002239.1	250972	251374	+	305.3	402.000	14.000000	35.0	8.6	4.07	1.22e-11	0.96
CM002241.1-3241	CM002241.1	507256	507549	+	305.3	293.000	16.000000	35.0	7.7	4.56	5.32e-13	0.99
CM002241.1-3260	CM002241.1	3466312	3466690	+	305.3	378.000	16.000000	35.0	6.7	5.20	1.38e-14	0.93
CM002238.1-5308	CM002238.1	1338788	1339159	+	301.0	371.000	17.000000	34.5	7.8	4.40	4.46e-12	0.92
CM002241.1-3239	CM002241.1	481021	481345	+	301.0	324.000	16.000000	34.5	6.3	5.51	9.74e-15	0.94
CM002241.1-2656	CM002241.1	4208865	4209170	+	301.0	305.000	18.000000	34.5	7.7	4.46	2.99e-12	0.92
CM002237.1-854	CM002237.1	3791932	3792212	+	296.6	280.000	19.500000	34.0	8.1	4.18	1.17e-11	0.91
CM002239.1-5220	CM002239.1	392355	392826	+	296.6	471.000	13.000000	34.0	8.0	4.24	7.99e-12	0.92
CM002241.1-3581	CM002241.1	121791	122164	+	296.6	373.000	15.000000	34.0	7.4	4.57	1.07e-12	1.04
CM002241.1-4408	CM002241.1	476293	476697	+	296.6	404.000	13.500000	34.0	7.6	4.47	1.99e-12	0.92
CM002241.1-4275	CM002241.1	4119783	4120220	+	296.6	437.000	14.000000	34.0	7.6	4.50	1.62e-12	1.03
CM002236.1-671	CM002236.1	268033	268303	+	287.9	270.000	23.500000	33.0	7.7	4.30	1.09e-11	0.99
CM002241.1-3641	CM002241.1	471713	472075	+	283.5	362.000	15.000000	32.5	8.0	4.08	1.19e-10	1.22
CM002238.1-8092	CM002238.1	4870673	4871061	+	279.2	388.000	13.000000	32.0	5.7	5.58	2.82e-14	0.96
CM002240.1-3850	CM002240.1	6379985	6380411	+	279.2	426.000	13.500000	32.0	6.1	5.21	1.73e-13	0.92
CM002236.1-2407	CM002236.1	17934	18236	+	274.8	302.000	13.500000	31.5	7.3	4.30	6.54e-11	0.92
CM002239.1-3985	CM002239.1	360852	361232	+	274.8	380.000	15.000000	31.5	7.8	4.05	2.85e-10	1.00
CM002236.1-1804	CM002236.1	135102	135408	+	270.4	306.000	15.000000	31.0	5.8	5.35	2.05e-13	1.06
CM002238.1-5494	CM002238.1	90926	91232	+	270.4	306.000	16.500000	31.0	7.0	4.45	1.99e-11	0.97
CM002240.1-3462	CM002240.1	661683	661994	+	270.4	311.000	14.000000	31.0	5.6	5.57	7.15e-14	0.94
CM002238.1-5797	CM002238.1	167703	168084	+	266.1	381.000	16.000000	30.5	7.6	4.01	6.85e-10	0.97
CM002239.1-1064	CM002239.1	2664703	2664932	+	266.1	229.000	25.500000	30.5	7.3	4.17	2.80e-10	0.98
KI440766.1-116	KI440766.1	50625	50850	+	266.1	225.000	26.500000	30.5	5.8	5.26	1.10e-12	0.93
CM002238.1-3156	CM002238.1	684373	684607	+	261.7	234.000	22.000000	30.0	6.7	4.46	4.02e-11	0.96
KI440766.1-675	KI440766.1	56999	57308	+	261.7	309.000	13.000000	30.0	6.2	4.83	5.78e-12	0.95
KI440766.1-148	KI440766.1	116200	116398	+	257.4	198.000	22.500000	29.5	6.3	4.67	4.33e-11	1.01
CM002241.1-4340	CM002241.1	162638	162960	+	253.0	322.000	13.500000	29.0	7.0	4.16	3.89e-10	0.97
CM002240.1-2825	CM002240.1	6021078	6021347	+	248.6	269.000	16.000000	28.5	6.6	4.31	5.38e-10	1.05
CM002236.1-1905	CM002236.1	6443214	6443531	+	244.3	317.000	15.000000	28.0	5.7	4.93	1.83e-11	1.04
CM002237.1-652	CM002237.1	2151685	2151873	+	244.3	188.000	24.000000	28.0	5.9	4.74	4.54e-11	0.98
CM002238.1-7508	CM002238.1	426266	426569	+	244.3	303.000	13.500000	28.0	5.3	5.26	4.30e-12	1.01
CM002239.1-2006	CM002239.1	117703	117902	+	239.9	199.000	20.500000	27.5	5.9	4.70	1.75e-10	0.96
CM002239.1-4576	CM002239.1	579622	579889	+	239.9	267.000	14.000000	27.5	6.1	4.47	4.95e-10	0.95
CM002241.1-2514	CM002241.1	4194401	4194637	+	239.9	236.000	18.500000	27.5	6.5	4.23	1.59e-09	1.02
CM002241.1-4740	CM002241.1	487281	487605	+	235.5	324.000	13.000000	27.0	6.3	4.31	7.37e-10	1.18
KI440766.1-501	KI440766.1	82196	82437	+	235.5	241.000	14.500000	27.0	6.4	4.23	1.09e-09	1.07
CM002237.1-1386	CM002237.1	4146142	4146392	+	231.2	250.000	15.000000	26.5	6.4	4.11	5.57e-09	0.95
CM002238.1-6817	CM002238.1	553031	553329	+	231.2	298.000	14.500000	26.5	6.3	4.23	3.21e-09	1.01
CM002238.1-6675	CM002238.1	4990536	4990772	+	231.2	236.000	15.000000	26.5	5.8	4.57	6.65e-10	1.26
CM002241.1-3811	CM002241.1	48893	49145	+	231.2	252.000	14.500000	26.5	6.2	4.27	2.66e-09	0.98
CM002241.1-4743	CM002241.1	495096	495335	+	231.2	239.000	13.000000	26.5	6.0	4.44	1.22e-09	0.98
CM002236.1-1211	CM002236.1	210455	210653	+	226.8	198.000	18.000000	26.0	5.5	4.72	2.29e-10	0.96
CM002237.1-822	CM002237.1	419538	419726	+	226.8	188.000	20.000000	26.0	5.0	5.22	2.76e-11	1.12
CM002239.1-4774	CM002239.1	18533	18883	+	226.8	350.000	13.500000	26.0	5.9	4.44	8.17e-10	0.96
CM002239.1-2127	CM002239.1	5964858	5965099	+	226.8	241.000	20.500000	26.0	5.3	4.88	1.16e-10	0.98
CM002239.1-4163	CM002239.1	5974551	5974809	+	226.8	258.000	15.000000	26.0	5.6	4.63	3.53e-10	0.92
KI440765.1-225	KI440765.1	86052	86259	+	226.8	207.000	21.000000	26.0	5.8	4.49	6.65e-10	1.10
CM002237.1-1074	CM002237.1	3888062	3888288	+	222.5	226.000	17.000000	25.5	5.6	4.54	1.65e-09	1.04
CM002238.1-6175	CM002238.1	553938	554182	+	222.5	244.000	15.500000	25.5	5.2	4.95	2.93e-10	1.00
CM002238.1-6975	CM002238.1	4879537	4879805	+	222.5	268.000	14.500000	25.5	2.6	9.90	1.02e-16	1.04
CM002238.1-8151	CM002238.1	5205209	5205521	+	222.5	312.000	13.000000	25.5	5.0	5.12	1.45e-10	1.12
CM002239.1-2823	CM002239.1	659697	659955	+	222.5	258.000	18.000000	25.5	5.0	5.06	1.84e-10	1.09
CM002239.1-2364	CM002239.1	5332453	5332662	+	222.5	209.000	19.500000	25.5	5.9	4.31	4.44e-09	1.01
CM002240.1-2864	CM002240.1	6142326	6142569	+	222.5	243.000	16.000000	25.5	5.7	4.44	2.47e-09	1.01
CM002242.1-1594	CM002242.1	439048	439304	+	222.5	256.000	14.000000	25.5	5.2	4.89	3.67e-10	1.00
CM002236.1-1815	CM002236.1	221049	221289	+	218.1	240.000	15.000000	25.0	4.3	5.77	8.41e-12	0.98
CM002242.1-961	CM002242.1	2206739	2206965	+	218.1	226.000	18.500000	25.0	6.0	4.15	6.49e-09	1.04
KI440765.1-309	KI440765.1	13340	13566	+	218.1	226.000	16.500000	25.0	6.0	4.15	6.49e-09	0.95
CM002236.1-1996	CM002236.1	198698	198990	+	213.7	292.000	14.500000	24.5	6.0	4.10	2.28e-08	1.09
CM002236.1-2734	CM002236.1	211230	211532	+	213.7	302.000	13.000000	24.5	4.6	5.30	1.78e-10	0.93
CM002238.1-6984	CM002238.1	4988534	4988808	+	213.7	274.000	14.500000	24.5	5.4	4.55	3.34e-09	1.01
CM002238.1-7037	CM002238.1	5133632	5133898	+	213.7	266.000	14.500000	24.5	4.4	5.58	6.39e-11	1.05
CM002239.1-2756	CM002239.1	306816	307052	+	213.7	236.000	18.000000	24.5	5.1	4.81	1.15e-09	0.95
CM002241.1-2680	CM002241.1	389248	389437	+	213.7	189.000	17.500000	24.5	4.4	5.51	8.30e-11	1.08
CM002242.1-1553	CM002242.1	3413720	3413974	+	213.7	254.000	14.500000	24.5	6.0	4.10	2.28e-08	0.96
CM002236.1-2184	CM002236.1	49499	49732	+	209.4	233.000	14.000000	24.0	5.6	4.31	6.10e-09	0.92
CM002238.1-7363	CM002238.1	4910998	4911251	+	209.4	253.000	14.000000	24.0	5.2	4.61	1.78e-09	0.95
CM002241.1-3957	CM002241.1	3730497	3730735	+	209.4	238.000	14.500000	24.0	5.0	4.77	9.24e-10	0.96
CM002241.1-1824	CM002241.1	4176441	4176648	+	209.4	207.000	21.500000	24.0	5.4	4.41	4.09e-09	1.13
CM002238.1-4807	CM002238.1	2234967	2235163	+	205.0	196.000	18.000000	23.5	5.6	4.23	2.66e-08	1.03
CM002239.1-2322	CM002239.1	407322	407530	+	205.0	208.000	19.500000	23.5	5.3	4.46	1.01e-08	1.01
CM002239.1-3624	CM002239.1	5857189	5857429	+	205.0	240.000	16.000000	23.5	5.1	4.61	5.49e-09	1.04
